Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 01:00,0.5,0.36,351.0,0.0,2.22,1222.67,49.15,1.39,4.12,1.78,0.0,68.47,8.86,3.62,0.0,926.91,0.0,-43.42,4.68,2.12,0.09,79.67,5.49,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 02:00,0.41,0.32,350.0,0.0,2.12,1270.71,48.19,1.33,3.61,1.49,0.0,68.06,11.05,4.52,0.0,927.2,0.02,-27.44,4.81,2.81,0.16,77.24,4.53,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 03:00,0.4,0.3,349.0,0.0,2.5,1238.7,60.09,3.79,6.22,1.57,0.0,65.24,13.21,5.73,0.0,927.26,0.0,-48.34,5.84,2.5,0.07,78.99,4.71,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 04:00,0.17,0.31,335.0,0.0,2.09,1020.66,41.85,1.16,3.44,1.49,0.0,70.68,8.25,4.02,0.0,927.13,0.0,-61.16,5.02,2.29,0.39,79.9,5.67,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 05:00,0.22,0.3,349.0,0.0,2.32,1035.45,44.87,1.24,3.68,1.59,0.0,69.72,6.58,3.62,0.0,927.03,0.0,-61.3,5.47,2.27,0.06,81.35,5.21,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 06:00,0.35,0.28,352.0,0.0,2.6,1060.25,50.59,3.13,5.66,1.65,0.0,66.23,15.03,8.02,0.0,927.15,0.0,-60.03,4.87,2.0,0.07,83.0,4.77,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 07:00,0.33,0.29,351.0,0.0,2.88,1074.43,41.03,0.92,3.36,1.59,0.0,69.4,12.91,5.05,0.0,927.48,0.0,-59.04,3.37,2.029,0.07,81.94,4.46,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 08:00,0.27,0.31,350.0,0.0,3.06,1089.91,41.41,-9999.0,-9999.0,-9999.0,0.0,67.17,21.37,9.08,0.0,927.68,9.26,-44.73,3.23,1.88,0.08,80.69,5.23,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 09:00,0.29,0.22,289.0,0.0,2.93,1081.23,42.83,0.38,2.78,1.68,0.0,-9999.0,7.11,2.73,0.0,929.6,93.86,47.98,1.63,3.96,0.13,76.77,1.67,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 10:00,0.27,0.26,299.0,0.0,3.85,1093.99,58.25,6.82,13.13,4.1,0.0,53.08,-9999.0,-9999.0,0.0,929.97,222.31,127.33,13.72,5.92,0.04,71.37,2.02,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 11:00,0.34,0.22,279.0,0.0,3.73,1113.93,65.209,4.43,9.99,3.62,0.0,64.33,-9999.0,-9999.0,0.0,929.91,324.57,171.71,16.38,7.75,0.11,64.89,2.2,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 12:00,0.2,0.2,263.0,0.0,2.98,1217.27,79.47,0.03,2.25,1.69,0.0,73.16,-9999.0,-9999.0,0.0,929.41,186.15,128.229,4.84,8.14,0.09,62.21,2.41,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 13:00,0.29,0.23,286.0,0.0,2.96,1265.59,41.56,0.02,1.53,1.59,0.0,72.93,-9999.0,-9999.0,0.0,928.95,156.36,94.67,2.94,7.73,0.15,67.73,2.57,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 14:00,0.21,0.21,171.0,0.0,2.93,1306.34,37.11,0.0,0.75,1.62,0.0,74.15,15.66,4.55,0.0,928.52,119.73,82.9,4.17,8.56,0.09,67.25,2.16,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 15:00,0.18,0.25,163.0,0.0,3.03,1186.68,35.04,0.0,0.32,1.49,0.0,73.77,6.76,2.4,0.0,928.4,125.17,71.9,3.37,8.79,0.11,67.12,3.39,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 16:00,0.3,0.24,181.0,0.0,2.99,1282.37,44.49,0.0,0.48,1.65,0.0,76.35,7.14,5.33,0.0,928.47,63.77,7.94,3.87,7.8,0.19,70.35,3.83,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 17:00,0.35,0.27,289.0,0.0,2.82,1289.62,44.54,0.0,0.54,1.51,0.0,72.77,-9999.0,-9999.0,0.0,928.59,5.21,-62.53,4.05,6.4,0.17,78.07,2.0,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 18:00,0.41,0.21,177.0,0.0,2.89,1289.11,42.54,0.0,0.48,1.69,0.0,74.2,-9999.0,-9999.0,0.0,928.76,0.0,-66.12,4.1,5.4,0.07,77.65,2.46,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 19:00,0.27,0.25,19.0,0.0,2.98,1327.94,53.15,0.0,0.64,1.59,0.0,73.04,11.2,6.98,0.0,928.87,0.0,-65.35,4.03,4.93,0.1,76.39,1.77,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 20:00,0.34,0.24,86.0,0.0,2.91,1351.22,51.33,0.52,2.0,2.06,0.0,69.78,8.36,3.27,0.0,928.99,0.0,-57.05,3.91,4.54,0.08,70.47,2.04,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 21:00,0.25,0.24,82.0,0.0,2.8,1365.07,43.33,0.0,0.24,1.47,0.0,69.81,12.53,5.07,0.0,929.01,0.02,-22.18,2.98,4.49,0.05,70.05,1.98,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 22:00,0.27,0.27,89.0,0.0,2.86,1406.45,43.24,0.0,0.84,1.57,0.0,67.45,18.98,7.89,0.0,928.11,0.0,-23.77,3.56,3.8,0.05,77.24,4.82,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,01/01/2022 23:00,0.29,0.3,71.0,0.0,3.12,1390.43,43.18,0.0,0.87,1.67,0.0,72.85,12.41,5.48,0.0,928.78,0.0,-12.18,3.39,5.11,0.06,78.04,1.37,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 00:00,0.31,0.27,62.0,0.0,2.9,1387.64,45.22,0.0,0.43,1.51,0.0,67.61,8.83,2.91,0.0,928.77,0.0,-47.97,4.0,4.57,0.06,76.61,1.61,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 01:00,0.19,0.26,59.0,0.0,2.9,1404.13,46.92,0.0,0.3,1.48,0.0,68.82,8.86,3.27,0.0,928.31,0.0,-54.53,2.82,4.13,0.12,74.49,1.53,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 02:00,0.19,0.27,59.0,0.0,2.99,1389.39,36.52,0.0,0.3,1.44,0.0,66.85,6.6,3.18,0.0,927.26,0.0,-52.36,4.62,3.45,0.05,73.96,3.43,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 03:00,0.23,0.22,70.0,0.0,2.79,1365.57,39.68,0.0,0.24,1.33,0.0,58.47,7.16,4.44,0.0,926.45,0.11,-30.88,3.72,1.94,0.06,80.56,4.26,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 04:00,0.2,0.25,84.0,0.0,3.05,1029.46,32.86,0.0,0.37,1.54,0.0,56.1,13.17,6.37,0.0,926.81,0.4,-0.16,4.62,3.16,0.13,79.03,3.92,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 05:00,0.25,0.25,106.0,0.0,2.96,989.33,26.31,0.0,0.46,1.52,0.0,54.5,6.97,2.57,0.0,926.01,0.02,3.43,4.88,2.83,0.08,81.95,4.16,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 06:00,0.24,0.24,131.0,0.0,2.1,893.89,34.57,0.0,0.31,1.46,0.0,77.37,15.57,6.5,0.8,925.49,0.0,2.48,5.63,4.04,0.08,86.94,5.17,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 07:00,0.21,0.27,109.0,0.0,1.75,835.28,21.53,0.0,0.34,1.58,0.0,70.55,8.41,2.0,0.0,926.64,0.0,2.87,4.63,4.61,0.05,89.83,4.059,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 08:00,0.2,0.28,122.0,0.0,-9999.0,835.15,53.57,0.08,0.74,1.45,0.0,-9999.0,7.57,2.38,0.0,926.8,12.69,-1.11,4.01,4.98,0.08,88.67,3.79,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 09:00,0.28,0.32,121.0,0.0,1.82,867.64,25.71,2.21,4.9,1.75,0.0,68.97,8.8,5.29,0.0,926.76,86.68,49.07,4.26,7.06,0.15,80.93,3.88,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 10:00,0.18,0.32,132.0,0.0,1.71,867.92,24.83,2.67,5.15,1.61,0.0,73.08,7.89,6.08,0.0,926.58,80.38,72.26,6.09,8.82,0.24,72.36,4.24,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 11:00,0.27,0.32,117.0,0.0,1.66,887.38,22.58,2.27,4.86,1.68,0.0,76.14,7.26,3.94,0.0,926.71,35.17,15.26,5.6,8.039,0.05,75.19,4.62,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 12:00,0.16,0.34,123.0,0.0,1.76,870.42,20.5,1.91,4.39,1.61,0.0,77.75,11.9,5.92,0.0,926.01,69.9,41.05,5.75,9.1,0.05,72.17,4.59,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 13:00,0.26,0.36,133.0,0.0,1.75,877.66,29.89,1.99,4.5,1.63,0.0,77.6,28.84,12.38,0.0,925.41,71.81,51.46,5.23,9.25,0.14,72.29,4.55,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 14:00,0.19,0.34,179.0,0.0,1.7,861.23,31.48,1.82,4.39,1.67,0.0,80.25,34.64,14.39,0.0,924.83,152.9,102.39,7.32,10.78,0.11,65.81,3.89,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 15:00,0.23,0.39,184.0,0.0,1.75,782.36,31.05,2.01,4.48,1.61,0.0,81.07,-9999.0,-9999.0,0.0,925.05,91.23,53.02,4.85,10.88,0.08,65.069,4.16,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 16:00,0.34,0.43,284.0,0.0,1.76,838.03,29.71,2.87,5.49,1.7,0.0,85.21,22.04,17.1,0.6,926.19,2.98,-16.171,3.3,7.27,0.08,78.24,5.8,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 17:00,0.22,0.4,69.0,0.0,1.7,797.79,22.08,2.26,4.87,1.69,0.0,86.24,11.37,4.73,1.6,926.48,0.85,-4.75,3.62,5.19,0.09,88.63,2.67,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 18:00,0.2,0.37,48.0,0.0,1.78,962.29,33.36,2.13,4.71,1.68,0.0,81.57,9.39,4.33,0.0,926.44,0.0,-11.53,5.19,5.42,0.04,85.78,2.07,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 19:00,0.24,0.38,56.0,0.0,1.96,676.8,37.34,1.88,4.57,1.75,0.0,76.22,14.08,5.5,0.0,926.64,0.0,-11.92,4.83,5.52,0.09,84.04,1.36,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 20:00,0.2,0.37,347.0,0.0,1.72,616.95,21.03,2.01,4.33,1.51,0.0,69.88,7.77,3.37,0.0,926.75,0.0,-35.43,5.34,4.92,0.08,87.03,2.3,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 21:00,0.22,0.4,337.0,0.0,1.57,658.28,19.12,1.99,4.53,1.65,0.0,71.96,11.86,8.19,0.0,926.82,0.0,-42.23,4.05,5.0,0.05,85.21,1.77,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 22:00,0.19,0.43,321.0,0.0,1.93,647.38,23.06,3.31,5.93,1.7,0.0,67.04,11.95,7.73,0.0,927.11,0.0,-32.67,4.91,4.5,0.06,88.48,1.82,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,02/01/2022 23:00,0.31,0.39,298.0,0.0,1.74,640.11,26.98,3.53,6.02,1.62,0.0,62.12,10.7,5.23,0.0,927.27,0.0,-19.33,4.79,4.019,0.07,90.49,1.99,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 00:00,0.45,0.38,336.0,0.0,1.71,630.12,28.35,4.51,7.1,1.67,0.0,63.88,10.43,4.09,0.0,926.89,0.0,-39.28,5.15,4.09,0.07,89.33,2.52,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 01:00,0.42,0.42,321.0,0.0,1.7,630.54,23.6,3.28,5.71,1.57,0.0,65.08,10.18,5.69,0.0,926.65,0.0,-3.98,4.75,4.59,0.04,86.0,3.02,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 02:00,0.37,0.42,78.0,0.0,1.85,644.98,33.34,4.3,7.02,1.76,0.0,65.84,9.74,6.51,0.0,926.82,0.0,-13.61,5.97,4.73,0.06,87.07,2.68,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 03:00,0.34,0.42,358.0,0.0,1.7,635.68,24.73,2.87,5.52,1.72,0.0,68.26,12.65,6.57,0.2,926.98,0.0,-19.67,4.52,4.97,0.06,85.16,2.17,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 04:00,0.2,0.41,69.0,0.0,1.85,999.91,29.41,1.88,4.48,1.69,0.0,70.51,16.69,11.49,0.0,926.52,0.0,-46.27,4.17,3.97,0.06,88.16,1.94,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 05:00,0.23,0.38,308.0,0.0,2.0,996.56,32.04,3.35,6.05,1.75,0.0,69.02,15.85,9.8,0.0,926.25,0.0,-16.67,7.0,4.69,0.13,84.15,1.63,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 06:00,0.18,0.35,303.0,0.0,1.35,1001.86,29.6,2.31,4.63,1.51,0.0,78.44,27.48,14.58,0.4,926.07,0.0,-5.38,7.04,5.02,0.08,83.47,3.87,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 07:00,0.17,0.36,354.0,0.0,1.43,1000.65,31.62,3.19,5.67,1.61,0.0,-9999.0,50.43,21.9,0.4,924.99,0.0,-21.3,6.04,3.44,0.08,87.8,5.6,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 08:00,0.22,0.34,349.0,0.0,1.56,999.42,32.14,2.93,5.51,1.67,0.0,74.98,29.67,17.41,0.0,926.47,2.19,-6.74,-9999.0,4.05,0.1,86.72,3.63,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 09:00,0.22,0.23,346.0,0.0,1.28,1003.15,31.33,2.78,5.65,1.86,0.0,67.26,34.96,20.8,0.2,926.52,87.17,43.53,-9999.0,4.09,0.13,89.25,2.62,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 10:00,0.25,0.26,298.0,0.0,1.04,1006.18,30.74,2.74,5.8,1.99,0.0,66.02,41.06,23.07,0.0,927.85,207.87,110.64,4.94,6.59,0.04,85.51,2.33,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 11:00,0.34,0.25,280.0,0.0,1.42,1001.08,35.83,2.78,5.63,1.85,0.0,74.77,34.48,21.9,0.2,927.74,99.09,66.93,5.7,7.3,0.08,75.02,2.43,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 12:00,0.3,0.31,133.0,0.0,1.31,989.59,37.35,2.28,4.89,1.7,0.0,76.45,16.69,10.21,0.0,927.67,20.94,3.28,5.32,5.43,0.18,78.28,4.57,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 13:00,0.24,0.28,326.0,0.0,1.11,994.59,31.24,1.88,4.67,1.82,0.0,80.05,23.85,12.49,1.2,926.11,26.12,5.56,4.82,3.34,0.16,83.69,7.28,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 14:00,0.28,0.25,316.0,0.0,1.48,990.48,29.16,2.53,4.89,1.53,0.0,86.34,19.05,10.75,0.4,926.05,141.03,76.74,5.91,4.14,0.04,81.19,6.0,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 15:00,0.17,0.3,285.0,0.0,1.34,996.23,31.71,2.75,5.32,1.67,0.0,79.38,18.23,11.63,0.2,927.5,56.8,25.37,4.99,5.16,0.06,84.75,2.57,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 16:00,0.2,0.23,348.0,0.0,1.29,994.05,33.67,2.41,5.02,1.7,0.0,78.28,23.0,15.7,1.2,927.63,23.61,-0.89,5.6,4.67,0.11,86.46,2.49,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 17:00,0.19,0.28,310.0,0.0,1.44,1053.76,39.61,3.16,5.7,1.65,0.0,77.81,25.16,15.83,0.2,928.3,17.4,2.64,5.18,4.56,0.15,84.09,3.62,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 18:00,0.44,0.26,351.0,0.0,1.38,1296.05,61.66,3.7,6.4,1.75,0.0,77.1,17.14,8.44,0.0,927.17,0.0,-51.1,6.37,3.45,0.06,82.19,5.19,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 19:00,0.32,0.18,347.0,0.0,1.23,1066.61,35.51,4.0,6.75,1.78,0.0,77.63,23.25,12.72,0.0,926.94,0.0,-48.91,6.57,3.38,0.08,77.99,4.51,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 20:00,0.35,0.24,330.0,0.0,1.27,1003.56,32.78,4.25,7.41,2.05,0.0,76.35,29.73,17.14,0.0,926.67,0.0,-44.56,6.49,2.89,0.17,79.74,5.12,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 21:00,0.42,0.23,337.0,0.0,1.68,1006.5,36.84,3.52,6.2,1.74,0.0,73.78,12.06,8.28,0.0,926.34,0.0,-44.58,6.49,2.68,0.05,79.59,5.36,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 22:00,0.21,0.23,88.0,0.0,1.48,1009.94,39.09,5.28,8.77,2.26,0.0,66.33,15.73,9.0,0.0,926.34,0.0,-35.16,6.32,2.11,0.11,81.02,4.51,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,03/01/2022 23:00,0.26,0.27,326.0,0.0,1.45,1028.28,41.31,5.03,7.54,1.62,0.0,60.2,14.23,5.73,0.0,926.25,0.01,-7.23,5.72,1.41,0.07,85.15,5.89,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 00:00,0.58,0.28,345.0,0.0,1.21,1239.14,70.36,3.08,5.47,1.55,0.0,69.45,12.52,6.27,0.0,926.26,0.0,-9.94,6.21,2.51,0.14,78.34,6.07,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 01:00,0.53,0.24,344.0,0.0,1.24,1353.09,49.37,2.16,4.82,1.73,0.0,75.69,8.77,4.4,0.4,926.01,0.0,-27.49,5.31,1.4,0.11,85.89,7.3,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 02:00,0.35,0.17,106.0,0.0,1.27,1093.08,114.03,1.42,4.16,1.79,0.0,75.63,8.3,3.0,2.2,925.55,0.0,-19.11,6.09,0.32,0.08,90.84,5.35,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 03:00,0.24,0.2,312.0,0.0,1.46,1031.74,43.89,1.61,4.17,1.66,0.0,72.97,8.35,3.52,0.0,924.8,0.0,-14.22,4.07,0.4,0.08,91.79,5.08,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 04:00,0.3,0.2,110.0,0.0,1.4,-9999.0,-9999.0,3.04,5.59,1.65,0.0,65.53,9.69,2.79,0.0,924.7,0.0,-33.64,5.31,-0.11,0.06,93.56,4.67,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 05:00,0.33,0.18,320.0,0.0,1.33,-9999.0,-9999.0,3.48,5.98,1.62,0.0,59.31,8.74,5.65,0.0,923.96,0.0,-28.47,4.93,-0.26,0.08,93.78,3.85,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 06:00,0.23,0.17,116.0,0.0,2.08,1053.13,61.28,3.21,5.77,1.66,0.0,-9999.0,-9999.0,-9999.0,0.0,924.28,0.0,-8.0,5.02,-0.32,0.09,94.21,3.78,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 07:00,0.25,0.18,349.0,0.0,2.07,-9999.0,-9999.0,2.29,4.99,1.76,0.0,63.57,-9999.0,-9999.0,0.0,923.8,0.0,-17.69,5.13,0.68,0.04,93.03,4.77,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 08:00,0.36,0.18,318.0,0.0,2.09,-9999.0,-9999.0,2.4,4.78,1.54,0.0,59.59,-9999.0,-9999.0,0.0,924.09,7.34,-21.11,6.13,0.12,0.04,93.27,3.99,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 09:00,0.29,0.35,349.0,0.0,2.23,17.79,0.0,2.53,5.49,1.92,0.0,51.67,-9999.0,-9999.0,0.0,924.41,57.9,33.78,7.43,0.87,0.05,93.02,3.54,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 10:00,0.32,0.69,293.0,0.0,1.4,-9999.0,-9999.0,3.02,6.37,2.18,0.0,54.73,17.1,9.0,0.0,924.57,122.46,73.8,4.57,1.8,0.05,91.66,3.76,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 11:00,0.52,0.77,277.0,0.0,1.79,-9999.0,-9999.0,3.43,7.54,2.68,0.0,51.19,12.42,6.03,0.0,926.04,223.38,141.05,2.6,4.08,0.05,89.68,2.0,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 12:00,0.4,0.63,276.0,0.0,2.34,-9999.0,-9999.0,6.32,12.2,3.82,0.0,57.31,12.06,8.64,0.0,925.3,358.78,192.56,11.76,5.77,0.05,79.42,3.02,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 13:00,0.51,0.58,272.0,0.0,2.28,-9999.0,-9999.0,3.81,7.64,2.49,0.0,72.22,18.35,10.7,0.0,924.73,161.06,65.15,9.86,6.08,0.17,73.97,4.78,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 14:00,0.24,0.56,250.0,0.0,2.26,-9999.0,-9999.0,1.42,4.86,2.24,0.0,77.92,12.94,5.75,0.0,924.35,179.32,68.03,9.44,6.36,0.15,71.75,4.28,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 15:00,0.17,0.59,253.0,0.0,2.28,-9999.0,-9999.0,1.25,4.38,2.05,0.0,79.73,15.02,9.36,0.0,924.43,85.43,24.89,7.96,6.29,0.06,72.03,5.09,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 16:00,0.17,0.6,252.0,0.0,2.27,-9999.0,-9999.0,1.39,4.31,1.91,0.0,78.41,15.39,10.31,0.0,924.63,82.36,-19.95,7.76,6.88,0.07,68.02,4.61,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 17:00,0.3,0.59,285.0,0.0,2.18,-9999.0,-9999.0,1.55,4.66,2.03,0.0,77.64,15.95,9.0,0.0,925.16,11.28,-15.28,9.84,5.73,0.06,71.42,4.46,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 18:00,0.43,0.57,289.0,0.0,2.32,-9999.0,-9999.0,2.11,5.34,2.11,0.0,76.45,15.24,9.02,0.0,925.63,0.0,-11.08,12.0,4.97,0.08,74.27,3.23,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 19:00,0.48,0.57,323.0,0.0,2.29,-9999.0,-9999.0,3.22,6.06,1.84,0.0,73.01,17.64,11.14,0.0,924.9,0.0,-32.25,11.74,3.9,0.1,81.39,5.58,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 20:00,0.36,0.54,347.0,0.0,2.35,-9999.0,-9999.0,4.11,7.08,1.93,0.0,69.61,15.41,8.75,0.0,924.36,0.0,-51.94,13.28,3.01,0.06,83.2,5.53,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 21:00,0.32,0.56,334.0,0.0,2.05,-9999.0,-9999.0,3.17,6.12,1.92,0.0,68.23,19.44,8.99,0.0,924.7,0.0,-48.67,13.2,3.0,0.08,82.95,5.37,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 22:00,0.54,0.59,345.0,0.0,2.35,-9999.0,-9999.0,5.18,8.14,1.91,0.0,65.91,9.86,4.15,0.0,925.06,0.0,-48.12,12.69,2.7,0.15,82.23,4.37,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,04/01/2022 23:00,0.56,0.58,302.0,0.0,2.4,-9999.0,-9999.0,5.49,8.37,1.86,0.0,65.76,9.3,4.83,0.0,925.06,0.0,-61.28,12.48,2.44,0.12,81.57,5.64,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,05/01/2022 00:00,0.39,0.55,325.0,0.0,2.41,-9999.0,-9999.0,2.63,5.65,1.97,0.0,67.79,13.85,6.27,0.0,925.01,0.0,-62.24,13.13,1.9,0.1,82.22,5.83,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,05/01/2022 01:00,0.52,0.54,326.0,0.0,2.16,-9999.0,-9999.0,1.74,5.0,2.12,0.0,71.61,13.74,7.71,0.0,925.17,0.0,-51.35,11.92,2.52,0.12,78.61,6.06,0.0
Viggiano_Costa_Molina_Sud1,40.313888,15.904444,05/01/2022 02:00,0.39,0.52,329.0,0.0,2.09,-9999.0,-9999.0,1.12,4.16,1.98,0.0,72.1,8.6,4.75,0.0,925.45,0.0,-59.46,13.02,2.41,0.08,79.13,5.16,0.0
