Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 01:00,1.18,0.55,204.11,0.01,0.01,2.12,0.15,-9999.0,-9999.0,-9999.0,0.01,64.56,0.01,0.0,927.91,0.0,1.49,2.72,0.43,92.26,3.03
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 02:00,0.87,0.49,203.13,0.01,0.01,2.11,0.15,7.45,5.04,1.14,0.01,65.53,0.01,0.0,927.96,0.0,0.0,2.78,0.31,89.99,2.23
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 03:00,0.75,0.59,201.69,0.01,0.01,2.11,0.14,5.71,3.75,0.77,0.01,65.46,0.01,0.0,928.09,0.0,0.0,2.36,0.25,91.15,2.99
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 04:00,0.68,0.49,202.93,0.01,0.01,2.13,0.14,5.44,3.61,0.77,0.01,64.26,0.01,0.0,928.15,0.0,0.0,1.74,0.24,92.87,1.74
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 05:00,0.61,0.56,204.72,0.01,0.01,2.12,0.14,5.08,4.07,1.41,0.01,62.66,0.01,0.0,928.0,0.0,0.0,1.66,0.2,94.2,2.55
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 06:00,0.61,0.61,223.21,0.01,0.01,2.12,0.14,5.33,3.71,0.92,0.01,64.6,0.01,0.0,927.98,0.0,0.0,1.76,0.23,94.56,2.24
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 07:00,0.9,0.49,203.11,0.01,0.01,2.11,0.14,5.8,3.9,0.86,0.01,63.99,0.01,0.0,928.25,0.0,0.0,1.5,0.22,95.08,1.65
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 08:00,0.93,0.53,181.81,0.01,0.01,2.13,0.14,6.83,4.52,0.94,0.01,62.68,0.01,0.0,928.7,6.88,0.0,1.47,0.2,95.48,0.78
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 09:00,1.0,0.52,179.84,0.01,0.01,-9999.0,-9999.0,6.66,4.75,1.27,0.01,64.15,0.01,0.0,928.91,44.74,0.0,2.26,0.18,93.48,0.8
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 10:00,1.12,0.44,158.24,0.01,0.01,2.11,0.15,5.34,3.71,0.92,0.01,65.51,0.01,0.0,928.95,181.99,0.0,4.62,0.24,79.87,0.8
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 11:00,0.69,0.45,157.07,0.01,0.01,2.1,0.14,6.27,4.64,1.36,0.0,67.81,0.01,0.0,928.79,294.69,0.0,6.84,0.17,68.85,1.11
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 12:00,0.79,0.5,224.66,0.01,0.01,2.08,0.13,4.32,3.33,1.06,0.01,74.71,0.01,0.0,928.16,469.85,0.0,8.55,0.22,58.28,3.84
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 13:00,0.53,0.26,177.92,0.01,0.01,2.07,0.14,3.62,3.2,1.3,0.01,73.5,0.01,0.0,927.74,237.36,0.0,8.16,0.07,66.26,5.43
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 14:00,0.54,0.2,158.46,0.01,0.01,2.07,0.14,3.71,3.2,1.26,0.01,73.31,0.01,0.0,927.35,182.59,0.0,8.1,0.13,68.34,3.91
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 15:00,0.5,0.31,-9999.0,0.01,0.01,2.08,0.16,5.31,3.9,1.12,0.01,72.47,0.01,0.0,927.4,130.93,0.0,8.26,0.13,70.59,-9999.0
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 16:00,1.36,0.22,201.84,0.04,0.01,2.1,0.16,5.43,3.8,0.96,0.01,72.79,0.01,0.0,927.4,69.93,0.0,8.16,0.38,68.65,2.51
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 17:00,1.17,0.27,202.02,0.02,0.01,2.1,0.15,7.17,5.17,1.43,0.01,71.01,0.01,0.0,927.6,6.58,0.0,7.17,0.35,74.55,2.4
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 18:00,0.76,0.27,179.84,0.01,0.01,2.12,0.16,8.99,6.02,1.32,0.01,65.11,0.01,0.0,927.79,0.02,0.0,5.79,0.21,82.21,0.63
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 19:00,0.88,0.14,136.03,0.01,0.01,2.12,0.16,7.28,5.59,1.78,0.01,65.35,0.01,0.0,927.99,0.0,0.0,4.75,0.24,86.04,2.04
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 20:00,0.86,0.15,136.67,0.01,0.01,2.09,0.14,5.02,3.76,1.13,0.01,70.47,0.01,0.0,928.14,0.0,0.0,4.57,0.24,77.27,2.5
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 21:00,1.02,0.21,112.31,0.01,0.01,2.08,0.14,7.8,7.56,3.49,0.01,70.9,0.01,0.0,928.32,0.0,0.0,4.62,0.12,76.78,2.23
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 22:00,1.26,0.18,114.94,0.01,0.01,2.09,0.14,4.04,3.11,1.0,0.01,75.64,0.01,0.0,928.11,0.0,0.0,5.25,0.08,74.92,4.17
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2021 23:00,0.8,0.19,113.39,0.01,0.01,2.08,0.14,3.75,2.52,0.56,0.01,75.35,0.01,0.0,928.06,0.0,0.0,5.31,0.1,76.92,2.54
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 00:00,0.53,0.2,135.46,0.01,0.01,2.1,0.15,6.01,4.09,0.94,0.01,71.27,0.01,0.0,927.84,0.03,0.0,5.31,0.11,82.41,2.8
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 01:00,0.54,0.39,113.04,0.01,0.01,2.08,0.14,3.96,2.99,0.91,0.01,75.88,0.01,0.0,927.42,0.0,1.46,5.53,0.07,78.61,3.87
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 02:00,0.46,0.57,132.53,0.01,0.01,2.08,0.14,-9999.0,-9999.0,-9999.0,0.01,74.8,0.01,0.0,927.29,0.0,0.0,5.19,0.1,76.86,4.75
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 03:00,0.9,0.57,111.72,0.01,0.01,2.08,0.14,5.57,3.67,0.75,0.01,76.11,0.01,0.0,927.39,0.0,0.0,5.13,0.1,75.09,3.17
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 04:00,0.82,0.64,91.1,0.01,0.01,2.08,0.14,4.78,3.21,0.71,0.01,73.23,0.01,0.0,926.75,0.0,0.0,4.08,0.11,79.07,2.59
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 05:00,1.27,0.61,113.74,0.01,0.01,2.1,0.14,4.49,3.33,0.98,0.01,71.86,0.01,0.2,926.13,0.0,0.01,4.63,0.12,82.26,2.6
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 06:00,0.93,0.55,91.87,0.01,0.01,2.07,0.14,4.61,3.26,0.85,0.01,73.14,0.01,0.0,926.0,0.0,0.02,4.51,0.12,82.88,3.97
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 07:00,0.47,0.47,67.95,0.01,0.01,2.07,0.15,4.44,3.07,0.75,0.01,68.99,0.01,1.2,926.0,0.08,0.01,3.75,0.1,90.52,2.74
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 08:00,0.49,0.51,113.26,0.01,0.01,-9999.0,-9999.0,4.99,3.39,0.78,0.01,71.76,0.01,0.4,926.08,13.59,0.01,4.66,0.12,98.53,3.38
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 09:00,0.56,0.43,89.66,0.01,0.01,2.06,0.16,4.57,3.44,1.05,0.01,71.83,0.01,0.0,925.87,66.05,0.0,5.49,0.14,98.47,3.89
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 10:00,0.48,0.38,68.05,0.01,0.01,2.07,0.15,4.89,3.72,1.16,0.01,70.12,0.01,0.0,925.71,150.03,0.01,6.6,0.11,93.19,3.09
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 11:00,0.53,0.35,114.67,0.01,0.01,2.06,0.16,4.17,3.57,1.39,0.01,73.56,0.01,0.0,925.7,100.2,0.1,7.84,0.13,82.9,4.09
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 12:00,0.44,0.3,112.5,0.01,0.01,2.04,0.16,4.18,3.1,0.92,0.01,74.16,0.01,0.0,925.08,142.97,0.03,8.05,0.1,85.09,3.53
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 13:00,0.46,0.4,112.03,0.01,0.01,2.029,0.16,4.33,3.11,0.84,0.01,74.67,0.01,0.0,924.56,66.87,0.06,8.51,0.07,81.01,3.68
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 14:00,0.45,0.46,67.19,0.01,0.01,2.04,0.16,6.69,5.56,2.06,0.01,70.88,0.01,0.0,924.1,43.9,0.11,8.29,0.11,83.09,3.33
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 15:00,0.93,0.56,224.21,0.01,0.01,2.04,0.17,8.2,5.64,1.34,0.01,79.88,0.01,0.6,925.01,18.72,0.15,5.75,0.22,88.75,5.29
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 16:00,0.91,0.65,203.71,0.01,0.01,2.04,0.16,5.47,4.46,1.6,0.01,82.32,0.01,1.6,925.24,9.58,0.07,5.0,0.25,95.87,6.27
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 17:00,0.65,0.43,178.44,0.01,0.01,2.029,0.15,4.26,3.37,1.14,0.01,84.48,0.01,0.0,924.89,10.57,0.01,6.44,0.18,87.62,6.23
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 18:00,0.46,0.5,178.96,0.01,0.01,2.04,0.15,4.86,3.54,1.0,0.01,82.62,0.01,0.0,925.2,0.0,0.03,6.61,0.1,81.71,5.27
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 19:00,0.47,0.51,157.79,0.01,0.01,2.05,0.15,6.91,4.82,1.2,0.01,74.56,0.01,0.0,925.55,0.0,0.03,5.58,0.02,82.31,3.7
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 20:00,0.7,0.58,181.96,0.01,0.01,2.08,0.15,8.49,6.31,1.87,0.01,71.12,0.01,0.0,925.61,0.0,0.04,4.88,0.19,86.31,4.15
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 21:00,0.81,0.66,180.04,0.01,0.01,2.06,0.15,5.65,3.82,0.86,0.01,77.49,0.01,0.0,925.62,0.0,0.0,5.41,0.24,79.15,4.6
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 22:00,0.7,0.74,224.12,0.01,0.01,2.09,0.15,8.54,5.41,0.93,0.01,67.2,0.01,0.0,925.71,0.0,0.01,3.79,0.18,84.43,3.06
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2021 23:00,0.99,0.7,202.21,0.01,0.01,2.11,0.15,8.79,5.79,1.18,0.01,66.7,0.01,0.0,925.88,0.0,0.0,3.45,0.31,84.1,1.7
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 00:00,0.88,0.75,-9999.0,0.01,0.01,2.14,0.15,7.19,4.93,1.17,0.01,71.15,0.01,0.0,925.69,0.0,0.0,3.71,0.26,82.09,-9999.0
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 01:00,1.29,0.62,224.3,0.01,0.01,2.12,0.15,6.74,4.63,1.1,0.01,71.2,0.01,0.0,925.61,0.0,1.86,3.93,0.39,79.49,1.78
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 02:00,1.47,0.45,65.96,0.02,0.01,2.11,0.15,5.59,3.81,0.88,0.01,68.95,0.01,0.0,925.85,0.0,0.02,3.2,0.48,86.54,1.02
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 03:00,0.89,0.47,113.29,0.01,0.01,2.11,0.14,-9999.0,-9999.0,-9999.0,0.01,73.26,0.01,0.0,925.99,0.0,0.0,3.55,0.32,84.26,0.8
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 04:00,0.63,0.48,157.94,0.01,0.01,2.12,0.15,7.07,4.4,0.7,0.01,66.63,0.01,0.0,925.74,0.0,0.0,2.78,0.18,86.74,0.98
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 05:00,0.67,0.48,202.26,0.01,0.01,2.13,0.15,6.83,4.54,0.96,0.01,63.5,0.01,0.0,925.61,0.0,0.01,2.68,0.25,91.85,2.15
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 06:00,0.63,0.53,203.55,0.01,0.01,2.1,0.15,5.45,3.69,0.84,0.01,68.99,0.01,0.0,925.94,0.02,0.01,3.31,0.28,92.31,1.77
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 07:00,0.54,0.38,67.51,0.01,0.01,-9999.0,-9999.0,5.47,3.48,0.61,0.01,65.73,0.01,0.0,926.3,0.02,0.0,2.87,0.17,95.13,1.18
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 08:00,0.46,0.45,134.6,0.01,0.01,2.13,0.15,6.16,3.91,0.68,0.01,56.97,0.01,0.0,926.29,6.38,0.01,1.86,0.15,97.16,1.03
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 09:00,0.64,0.54,157.24,0.01,0.01,2.15,0.17,7.69,5.0,0.98,0.01,59.3,0.02,0.0,926.63,45.16,0.01,2.29,0.23,98.91,1.3
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 10:00,1.02,0.58,359.88,0.01,0.01,2.15,0.17,11.79,8.01,1.84,0.01,61.38,0.01,0.0,926.8,189.06,0.0,4.66,0.3,90.76,0.95
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 11:00,1.66,0.42,224.51,0.01,0.03,2.1,0.15,6.31,4.02,0.72,0.01,76.68,0.01,0.0,926.5,273.08,0.0,7.57,0.57,69.1,3.85
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 12:00,0.83,0.45,159.46,0.01,0.01,2.06,0.13,3.87,3.15,1.13,0.01,80.48,0.01,0.0,926.11,140.44,0.01,7.71,0.26,61.08,4.99
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 13:00,0.49,0.47,157.52,0.01,0.01,2.06,0.14,4.32,3.19,0.93,0.01,81.94,0.01,2.8,926.82,12.46,0.01,4.57,0.11,78.58,6.33
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 14:00,0.48,0.49,246.87,0.01,0.01,2.06,0.16,6.45,4.56,1.18,0.01,77.65,0.01,0.0,926.71,265.74,0.0,3.39,0.1,95.7,1.44
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 15:00,0.83,0.5,201.77,0.01,0.01,2.07,0.16,9.53,6.32,1.33,0.01,76.88,0.01,1.2,926.82,65.91,0.03,3.3,0.23,99.41,4.72
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 16:00,0.95,0.51,224.29,0.01,0.01,2.07,0.16,7.7,5.45,1.42,0.01,72.86,0.01,0.0,926.94,48.92,0.01,3.94,0.29,98.67,2.49
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 17:00,0.92,0.59,224.56,0.02,0.01,2.09,0.16,6.93,5.0,1.38,0.01,73.66,0.01,0.8,927.5,7.98,0.01,2.78,0.27,99.23,4.15
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 18:00,1.42,0.68,202.49,0.01,0.01,2.1,0.16,11.06,7.22,1.43,0.01,66.09,0.01,0.0,927.39,0.0,0.01,2.24,0.35,99.62,2.72
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 19:00,1.45,0.61,200.8,0.01,0.01,2.1,0.16,9.91,6.65,1.46,0.01,65.53,0.01,0.0,927.48,0.0,0.0,2.06,0.42,99.59,2.41
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 20:00,1.33,0.65,202.32,0.01,0.01,2.12,0.16,14.78,9.6,1.86,0.01,58.59,0.01,0.0,927.49,0.0,0.01,1.61,0.34,98.8,0.87
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 21:00,1.84,0.63,158.37,0.02,0.01,2.16,0.16,14.51,10.95,3.36,0.01,63.35,0.01,0.0,927.42,0.0,0.01,2.39,0.49,93.31,0.58
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 22:00,1.97,0.71,222.26,0.01,0.01,2.13,0.15,11.99,7.3,1.02,0.01,65.52,0.01,0.2,927.22,0.02,0.0,3.46,0.41,83.8,3.67
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2021 23:00,1.74,0.63,180.3,0.02,0.01,2.08,0.13,4.63,3.27,0.84,0.01,78.26,0.01,0.0,926.71,0.06,0.0,4.61,0.43,71.6,5.23
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 00:00,1.29,0.72,179.1,0.01,0.01,2.07,0.13,4.23,2.9,0.69,0.01,78.35,0.01,0.0,926.48,0.11,0.01,4.58,0.17,71.61,5.95
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 01:00,1.28,0.46,179.03,0.01,0.01,2.08,0.14,3.54,2.54,0.68,0.01,77.44,0.01,0.0,926.2,0.16,1.57,4.92,0.12,71.73,6.03
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 02:00,1.31,0.43,155.91,0.01,0.01,2.07,0.14,3.5,2.64,0.8,0.01,78.38,0.01,0.0,925.66,0.21,0.01,4.69,0.12,74.51,7.7
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 03:00,1.28,0.37,155.48,0.01,0.01,2.08,0.14,4.16,3.7,1.52,0.01,74.95,0.01,0.0,925.8,0.02,0.04,3.62,0.1,79.65,2.89
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 04:00,1.46,0.37,91.69,0.01,0.01,2.09,0.14,-9999.0,-9999.0,-9999.0,0.01,67.71,0.01,0.0,925.51,0.01,0.0,2.7,0.18,86.99,1.61
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 05:00,0.95,0.37,177.72,0.01,0.01,2.12,0.15,7.23,4.8,1.02,0.01,56.26,0.01,0.0,925.09,0.0,0.03,1.71,0.14,90.0,0.96
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 06:00,0.64,0.45,225.83,0.01,0.01,-9999.0,-9999.0,12.87,7.59,0.84,0.01,42.25,0.01,0.0,925.25,0.02,0.0,1.11,0.2,94.78,1.59
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 07:00,1.27,0.51,202.86,0.02,0.02,2.1,0.14,8.53,5.3,0.83,0.01,61.24,0.01,0.0,925.12,0.03,0.02,1.83,0.38,96.07,3.29
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 08:00,0.64,0.36,180.18,0.01,0.01,2.1,0.14,8.94,5.6,0.91,0.01,58.03,0.01,0.0,925.25,8.4,0.03,1.41,0.19,97.39,1.23
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 09:00,0.61,0.4,202.0,0.01,0.01,2.12,0.16,23.79,15.63,3.17,0.01,38.33,0.01,0.0,925.54,47.94,0.01,1.71,0.19,97.56,1.13
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 10:00,0.98,0.48,156.23,0.04,0.01,2.18,0.19,38.52,29.16,9.01,0.01,34.26,0.02,0.0,925.41,179.87,0.15,3.17,0.47,95.57,0.97
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 11:00,2.14,0.36,224.18,0.03,0.01,2.1,0.16,15.93,10.48,2.14,0.01,59.4,0.03,0.0,925.08,234.81,0.01,4.91,0.99,83.47,1.76
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 12:00,-9999.0,0.38,245.12,-9999.0,-9999.0,2.08,0.15,10.75,7.41,1.78,-9999.0,70.3,-9999.0,0.0,924.37,305.32,0.06,6.01,-9999.0,76.44,4.47
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 13:00,-9999.0,0.6,226.15,-9999.0,-9999.0,2.07,0.16,9.01,6.83,2.12,-9999.0,70.83,-9999.0,0.0,923.63,241.37,0.68,5.92,-9999.0,75.49,6.24
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 14:00,-9999.0,0.72,226.19,-9999.0,-9999.0,2.06,0.16,7.78,5.18,1.11,-9999.0,70.38,-9999.0,0.2,923.21,278.06,1.29,6.27,-9999.0,73.47,6.19
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 15:00,0.86,0.73,225.36,0.19,0.23,2.05,0.14,-9999.0,-9999.0,-9999.0,0.02,72.65,0.03,0.0,923.3,103.31,1.63,6.05,0.42,72.8,6.6
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 16:00,0.77,0.73,226.43,0.02,0.03,2.06,0.15,9.43,5.94,1.0,0.01,69.87,0.02,0.0,923.82,97.85,0.92,6.13,0.27,75.35,4.86
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 17:00,0.86,0.66,225.73,0.01,0.02,2.07,0.15,13.0,7.69,0.89,0.01,66.45,0.01,0.0,924.26,10.04,1.11,5.1,0.35,78.23,4.059
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 18:00,1.21,0.8,223.48,0.01,0.01,2.08,0.16,14.48,8.39,0.8,0.01,62.81,0.01,0.0,924.7,0.0,0.84,3.94,0.51,84.52,3.64
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 19:00,1.59,0.91,223.79,0.01,0.01,2.08,0.16,14.15,8.27,0.86,0.01,61.7,0.1,0.0,925.0,0.0,1.51,3.74,0.7,89.8,4.69
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 20:00,1.45,0.82,225.21,0.02,0.01,-9999.0,-9999.0,12.18,6.76,0.38,0.01,61.32,0.02,0.0,925.49,0.01,1.26,3.34,0.57,93.54,3.69
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 21:00,1.51,0.82,247.36,0.02,0.01,2.15,0.18,30.35,15.94,0.03,0.01,42.68,0.08,0.0,925.83,0.01,0.65,2.94,0.52,96.38,1.44
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 22:00,2.2,0.67,222.51,0.02,0.01,2.1,0.16,11.02,6.11,0.34,0.02,59.67,0.19,0.0,926.01,0.0,1.26,2.54,0.88,96.37,3.3
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2021 23:00,1.44,0.77,204.17,0.02,0.01,2.09,0.15,5.85,3.66,0.6,0.01,64.82,0.03,0.0,926.0,0.0,1.23,2.66,0.57,93.09,4.93
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 00:00,0.99,0.73,200.14,0.01,0.01,2.1,0.15,6.25,3.67,0.4,0.01,62.84,0.01,0.0,926.02,0.0,0.32,2.18,0.34,93.81,3.99
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 01:00,0.95,0.44,201.58,0.01,0.01,2.12,0.15,5.91,3.59,0.5,0.01,60.4,0.01,0.0,926.2,0.0,2.66,1.44,0.33,95.05,0.87
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 02:00,1.31,0.26,199.52,0.02,0.01,2.12,0.15,5.9,3.57,0.47,0.01,60.7,0.01,0.0,926.49,0.0,0.86,1.43,0.34,95.65,1.07
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 03:00,1.63,0.29,200.58,0.01,0.01,2.13,0.15,5.59,3.16,0.24,0.01,58.26,0.01,0.0,926.73,0.0,0.64,1.19,0.34,94.34,1.08
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 04:00,1.6,0.36,-9999.0,0.01,0.01,2.14,0.15,5.28,3.42,0.66,0.01,52.32,0.01,0.0,926.5,0.0,0.55,1.04,0.33,94.0,-9999.0
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 05:00,1.55,0.29,44.48,0.01,0.01,2.14,0.15,4.47,2.62,0.28,0.01,59.14,0.01,0.0,926.33,0.0,0.6,1.31,0.36,94.32,1.16
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 06:00,1.47,0.35,44.12,0.01,0.01,2.16,0.14,4.84,2.97,0.43,0.01,58.15,0.01,0.0,926.3,0.0,0.47,1.03,0.28,94.09,1.02
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 07:00,1.62,0.34,179.51,0.01,0.01,2.16,0.14,5.43,3.44,0.6,0.01,56.52,0.02,0.0,926.49,0.0,0.63,0.73,0.32,95.2,0.87
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 08:00,1.45,0.36,180.38,0.01,0.01,2.14,0.14,10.89,6.04,0.34,0.01,48.47,0.01,0.0,926.61,10.53,0.48,0.61,0.26,95.56,1.43
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 09:00,1.54,0.53,203.56,0.01,0.01,2.21,0.17,30.72,28.74,12.69,0.01,32.46,0.01,0.0,926.81,51.62,0.39,1.25,0.32,93.61,2.08
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 10:00,1.74,0.46,202.47,0.03,0.09,2.24,0.18,28.91,24.38,9.27,0.02,46.92,0.28,0.0,926.82,156.49,0.52,4.21,0.82,87.75,2.69
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 11:00,2.11,0.31,157.47,0.18,0.16,2.07,0.15,4.84,2.4,-0.14,0.03,71.81,0.44,0.0,926.64,144.28,0.77,6.42,1.02,75.04,3.31
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 12:00,0.74,0.21,156.54,0.01,0.01,2.06,0.15,4.21,2.7,0.49,0.01,70.16,0.01,0.0,926.27,72.69,0.5,6.34,0.21,75.92,3.25
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 13:00,0.62,0.58,179.8,0.01,0.01,2.06,0.14,4.77,2.93,0.43,0.01,73.66,0.01,0.0,925.66,469.85,1.1,8.0,0.16,66.69,4.15
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 14:00,1.0,0.93,202.6,0.01,0.01,2.05,0.13,5.26,3.38,0.63,0.01,78.9,0.01,0.0,924.77,362.57,1.04,8.08,0.2,57.94,5.97
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 15:00,1.46,0.99,180.64,0.01,0.01,2.05,0.14,5.02,3.28,0.65,0.01,78.92,0.01,0.0,924.76,246.37,1.4,7.43,0.18,64.18,6.6
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 16:00,0.74,1.0,200.01,0.01,0.01,2.05,0.13,-9999.0,-9999.0,-9999.0,0.01,80.62,0.01,0.0,924.82,128.5,1.3,7.04,0.17,64.15,8.21
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2021 17:00,0.93,0.96,199.99,0.01,0.01,2.06,0.12,5.97,3.59,0.46,0.01,83.15,0.01,0.0,924.53,17.33,0.52,6.42,0.13,56.66,10.01
