Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Viggiano1,40.334722,15.900555,24/02/2021 22:00,1.15,0.55,315.0,0.13,2.31,968.49,49.34,1.76,4.81,1.99,0.11,82.73,,,0.0,940.86,0.73,-91.72,0.05,11.68,0.76,18.76,1.2,0.1
Viggiano1,40.334722,15.900555,24/02/2021 23:00,1.3,0.52,284.0,0.12,3.39,960.6,58.58,4.43,7.44,1.96,0.11,80.18,,,0.0,940.81,0.51,-93.34,4.09,11.33,0.83,13.87,1.58,0.1
Viggiano1,40.334722,15.900555,25/02/2021 00:00,1.21,0.41,35.0,0.12,2.37,942.18,43.23,0.56,3.71,2.05,0.1,86.25,,,0.0,940.73,0.7,-92.44,0.62,11.28,0.89,10.0,2.62,0.18
Viggiano1,40.334722,15.900555,25/02/2021 01:00,1.01,0.34,270.0,0.12,2.39,936.35,37.24,0.35,3.31,1.93,0.1,84.82,,,0.0,940.54,0.6,-88.41,1.54,10.51,0.66,11.81,1.33,0.09
Viggiano1,40.334722,15.900555,25/02/2021 02:00,0.78,0.34,281.0,0.12,2.65,934.07,33.05,0.36,3.27,1.9,0.11,83.76,,,0.0,940.33,0.76,-86.7,1.44,10.04,0.42,13.64,1.38,0.1
Viggiano1,40.334722,15.900555,25/02/2021 03:00,0.71,0.33,41.0,0.12,2.28,923.91,31.17,0.35,3.63,2.14,0.11,84.98,,,0.0,940.26,1.07,-90.04,1.45,10.54,0.32,9.61,2.68,0.1
Viggiano1,40.334722,15.900555,25/02/2021 04:00,0.52,0.32,42.0,0.11,2.31,927.18,24.84,0.28,3.09,1.84,0.1,84.65,,,0.0,940.01,0.58,-84.7,0.92,9.77,0.22,11.73,1.79,0.09
Viggiano1,40.334722,15.900555,25/02/2021 05:00,0.39,0.32,40.0,0.11,2.23,928.7,24.06,0.27,3.2,1.91,0.1,84.47,,,0.0,939.93,1.09,-82.17,1.35,9.68,0.16,12.55,1.61,0.09
Viggiano1,40.334722,15.900555,25/02/2021 06:00,0.41,0.29,38.0,0.12,2.08,922.9,23.26,0.27,3.39,2.03,0.11,86.3,,,0.0,940.04,0.79,-83.57,2.36,10.47,0.22,12.04,2.68,0.1
Viggiano1,40.334722,15.900555,25/02/2021 07:00,0.45,0.3,59.0,0.12,2.21,924.07,22.22,0.28,3.31,1.97,0.11,82.0,,,0.0,940.01,5.64,-78.08,2.27,9.79,0.21,15.64,2.28,0.1
Viggiano1,40.334722,15.900555,25/02/2021 08:00,0.44,0.35,231.0,0.12,2.14,933.0,24.38,0.37,3.39,1.97,0.1,76.21,,,0.0,940.04,102.7,-1.91,0.99,11.47,0.19,14.73,1.54,0.09
Viggiano1,40.334722,15.900555,25/02/2021 09:00,0.49,0.31,181.0,0.13,2.1,949.19,28.76,0.35,4.17,2.5,0.12,69.37,,,0.0,940.36,273.83,144.03,1.45,14.71,0.18,12.7,1.55,0.1
Viggiano1,40.334722,15.900555,25/02/2021 10:00,0.81,0.32,182.0,0.13,2.22,962.28,28.03,1.67,6.53,3.17,0.11,67.71,,,0.0,940.49,434.46,271.51,2.01,16.65,0.39,9.93,1.73,0.1
Viggiano1,40.334722,15.900555,25/02/2021 11:00,0.63,0.32,177.0,0.12,3.17,959.29,36.44,2.83,7.86,3.28,0.11,-9999.0,,,0.0,940.68,554.68,352.12,3.75,17.95,0.41,6.75,2.44,0.1
Viggiano1,40.334722,15.900555,25/02/2021 12:00,0.59,0.25,172.0,0.12,3.53,949.98,29.99,2.25,7.14,3.19,0.1,78.77,,,0.0,940.41,620.61,395.97,3.44,20.19,0.39,4.65,2.92,0.09
Viggiano1,40.334722,15.900555,25/02/2021 13:00,0.53,0.24,212.0,0.11,2.09,937.38,22.94,0.27,3.67,2.22,0.1,86.36,,,0.0,939.73,621.94,406.52,5.09,22.12,0.28,2.5,2.82,0.09
Viggiano1,40.334722,15.900555,25/02/2021 14:00,0.37,0.21,167.0,0.11,2.25,933.28,23.19,0.28,3.28,1.96,0.1,86.93,,,0.0,939.16,576.66,357.08,7.35,23.05,0.16,-9999.0,3.94,0.09
Viggiano1,40.334722,15.900555,25/02/2021 15:00,0.43,0.24,154.0,0.13,2.22,935.96,20.96,0.29,3.16,1.87,0.12,88.78,,,0.0,938.8,291.5,272.61,5.05,22.83,0.18,2.08,4.38,0.11
Viggiano1,40.334722,15.900555,25/02/2021 16:00,0.46,0.22,148.0,0.12,2.07,935.42,20.04,0.27,3.11,1.85,0.11,91.03,,,0.0,938.46,267.05,162.59,1.01,21.32,0.26,6.11,4.47,0.1
Viggiano1,40.334722,15.900555,25/02/2021 17:00,0.51,0.16,96.0,0.12,2.34,935.32,24.28,0.32,3.41,2.01,0.11,90.38,,,0.0,938.66,83.23,21.35,0.75,19.08,0.22,10.25,3.04,0.1
Viggiano1,40.334722,15.900555,25/02/2021 18:00,0.54,0.16,49.0,0.14,2.08,937.67,24.52,0.37,3.37,1.96,0.13,89.86,,,0.0,939.0,13.47,-79.17,0.33,16.309,0.47,14.96,3.44,0.17
Viggiano1,40.334722,15.900555,25/02/2021 19:00,0.59,0.22,45.0,0.13,1.7,949.62,30.11,1.37,4.27,1.89,0.12,88.53,,,0.0,939.2,0.12,-89.07,-9999.0,14.64,0.33,18.96,3.04,0.14
Viggiano1,40.334722,15.900555,25/02/2021 20:00,1.08,0.23,37.0,0.14,1.95,952.05,31.43,1.23,4.29,2.0,0.12,83.82,,,0.0,939.41,0.47,-87.18,-9999.0,13.3,0.47,22.31,3.44,0.11
Viggiano1,40.334722,15.900555,25/02/2021 21:00,0.98,0.39,311.0,0.14,2.09,965.69,47.07,4.51,7.5,1.95,0.12,81.82,,,0.0,939.46,0.95,-81.37,0.1,12.58,0.58,24.44,2.07,0.11
Viggiano1,40.334722,15.900555,25/02/2021 22:00,1.45,0.4,303.0,0.13,2.35,963.55,43.61,3.85,7.01,2.06,0.12,82.95,,,0.0,939.56,1.21,-80.9,0.2,12.1,0.99,27.54,1.79,0.19
Viggiano1,40.334722,15.900555,25/02/2021 23:00,1.4,0.37,307.0,0.12,2.48,962.63,41.79,4.22,7.38,2.06,0.11,81.57,,,0.0,939.53,1.07,-79.78,0.46,11.55,0.86,30.5,1.43,0.11
Viggiano1,40.334722,15.900555,26/02/2021 00:00,1.27,0.36,349.0,0.12,2.28,957.51,43.68,2.59,5.76,2.07,0.1,80.29,,,0.0,939.36,1.18,-78.94,1.07,10.94,0.85,31.92,1.73,0.14
Viggiano1,40.334722,15.900555,26/02/2021 01:00,1.18,0.26,33.0,0.12,2.25,950.05,36.31,2.91,5.58,1.74,0.1,77.86,,,0.0,939.12,1.38,-77.02,1.2,10.46,0.79,33.86,1.16,0.17
Viggiano1,40.334722,15.900555,26/02/2021 02:00,0.99,0.29,258.0,0.12,2.16,948.69,34.78,1.36,4.53,2.07,0.11,80.36,,,0.0,938.76,1.04,-77.04,0.71,10.08,0.67,34.35,1.08,0.09
Viggiano1,40.334722,15.900555,26/02/2021 03:00,0.92,0.21,41.0,0.12,2.3,945.41,31.46,1.66,4.51,1.86,0.1,76.1,,,0.0,938.3,1.29,-76.79,1.11,9.35,0.63,35.91,1.65,0.09
Viggiano1,40.334722,15.900555,26/02/2021 04:00,0.82,0.15,261.0,0.12,2.24,935.15,30.58,0.88,3.89,1.96,0.1,78.18,,,0.0,937.91,1.13,-76.79,1.86,9.16,0.48,34.89,1.19,0.09
Viggiano1,40.334722,15.900555,26/02/2021 05:00,0.67,0.14,131.0,0.12,2.21,933.77,29.0,1.31,4.22,1.9,0.11,75.49,,,0.0,937.66,1.41,-74.36,1.17,8.77,0.42,36.15,0.98,0.1
Viggiano1,40.334722,15.900555,26/02/2021 06:00,0.67,0.14,248.0,0.12,2.41,933.87,28.0,1.21,4.41,2.09,0.11,78.42,,,0.0,937.66,1.44,-73.66,0.49,9.11,0.45,33.93,0.99,0.1
Viggiano1,40.334722,15.900555,26/02/2021 07:00,0.65,0.15,277.0,0.12,2.25,933.78,29.04,3.52,6.59,2.0,0.11,75.91,,,0.0,937.69,9.09,-67.47,0.47,8.99,0.43,34.18,1.13,0.1
Viggiano1,40.334722,15.900555,26/02/2021 08:00,0.66,0.13,185.0,0.12,2.36,928.34,26.66,4.89,8.59,2.41,0.11,69.34,,,0.0,937.73,125.27,16.379,0.45,11.74,0.47,24.91,1.26,0.1
Viggiano1,40.334722,15.900555,26/02/2021 09:00,0.57,0.13,150.0,0.13,2.25,940.4,25.61,0.4,4.36,2.59,0.12,62.81,,,0.0,937.78,300.2,163.71,0.05,14.69,0.4,19.63,1.55,0.11
Viggiano1,40.334722,15.900555,26/02/2021 10:00,0.61,0.19,207.0,0.13,2.32,1033.89,35.3,4.16,10.81,4.34,0.12,-9999.0,,,0.0,937.81,465.05,287.42,0.28,15.35,0.3,23.21,2.1,0.11
Viggiano1,40.334722,15.900555,26/02/2021 11:00,0.85,0.17,165.0,0.13,2.53,971.0,25.82,1.24,5.3,2.65,0.12,69.86,,,0.0,937.79,594.16,376.35,0.56,18.61,0.77,14.07,2.28,0.18
Viggiano1,40.334722,15.900555,26/02/2021 12:00,0.79,0.14,177.0,0.13,2.64,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.12,78.45,,,0.0,937.46,669.15,413.62,6.43,20.23,0.63,7.86,2.8,0.11
Viggiano1,40.334722,15.900555,26/02/2021 13:00,0.79,0.14,176.0,0.13,2.6,917.91,23.93,0.44,3.67,2.11,0.12,84.34,,,0.0,936.62,681.13,401.82,5.38,21.9,0.64,2.67,3.66,0.11
Viggiano1,40.334722,15.900555,26/02/2021 14:00,0.79,0.23,158.0,0.13,2.49,915.54,22.0,0.33,3.43,2.02,0.12,87.94,,,0.0,935.87,621.72,367.02,3.53,22.63,0.64,0.81,4.22,0.11
Viggiano1,40.334722,15.900555,26/02/2021 15:00,0.79,0.21,155.0,0.13,2.49,911.38,21.69,0.31,3.31,1.95,0.12,88.86,,,0.0,935.32,275.52,300.18,4.08,22.99,0.64,-9999.0,3.53,0.11
Viggiano1,40.334722,15.900555,26/02/2021 16:00,0.79,0.26,159.0,0.13,2.34,910.47,22.39,0.29,3.21,1.9,0.12,88.76,,,0.0,934.87,305.84,191.13,1.41,22.4,0.63,0.96,3.74,0.11
Viggiano1,40.334722,15.900555,26/02/2021 17:00,0.77,0.27,147.0,0.12,1.93,914.14,23.06,0.28,3.44,2.06,0.11,88.24,,,0.0,934.72,86.48,51.56,1.37,20.54,0.62,4.21,3.25,0.1
Viggiano1,40.334722,15.900555,26/02/2021 18:00,0.79,0.2,67.0,0.13,1.92,914.01,24.03,0.37,3.57,2.09,0.12,86.44,,,0.0,934.72,11.09,-80.64,0.8,16.64,0.64,9.74,2.94,0.11
Viggiano1,40.334722,15.900555,26/02/2021 19:00,0.79,0.16,40.0,0.13,1.84,-9999.0,-9999.0,0.43,3.58,2.06,0.12,85.65,,,0.0,934.73,0.17,-89.38,0.97,14.96,0.64,13.11,3.13,0.11
Viggiano1,40.334722,15.900555,26/02/2021 20:00,0.78,0.38,32.0,0.13,1.86,938.64,40.54,2.89,5.89,1.96,0.11,83.87,,,0.0,934.73,0.92,-82.55,0.67,14.02,0.63,15.02,2.61,0.1
Viggiano1,40.334722,15.900555,26/02/2021 21:00,0.77,0.41,266.0,0.11,2.0,938.12,39.35,2.92,6.03,2.03,0.1,82.2,,,0.0,934.71,1.15,-75.7,0.74,13.55,0.62,17.28,1.14,0.09
Viggiano1,40.334722,15.900555,26/02/2021 22:00,0.77,0.61,236.0,0.12,1.89,949.5,53.81,9.47,12.45,1.95,0.1,80.09,,,0.0,934.55,1.19,-75.2,0.72,12.59,0.62,19.56,1.1,0.09
Viggiano1,40.334722,15.900555,26/02/2021 23:00,0.76,0.5,172.0,0.11,2.05,942.99,40.66,7.95,11.11,2.06,0.09,76.3,,,0.0,934.36,1.45,-74.5,1.31,11.77,0.61,22.86,1.14,0.08
Viggiano1,40.334722,15.900555,27/02/2021 00:00,0.76,0.47,276.0,0.11,2.1,940.94,41.64,4.94,7.93,1.95,0.1,80.38,,,0.0,934.06,1.26,-74.01,1.28,11.53,0.62,25.01,1.2,0.09
Viggiano1,40.334722,15.900555,27/02/2021 01:00,0.77,0.36,207.0,0.11,1.94,930.05,33.58,1.84,4.7,1.87,0.1,81.57,,,0.0,933.68,1.47,-71.72,0.21,11.09,0.61,26.83,0.91,0.09
Viggiano1,40.334722,15.900555,27/02/2021 02:00,0.76,0.35,278.0,0.11,2.17,925.46,29.31,0.93,3.96,1.97,0.1,81.17,,,0.0,933.33,1.21,-72.13,0.08,10.74,0.61,27.17,1.16,0.09
Viggiano1,40.334722,15.900555,27/02/2021 03:00,0.77,0.29,186.0,0.11,2.18,918.92,28.87,0.38,3.34,1.93,0.1,80.65,,,0.0,932.75,1.45,-69.99,0.08,10.44,0.61,27.58,0.89,0.09
Viggiano1,40.334722,15.900555,27/02/2021 04:00,0.78,0.27,121.0,0.12,2.05,909.36,26.1,0.39,3.35,1.93,0.11,80.2,,,0.0,932.35,1.29,-68.85,0.08,10.2,0.62,28.01,1.0,0.1
Viggiano1,40.334722,15.900555,27/02/2021 05:00,0.77,0.26,56.0,0.12,1.39,913.05,25.71,0.38,3.47,2.02,0.11,79.17,,,0.0,932.07,1.47,-69.24,1.43,9.95,0.62,28.69,1.28,0.09
Viggiano1,40.334722,15.900555,27/02/2021 06:00,0.77,0.25,31.0,0.11,1.47,911.98,24.95,1.16,4.27,2.03,0.1,78.3,,,0.0,931.94,1.5,-69.6,2.47,9.72,0.61,29.12,1.63,0.09
Viggiano1,40.334722,15.900555,27/02/2021 07:00,0.78,0.26,344.0,0.12,1.79,908.91,25.34,2.65,5.76,2.03,0.11,77.75,,,0.0,931.99,9.89,-63.91,2.49,9.98,0.62,28.14,1.39,0.1
Viggiano1,40.334722,15.900555,27/02/2021 08:00,0.78,0.23,205.0,0.12,1.82,907.38,22.98,3.26,6.35,2.02,0.11,73.51,,,0.0,932.13,125.46,19.56,2.54,12.93,0.62,22.38,1.15,0.1
Viggiano1,40.334722,15.900555,27/02/2021 09:00,0.78,0.14,183.0,0.12,1.11,929.82,23.02,2.09,5.9,2.48,0.11,-9999.0,,,0.0,932.27,297.12,165.03,1.13,15.21,0.63,20.65,1.5,0.1
Viggiano1,40.334722,15.900555,27/02/2021 10:00,0.76,0.22,209.0,0.11,1.01,978.64,26.41,5.38,11.16,3.77,0.1,57.63,,,0.0,932.27,461.31,290.03,1.04,16.68,0.62,20.24,2.07,0.09
Viggiano1,40.334722,15.900555,27/02/2021 11:00,0.78,0.25,218.0,0.12,2.34,944.08,26.31,4.39,8.85,2.91,0.11,78.05,,,0.0,932.26,590.85,376.6,4.92,18.98,0.62,12.59,2.28,0.1
Viggiano1,40.334722,15.900555,27/02/2021 12:00,0.77,0.3,170.0,0.11,2.72,928.79,23.8,2.55,6.47,2.55,0.1,88.07,,,0.0,932.07,662.6,414.89,6.38,20.73,0.62,8.61,2.61,0.09
Viggiano1,40.334722,15.900555,27/02/2021 13:00,0.79,0.27,184.0,0.13,2.15,910.94,19.08,0.39,3.41,1.97,0.12,93.25,,,0.0,931.48,675.34,420.35,3.29,22.22,0.63,4.56,2.58,0.11
Viggiano1,40.334722,15.900555,27/02/2021 14:00,0.78,0.32,168.0,0.12,1.95,907.7,17.19,0.45,3.49,1.99,0.11,95.59,,,0.0,930.86,613.3,371.9,2.77,23.17,0.63,2.54,3.39,0.1
Viggiano1,40.334722,15.900555,27/02/2021 15:00,0.78,0.28,151.0,0.12,1.61,904.24,15.2,0.43,3.55,2.03,0.11,91.53,,,0.0,930.51,282.97,284.53,2.28,22.28,0.63,6.43,4.53,0.1
Viggiano1,40.334722,15.900555,27/02/2021 16:00,0.76,0.19,113.0,0.1,1.23,905.28,18.21,0.39,3.5,2.03,0.09,94.44,,,0.0,930.52,299.86,193.65,0.65,21.04,0.61,8.58,4.15,0.08
Viggiano1,40.334722,15.900555,27/02/2021 17:00,0.76,0.18,27.0,0.11,1.11,908.82,20.04,0.95,3.9,1.92,0.09,96.48,,,0.0,930.8,79.8,18.52,0.71,18.62,0.61,12.0,4.07,0.08
Viggiano1,40.334722,15.900555,27/02/2021 18:00,0.78,-9999.0,28.0,0.12,0.99,911.65,23.18,1.67,4.71,1.98,0.11,95.31,,,0.0,931.1,13.34,-78.05,0.6,15.92,0.63,16.27,4.41,0.1
Viggiano1,40.334722,15.900555,27/02/2021 19:00,0.77,0.16,58.0,0.12,1.14,921.72,21.86,2.35,5.69,2.18,0.11,96.44,,,0.0,931.4,0.49,-88.44,0.43,14.53,0.63,20.82,4.75,0.1
Viggiano1,40.334722,15.900555,27/02/2021 20:00,0.77,0.26,76.0,0.12,1.21,922.67,24.77,2.84,5.71,1.87,0.1,95.01,,,0.0,931.9,0.35,-88.72,0.19,13.52,0.62,24.79,3.22,0.09
Viggiano1,40.334722,15.900555,27/02/2021 21:00,0.77,0.29,297.0,0.12,1.26,930.02,30.24,3.68,6.52,1.85,0.1,91.13,,,0.0,932.15,0.48,-86.45,0.22,12.62,0.62,26.85,2.33,0.09
Viggiano1,40.334722,15.900555,27/02/2021 22:00,0.77,0.29,285.0,0.12,1.2,924.78,27.71,2.71,5.82,2.02,0.1,90.19,,,0.0,932.28,1.0,-87.84,0.38,12.53,0.62,24.26,2.82,0.09
Viggiano1,40.334722,15.900555,27/02/2021 23:00,0.76,0.28,162.0,0.11,1.33,925.06,25.54,3.25,5.96,1.76,0.09,86.25,,,0.0,932.39,0.46,-82.07,0.44,11.2,0.62,26.58,1.53,0.08
Viggiano1,40.334722,15.900555,28/02/2021 00:00,0.77,0.26,150.0,0.11,1.47,917.16,34.57,3.09,6.38,2.15,0.1,86.57,,,0.0,932.66,1.12,-78.68,1.99,10.61,0.62,25.82,1.72,0.09
Viggiano1,40.334722,15.900555,28/02/2021 01:00,0.77,0.25,106.0,0.12,1.72,912.7,29.81,1.21,4.1,1.89,0.11,91.31,,,0.0,933.05,1.0,-79.24,4.34,10.76,0.62,25.55,1.95,0.1
Viggiano1,40.334722,15.900555,28/02/2021 02:00,0.77,0.22,22.0,0.11,1.48,917.7,18.98,0.54,3.64,2.03,0.1,88.48,,,0.0,933.2,0.76,-78.0,3.4,10.35,0.62,31.3,1.83,0.09
Viggiano1,40.334722,15.900555,28/02/2021 03:00,0.77,0.22,268.0,0.12,1.68,925.21,24.41,2.62,5.68,2.0,0.1,80.55,,,0.0,933.04,0.74,-78.82,3.23,9.68,0.62,38.25,1.67,0.09
Viggiano1,40.334722,15.900555,28/02/2021 04:00,0.77,0.2,42.0,0.11,1.74,928.01,21.76,1.45,4.27,1.84,0.1,77.38,,,0.0,933.11,0.76,-78.88,2.6,9.12,0.62,43.66,2.25,0.09
Viggiano1,40.334722,15.900555,28/02/2021 05:00,0.77,0.17,32.0,0.12,2.54,925.71,19.96,1.15,3.98,1.85,0.11,74.75,,,0.0,933.49,1.24,-78.74,1.75,8.99,0.62,47.68,3.97,0.1
Viggiano1,40.334722,15.900555,28/02/2021 06:00,0.78,0.14,28.0,0.12,2.37,925.6,20.96,0.53,3.55,1.97,0.11,74.59,,,0.0,933.72,0.71,-81.42,0.97,8.87,0.62,48.52,3.74,0.1
Viggiano1,40.334722,15.900555,28/02/2021 07:00,0.77,0.15,71.0,0.12,2.41,930.01,20.42,1.05,4.0,1.93,0.1,68.29,,,0.0,934.09,10.04,-68.92,1.06,7.98,0.62,53.63,2.0,0.1
Viggiano1,40.334722,15.900555,28/02/2021 08:00,0.77,0.12,234.0,0.12,2.42,928.2,21.01,0.75,3.7,1.92,0.1,-9999.0,,,0.0,934.74,114.19,8.56,1.1,9.93,0.62,44.42,1.85,0.09
Viggiano1,40.334722,15.900555,28/02/2021 09:00,0.78,0.14,214.0,0.12,2.5,943.43,21.78,0.93,4.32,2.21,0.11,68.53,,,0.0,935.2,286.01,149.09,0.64,12.22,0.63,34.04,2.05,0.1
Viggiano1,40.334722,15.900555,28/02/2021 10:00,0.77,0.1,281.0,0.12,2.26,941.55,21.84,0.61,3.87,2.12,0.11,72.05,,,0.0,935.53,448.63,276.16,0.78,13.49,0.62,25.69,2.79,0.09
Viggiano1,40.334722,15.900555,28/02/2021 11:00,0.77,0.09,336.0,0.12,2.26,934.84,21.54,0.39,3.7,2.15,0.1,74.99,,,0.0,935.65,576.09,375.41,0.48,14.98,0.62,20.93,3.15,0.09
Viggiano1,40.334722,15.900555,28/02/2021 12:00,0.78,0.11,344.0,0.12,2.42,929.83,20.17,0.39,3.87,2.27,0.11,76.91,,,0.0,935.87,577.87,377.89,0.95,15.43,0.62,19.19,3.14,0.1
Viggiano1,40.334722,15.900555,28/02/2021 13:00,0.77,0.13,348.0,0.12,2.51,927.73,19.63,0.4,3.62,2.1,0.11,79.97,,,0.0,935.6,614.73,402.56,0.95,16.42,0.62,16.83,3.55,0.1
Viggiano1,40.334722,15.900555,28/02/2021 14:00,0.76,0.11,31.0,0.11,2.44,927.4,21.92,0.38,3.65,2.13,0.1,82.22,,,0.0,935.08,584.71,385.98,0.13,16.68,0.61,15.76,3.62,0.09
Viggiano1,40.334722,15.900555,28/02/2021 15:00,0.76,0.11,24.0,0.11,2.35,926.57,21.0,0.38,3.44,1.99,0.1,82.41,,,0.0,934.81,295.65,289.42,0.21,15.72,0.61,17.94,4.53,0.08
Viggiano1,40.334722,15.900555,28/02/2021 16:00,0.77,0.28,23.0,0.12,2.48,928.54,22.63,0.4,3.66,2.13,0.11,82.26,,,0.0,934.84,155.26,73.64,0.09,12.83,0.62,24.85,5.76,0.1
Viggiano1,40.334722,15.900555,28/02/2021 17:00,0.77,0.35,24.0,0.12,2.43,933.53,23.32,0.39,3.81,2.23,0.1,83.17,,,0.0,934.9,103.72,44.78,0.01,12.09,0.62,25.9,4.7,0.09
Viggiano1,40.334722,15.900555,28/02/2021 18:00,0.76,0.4,11.0,0.11,2.48,934.86,24.44,-9999.0,-9999.0,-9999.0,0.09,83.98,,,0.0,935.07,18.84,-68.42,0.04,10.47,0.61,29.89,5.18,0.08
Viggiano1,40.334722,15.900555,28/02/2021 19:00,0.77,0.36,16.0,0.12,2.52,922.33,24.81,2.13,5.31,2.07,0.11,82.52,,,0.0,935.33,1.02,-90.47,0.15,9.16,0.62,35.1,4.65,0.1
Viggiano1,40.334722,15.900555,28/02/2021 20:00,0.78,0.42,6.0,0.12,2.73,925.03,31.59,3.29,6.57,2.14,0.11,80.41,,,0.0,935.43,1.04,-90.01,0.31,8.31,0.62,36.49,3.75,0.1
Viggiano1,40.334722,15.900555,28/02/2021 21:00,0.77,0.48,345.0,0.12,2.79,933.06,33.99,4.45,7.58,2.05,0.11,76.53,,,0.0,935.65,1.01,-83.73,0.28,7.36,0.62,37.78,1.92,0.1
Viggiano1,40.334722,15.900555,28/02/2021 22:00,0.77,0.5,62.0,0.12,2.53,935.31,31.49,3.61,7.33,2.42,0.11,72.31,,,0.0,935.05,0.45,-106.63,0.24,5.87,0.62,40.95,4.34,0.1
Viggiano1,40.334722,15.900555,28/02/2021 23:00,0.77,0.45,83.0,0.12,2.62,933.56,28.61,3.11,6.66,2.31,0.1,73.1,,,0.0,934.68,0.0,-114.72,0.43,5.28,0.62,42.79,4.01,0.1
Viggiano1,40.334722,15.900555,01/03/2021 00:00,0.78,0.42,83.0,0.12,2.62,932.03,26.73,1.79,5.42,2.37,0.11,70.26,,,0.0,934.39,0.0,-116.04,0.55,4.55,0.62,47.88,4.059,0.1
Viggiano1,40.334722,15.900555,01/03/2021 01:00,0.77,0.41,335.0,0.12,2.53,933.16,28.02,2.29,5.83,2.31,0.1,68.0,,,0.0,934.43,0.0,-114.89,0.54,4.019,0.62,50.98,3.74,0.1
Viggiano1,40.334722,15.900555,01/03/2021 02:00,0.77,0.44,256.0,0.11,3.25,938.99,32.439,4.76,8.42,2.39,0.1,65.56,,,0.0,934.47,0.0,-111.09,1.19,3.74,0.62,51.49,3.48,0.09
Viggiano1,40.334722,15.900555,01/03/2021 03:00,0.77,0.41,201.0,0.11,3.51,936.63,31.92,5.98,9.66,2.4,0.1,63.75,,,0.0,934.21,0.0,-108.6,1.26,3.56,0.61,49.71,2.79,0.09
Viggiano1,40.334722,15.900555,01/03/2021 04:00,0.77,0.39,58.0,0.11,3.02,930.36,26.96,2.76,6.41,2.38,0.1,68.09,,,0.0,933.86,0.0,-108.91,0.97,3.41,0.61,45.7,3.68,0.09
Viggiano1,40.334722,15.900555,01/03/2021 05:00,0.77,0.4,268.0,0.11,2.28,929.18,24.96,1.38,4.88,2.28,0.1,70.86,,,0.0,933.81,0.0,-109.79,1.15,3.14,0.61,42.29,3.81,0.09
Viggiano1,40.334722,15.900555,01/03/2021 06:00,0.77,0.39,47.0,0.11,2.38,924.22,23.76,0.56,4.21,2.38,0.1,75.03,,,0.0,933.97,0.0,-109.35,1.23,2.96,0.61,35.16,3.96,0.09
Viggiano1,40.334722,15.900555,01/03/2021 07:00,0.77,0.39,240.0,0.11,2.28,924.58,23.56,0.57,4.14,2.33,0.1,-9999.0,,,0.0,934.14,4.38,-99.31,1.25,3.14,0.61,31.25,3.45,0.09
Viggiano1,40.334722,15.900555,01/03/2021 08:00,0.78,0.4,195.0,0.12,2.21,929.28,21.67,1.06,4.84,2.46,0.11,71.16,,,0.0,935.34,135.35,14.22,0.97,6.19,0.62,27.9,1.52,0.1
Viggiano1,40.334722,15.900555,01/03/2021 09:00,0.77,0.42,181.0,0.12,2.33,953.74,23.98,2.98,7.97,3.26,0.11,60.28,,,0.0,936.16,325.12,176.15,0.82,8.82,0.62,27.24,1.63,0.1
Viggiano1,40.334722,15.900555,01/03/2021 10:00,0.77,0.38,218.0,0.12,1.93,1014.62,27.19,7.86,16.29,5.5,0.1,52.91,,,0.0,936.25,494.91,300.13,0.37,10.67,0.62,25.57,2.32,0.09
Viggiano1,40.334722,15.900555,01/03/2021 11:00,0.77,0.3,215.0,0.12,2.73,957.72,24.63,4.63,10.29,3.69,0.1,76.4,,,0.0,936.29,631.9,387.0,2.55,12.59,0.62,14.39,2.58,0.09
Viggiano1,40.334722,15.900555,01/03/2021 12:00,0.77,0.38,168.0,0.11,2.68,941.64,25.08,3.6,8.47,3.18,0.1,82.07,,,0.0,936.13,703.7,427.37,3.64,14.99,0.62,9.49,2.74,0.09
Viggiano1,40.334722,15.900555,01/03/2021 13:00,0.76,0.39,183.0,0.1,2.4,939.15,25.12,2.15,6.34,2.73,0.09,86.44,,,0.0,935.66,711.61,427.19,2.32,16.87,0.61,7.55,2.81,0.08
Viggiano1,40.334722,15.900555,01/03/2021 14:00,0.76,0.39,184.0,0.1,2.21,935.08,23.03,1.4,5.36,2.58,0.09,91.31,,,0.0,935.1,642.51,385.73,1.26,17.5,0.61,6.44,3.08,0.08
Viggiano1,40.334722,15.900555,01/03/2021 15:00,0.76,0.38,163.0,0.1,2.32,932.84,21.38,0.52,4.12,2.35,0.09,93.77,,,0.0,934.74,293.77,305.05,1.01,17.93,0.61,6.12,3.32,0.08
Viggiano1,40.334722,15.900555,01/03/2021 16:00,0.76,0.38,146.0,0.1,2.2,928.29,19.21,0.37,3.88,2.29,0.09,89.04,,,0.0,934.73,318.48,191.47,0.63,16.67,0.61,8.58,4.58,0.08
