Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
La_Martella,40.686388,16.546944,02/01/2021 02:00,1.09,0.48,156.0,0.01,0.02,2.17,0.26,2.62,1.62,0.26,0.01,54.85,0.01,0.0,983.47,0.12,4.7,5.65,0.63,99.78,0.7
La_Martella,40.686388,16.546944,02/01/2021 03:00,1.08,0.49,192.0,0.02,0.01,2.17,0.27,2.29,1.45,0.32,0.01,51.58,0.01,0.0,983.57,0.11,5.4,5.03,0.71,99.8,1.02
La_Martella,40.686388,16.546944,02/01/2021 04:00,1.08,0.48,169.0,0.01,0.01,2.16,0.27,2.61,1.62,0.3,0.01,52.38,0.01,0.0,983.07,0.1,6.25,5.29,0.81,99.8,0.69
La_Martella,40.686388,16.546944,02/01/2021 05:00,1.11,0.49,176.0,0.01,0.0,2.14,0.27,2.05,1.29,0.3,0.01,63.16,0.01,0.0,982.85,0.09,5.62,7.11,0.66,99.69,2.35
La_Martella,40.686388,16.546944,02/01/2021 06:00,1.06,0.47,162.0,0.01,0.01,2.15,0.27,2.42,1.63,0.44,0.01,60.42,0.01,0.0,982.85,0.14,5.06,7.5,0.47,98.82,1.69
La_Martella,40.686388,16.546944,02/01/2021 07:00,1.12,0.48,193.0,0.01,0.01,2.21,0.26,3.12,1.96,0.35,0.0,55.41,0.01,0.0,982.43,0.15,5.62,7.06,0.51,99.75,2.38
La_Martella,40.686388,16.546944,02/01/2021 08:00,1.08,0.46,176.0,0.01,0.01,2.1,0.29,2.54,1.74,0.46,0.01,65.05,0.01,0.4,982.74,1.22,5.59,8.61,0.56,99.36,4.3
La_Martella,40.686388,16.546944,02/01/2021 09:00,1.05,0.44,183.0,0.01,0.01,2.04,0.31,2.32,1.68,0.52,0.01,71.26,0.01,0.0,982.83,16.129,4.69,9.08,0.31,99.74,5.43
La_Martella,40.686388,16.546944,02/01/2021 10:00,0.55,0.43,182.0,0.01,0.02,2.04,0.32,2.22,1.47,0.36,0.01,70.88,0.01,0.0,982.64,50.38,5.15,9.31,0.23,99.73,5.9
La_Martella,40.686388,16.546944,02/01/2021 11:00,0.47,0.44,175.0,0.01,0.01,2.04,0.31,1.98,1.53,0.58,0.01,73.44,0.01,0.8,982.4,104.2,5.05,10.75,0.21,99.61,8.34
La_Martella,40.686388,16.546944,02/01/2021 12:00,0.46,0.43,180.0,0.01,0.01,2.05,0.31,2.34,1.69,0.5,0.01,74.03,0.01,0.0,982.05,74.41,5.66,11.18,0.2,99.42,7.36
La_Martella,40.686388,16.546944,02/01/2021 13:00,0.47,0.43,177.0,0.01,0.01,2.02,0.32,2.16,1.56,0.47,0.02,74.81,0.01,0.4,981.39,48.85,5.32,10.93,0.13,99.7,5.79
La_Martella,40.686388,16.546944,02/01/2021 14:00,0.45,0.45,170.0,0.01,0.01,2.009,0.32,2.26,1.61,0.49,0.01,76.66,0.01,0.0,981.07,54.83,5.76,10.77,0.16,99.71,6.96
La_Martella,40.686388,16.546944,02/01/2021 15:00,0.49,0.43,170.0,0.01,0.01,2.009,0.32,1.96,1.35,0.38,0.02,76.58,0.01,0.4,980.93,32.81,5.74,10.97,0.2,99.71,6.37
La_Martella,40.686388,16.546944,02/01/2021 16:00,0.46,0.44,172.0,0.01,0.02,2.009,0.32,1.95,1.31,0.37,0.01,76.46,0.01,0.0,981.14,25.28,5.32,10.91,0.18,99.71,6.01
La_Martella,40.686388,16.546944,02/01/2021 17:00,0.45,0.44,170.0,0.01,0.01,2.02,0.31,1.88,1.31,0.39,0.01,75.66,0.01,0.0,981.04,7.03,5.11,10.85,0.18,99.72,5.61
La_Martella,40.686388,16.546944,02/01/2021 18:00,0.46,0.43,249.0,0.02,0.01,2.06,0.28,2.18,1.44,0.37,0.01,74.12,0.01,0.4,981.45,0.21,6.04,9.23,0.16,93.2,3.65
La_Martella,40.686388,16.546944,02/01/2021 19:00,0.73,0.42,242.0,0.01,0.01,2.1,0.24,2.01,1.32,0.34,0.01,-9999.0,0.03,0.0,981.05,0.15,4.58,9.76,0.18,75.86,4.99
La_Martella,40.686388,16.546944,02/01/2021 20:00,0.6,0.44,224.0,0.01,0.01,2.11,0.24,2.54,1.63,0.35,0.01,79.87,0.01,0.0,981.35,0.15,5.4,9.65,0.15,77.69,4.74
La_Martella,40.686388,16.546944,02/01/2021 21:00,0.7,0.44,227.0,0.01,0.01,2.12,0.25,2.79,1.83,0.39,0.01,76.31,0.01,0.0,981.49,0.14,5.86,8.59,0.2,85.51,2.31
La_Martella,40.686388,16.546944,02/01/2021 22:00,0.82,0.44,179.0,0.01,0.01,2.09,0.25,2.65,1.8,0.47,0.01,75.18,0.01,0.0,981.82,0.08,5.9,7.84,0.27,86.98,1.98
La_Martella,40.686388,16.546944,02/01/2021 23:00,0.77,0.43,168.0,0.01,0.01,2.11,0.27,2.8,1.89,0.45,0.01,72.69,0.01,0.0,982.03,0.12,5.32,7.58,0.19,89.89,1.25
La_Martella,40.686388,16.546944,03/01/2021 00:00,0.78,0.43,193.0,0.01,0.01,2.12,0.25,2.84,1.9,0.43,0.01,72.19,0.01,0.0,981.26,0.12,5.37,7.39,0.34,90.64,1.0
La_Martella,40.686388,16.546944,03/01/2021 01:00,0.81,0.45,118.0,0.01,0.01,2.12,0.25,3.18,2.24,0.6,0.01,66.85,0.01,0.0,981.0,0.11,5.29,6.39,0.45,93.28,0.8
La_Martella,40.686388,16.546944,03/01/2021 02:00,0.8,0.44,53.0,0.01,0.01,2.13,0.24,2.59,1.66,0.34,0.01,62.34,0.01,0.0,981.06,0.12,6.08,4.89,0.43,99.66,1.41
La_Martella,40.686388,16.546944,03/01/2021 03:00,0.78,0.43,58.0,0.01,0.01,2.14,0.24,2.51,1.51,0.27,0.01,62.81,0.01,0.0,981.46,0.17,5.28,5.46,0.38,99.79,1.8
La_Martella,40.686388,16.546944,03/01/2021 04:00,0.83,0.45,88.0,0.01,0.01,2.2,0.25,2.55,1.53,0.24,0.01,56.4,0.01,0.0,981.34,0.14,5.87,5.09,0.34,99.75,1.4
La_Martella,40.686388,16.546944,03/01/2021 05:00,0.8,0.46,57.0,0.01,0.01,2.15,0.25,2.57,1.56,0.34,0.01,56.23,0.01,0.0,981.05,0.12,4.46,4.39,0.37,99.79,1.4
La_Martella,40.686388,16.546944,03/01/2021 06:00,0.81,0.48,55.0,0.01,0.01,2.18,0.24,2.55,1.46,0.2,0.02,55.93,0.01,0.0,981.1,0.13,5.46,4.27,0.36,99.74,1.72
La_Martella,40.686388,16.546944,03/01/2021 07:00,0.77,0.48,58.0,0.01,0.02,2.2,0.25,3.39,2.23,0.47,0.01,52.91,0.01,0.0,981.8,0.12,5.94,3.62,0.35,99.81,1.45
La_Martella,40.686388,16.546944,03/01/2021 08:00,0.8,-9999.0,84.0,0.01,0.01,2.28,0.26,2.56,1.59,0.29,0.01,55.74,0.01,0.0,982.62,3.23,5.18,4.59,0.36,99.64,1.0
La_Martella,40.686388,16.546944,03/01/2021 09:00,0.77,0.45,61.0,0.01,0.02,-9999.0,-9999.0,2.48,1.67,0.44,0.01,63.87,0.01,0.4,982.62,89.05,5.62,6.09,0.28,98.87,1.26
La_Martella,40.686388,16.546944,03/01/2021 10:00,0.83,0.47,47.0,0.01,0.01,2.18,0.26,3.16,2.18,0.54,0.01,60.84,0.01,0.0,982.6,306.48,5.28,8.52,0.23,90.65,1.4
La_Martella,40.686388,16.546944,03/01/2021 11:00,0.83,0.49,60.0,0.01,0.01,2.24,0.23,3.25,2.23,0.55,0.01,64.36,0.01,0.0,982.57,408.11,4.72,10.21,0.28,81.69,0.83
La_Martella,40.686388,16.546944,03/01/2021 12:00,0.6,0.46,183.0,0.01,0.01,2.2,0.22,2.74,2.09,0.69,0.01,73.49,0.01,0.0,982.16,518.36,5.72,11.66,0.31,72.06,1.47
La_Martella,40.686388,16.546944,03/01/2021 13:00,0.58,0.45,216.0,0.01,0.01,2.17,0.22,2.52,1.72,0.47,0.01,74.11,0.01,0.0,982.19,199.6,6.9,11.28,0.3,71.56,3.18
La_Martella,40.686388,16.546944,03/01/2021 14:00,0.71,0.42,296.0,0.01,0.01,2.18,0.21,1.86,1.22,0.34,0.01,76.81,0.02,1.6,982.66,78.45,5.61,8.2,0.32,82.95,4.9
La_Martella,40.686388,16.546944,03/01/2021 15:00,0.7,0.45,278.0,0.01,0.01,2.17,0.24,2.4,1.49,0.28,0.01,78.26,0.01,0.0,982.65,246.24,5.3,7.7,0.16,99.13,0.79
La_Martella,40.686388,16.546944,03/01/2021 16:00,0.49,0.46,204.0,0.01,0.02,2.14,0.25,3.37,2.34,0.64,0.01,75.78,0.01,0.0,982.68,115.7,6.1,8.56,0.18,88.18,0.64
La_Martella,40.686388,16.546944,03/01/2021 17:00,0.7,0.44,324.0,0.01,0.01,2.18,0.24,3.8,2.36,0.4,0.0,66.45,0.01,0.0,982.99,15.76,5.38,7.49,0.29,93.96,0.78
La_Martella,40.686388,16.546944,03/01/2021 18:00,0.72,0.44,56.0,0.01,0.01,2.16,0.24,4.41,2.85,0.54,0.01,-9999.0,0.01,0.0,983.39,0.15,4.55,5.94,0.23,98.89,0.98
La_Martella,40.686388,16.546944,03/01/2021 19:00,0.93,0.45,100.0,0.01,0.01,2.15,0.25,6.29,3.87,0.58,0.01,57.41,0.02,0.0,983.52,0.15,4.2,5.57,0.32,98.81,1.15
La_Martella,40.686388,16.546944,03/01/2021 20:00,1.05,0.48,66.0,0.01,0.01,2.16,0.24,6.19,4.41,1.17,0.01,59.22,0.01,0.0,983.53,0.12,3.54,5.23,0.41,97.34,1.22
La_Martella,40.686388,16.546944,03/01/2021 21:00,0.99,0.48,152.0,0.01,0.01,2.16,0.25,4.54,2.9,0.53,0.01,63.3,0.01,0.0,983.35,0.14,4.97,6.04,0.25,91.19,1.01
La_Martella,40.686388,16.546944,03/01/2021 22:00,0.98,0.45,135.0,0.02,0.01,2.16,0.24,5.46,3.28,0.44,0.01,64.39,0.02,0.0,983.05,0.12,5.12,6.81,0.54,83.23,0.64
La_Martella,40.686388,16.546944,03/01/2021 23:00,0.93,0.48,323.0,0.01,0.01,2.18,0.25,8.43,5.01,0.6,0.01,59.93,0.01,0.0,982.68,0.17,5.55,6.1,0.4,87.45,0.39
La_Martella,40.686388,16.546944,04/01/2021 00:00,0.93,0.46,168.0,0.01,0.01,2.16,0.24,2.38,1.46,0.25,0.01,66.53,0.01,0.0,982.28,0.13,4.92,6.46,0.41,85.29,2.38
La_Martella,40.686388,16.546944,04/01/2021 01:00,0.89,0.46,282.0,0.01,0.01,2.2,0.25,2.59,1.64,0.31,0.01,57.78,0.01,0.0,982.4,0.12,5.65,4.98,0.35,91.23,1.25
La_Martella,40.686388,16.546944,04/01/2021 02:00,0.95,0.47,9.0,0.01,0.02,2.18,0.25,2.27,1.43,0.31,0.01,56.69,0.01,0.0,982.16,0.14,5.01,4.48,0.44,96.95,1.07
La_Martella,40.686388,16.546944,04/01/2021 03:00,0.88,0.45,55.0,0.01,0.01,2.16,0.24,2.07,1.38,0.39,0.01,57.28,0.02,0.0,981.85,0.13,5.49,4.45,0.33,98.64,1.35
La_Martella,40.686388,16.546944,04/01/2021 04:00,0.86,0.49,56.0,0.0,0.02,2.19,0.24,2.73,1.72,0.31,0.01,54.42,0.01,0.0,981.2,0.18,5.95,4.62,0.34,98.16,2.48
La_Martella,40.686388,16.546944,04/01/2021 05:00,0.95,0.5,62.0,0.01,0.01,2.21,0.24,2.75,1.73,0.33,0.01,54.63,0.01,0.0,980.78,0.19,2.53,4.8,0.3,97.01,2.74
La_Martella,40.686388,16.546944,04/01/2021 06:00,0.92,0.48,7.0,0.01,0.01,2.21,0.24,2.66,1.73,0.36,0.01,57.72,0.02,0.0,980.32,0.16,6.1,4.68,0.31,94.88,1.4
La_Martella,40.686388,16.546944,04/01/2021 07:00,0.86,0.5,59.0,0.02,0.02,2.24,0.24,4.81,2.8,0.28,0.01,51.74,0.02,0.0,980.29,0.13,6.13,4.29,0.4,96.14,3.08
La_Martella,40.686388,16.546944,04/01/2021 08:00,0.91,0.53,13.0,0.01,0.01,2.25,0.25,7.79,4.58,0.51,0.01,46.28,0.01,0.0,980.54,3.28,6.13,4.16,0.34,96.07,1.54
La_Martella,40.686388,16.546944,04/01/2021 09:00,0.94,0.51,351.0,0.01,0.01,2.2,0.25,11.44,8.47,2.48,0.01,47.19,0.01,0.0,980.8,40.29,5.45,4.91,0.39,94.79,0.62
La_Martella,40.686388,16.546944,04/01/2021 10:00,0.91,0.47,295.0,0.01,0.01,2.29,0.27,9.08,5.91,1.15,0.02,41.02,0.02,0.0,980.57,90.64,3.73,5.09,0.46,95.43,0.9
La_Martella,40.686388,16.546944,04/01/2021 11:00,0.92,0.47,300.0,0.01,0.01,2.27,0.26,8.84,6.92,2.29,0.01,43.2,0.01,0.0,980.41,171.43,3.6,6.35,0.46,93.38,0.33
La_Martella,40.686388,16.546944,04/01/2021 12:00,1.0,0.47,280.0,0.01,0.01,2.25,0.26,5.3,3.92,1.15,0.01,54.44,0.01,0.0,979.73,300.07,6.28,8.05,0.52,83.18,0.04
La_Martella,40.686388,16.546944,04/01/2021 13:00,0.97,0.47,291.0,0.21,0.01,2.21,0.24,3.0,2.1,0.55,0.02,63.05,0.48,0.0,978.97,378.94,5.83,9.83,0.54,72.33,0.76
La_Martella,40.686388,16.546944,04/01/2021 14:00,1.03,0.47,305.0,0.25,0.06,2.19,0.22,3.69,2.95,1.04,0.03,66.44,0.13,0.0,978.25,451.04,5.55,11.27,2.91,64.67,2.09
La_Martella,40.686388,16.546944,04/01/2021 15:00,0.92,0.48,286.0,0.01,0.01,2.18,0.22,2.66,1.81,0.44,0.01,71.92,0.01,0.0,978.41,322.69,5.8,11.4,0.32,62.57,1.65
La_Martella,40.686388,16.546944,04/01/2021 16:00,0.89,0.46,309.0,0.01,0.01,2.19,0.23,2.53,1.59,0.33,0.01,72.64,0.01,0.0,978.71,141.91,6.44,11.36,0.46,64.12,1.74
La_Martella,40.686388,16.546944,04/01/2021 17:00,0.97,0.46,357.0,0.01,0.0,2.19,0.22,4.62,2.87,0.46,0.01,-9999.0,0.01,0.0,979.16,14.14,6.36,9.15,0.19,74.55,0.71
La_Martella,40.686388,16.546944,04/01/2021 18:00,0.98,0.47,337.0,0.01,0.01,2.19,0.23,16.22,13.54,5.06,0.01,55.38,0.02,0.0,979.79,0.12,5.68,7.96,0.44,77.31,1.62
La_Martella,40.686388,16.546944,04/01/2021 19:00,1.01,0.47,348.0,0.02,0.01,2.21,0.23,20.61,16.16,5.38,0.01,49.0,0.01,0.0,980.19,0.11,5.36,6.8,0.57,80.72,0.78
La_Martella,40.686388,16.546944,04/01/2021 20:00,1.09,0.5,339.0,0.06,0.02,2.19,0.24,11.26,7.85,1.94,0.03,53.26,0.16,0.0,980.7,0.11,5.95,5.9,0.94,84.33,1.28
La_Martella,40.686388,16.546944,04/01/2021 21:00,1.01,0.5,350.0,0.02,0.01,2.17,0.25,11.78,7.74,1.58,0.01,50.36,0.04,0.0,981.11,0.11,5.87,5.12,0.8,90.04,0.48
La_Martella,40.686388,16.546944,04/01/2021 22:00,1.03,0.51,359.0,0.01,0.02,2.17,0.24,6.33,4.05,0.74,0.01,55.57,0.01,0.0,981.34,0.11,5.99,4.67,0.77,91.4,0.98
La_Martella,40.686388,16.546944,04/01/2021 23:00,1.07,0.49,346.0,0.01,0.01,2.17,0.25,4.11,2.47,0.33,0.01,61.58,0.01,0.0,981.65,0.09,5.03,5.3,0.57,87.37,1.0
La_Martella,40.686388,16.546944,05/01/2021 00:00,0.98,0.48,2.0,0.02,0.01,2.19,0.25,4.17,2.52,0.35,0.01,58.84,0.01,0.0,981.75,0.1,5.47,4.53,0.52,89.44,0.66
La_Martella,40.686388,16.546944,05/01/2021 01:00,0.99,0.49,47.0,0.01,0.0,2.16,0.27,3.22,2.04,0.35,0.01,53.54,0.01,0.0,982.03,0.11,4.87,2.84,0.65,96.67,0.42
La_Martella,40.686388,16.546944,05/01/2021 02:00,0.93,0.47,123.0,0.01,0.01,2.19,0.29,3.84,2.4,0.4,0.0,49.85,0.01,0.0,982.46,0.1,4.38,2.29,0.74,99.81,0.19
La_Martella,40.686388,16.546944,05/01/2021 03:00,0.95,0.47,59.0,0.01,0.01,2.18,0.24,2.84,1.68,0.22,0.01,53.03,0.02,0.0,982.62,0.12,5.01,2.0,0.93,99.82,1.27
La_Martella,40.686388,16.546944,05/01/2021 04:00,0.89,0.52,50.0,0.01,0.0,2.23,0.24,4.18,2.44,0.27,0.01,51.82,0.01,0.0,982.47,0.1,5.16,2.22,0.59,99.33,2.25
La_Martella,40.686388,16.546944,05/01/2021 05:00,1.04,0.52,47.0,0.01,0.01,2.27,0.25,4.25,2.38,0.18,0.01,44.79,0.01,0.0,982.58,0.11,5.55,1.25,0.47,99.83,1.76
La_Martella,40.686388,16.546944,05/01/2021 06:00,1.02,-9999.0,53.0,0.01,0.0,2.26,0.24,5.21,3.13,0.42,0.01,45.19,0.02,0.0,982.56,0.13,6.08,1.71,0.59,99.84,2.08
La_Martella,40.686388,16.546944,05/01/2021 07:00,1.08,0.53,52.0,0.01,0.01,-9999.0,-9999.0,9.19,6.01,1.2,0.01,43.24,0.01,0.0,982.76,0.12,4.9,1.84,0.54,99.75,0.88
La_Martella,40.686388,16.546944,05/01/2021 08:00,0.92,0.52,339.0,0.01,0.01,2.2,0.27,12.87,8.84,2.09,0.01,38.74,0.02,0.0,982.76,6.94,5.51,1.84,0.69,99.2,0.99
La_Martella,40.686388,16.546944,05/01/2021 09:00,0.87,0.54,0.0,0.02,0.02,2.21,0.27,19.81,20.14,9.77,0.01,30.08,0.03,0.0,983.09,135.77,5.63,3.08,0.77,98.31,0.52
La_Martella,40.686388,16.546944,05/01/2021 10:00,-9999.0,0.52,197.0,-9999.0,-9999.0,2.31,0.21,11.6,10.87,4.79,-9999.0,47.59,-9999.0,0.0,983.13,306.69,5.64,6.92,-9999.0,82.1,0.87
La_Martella,40.686388,16.546944,05/01/2021 11:00,-9999.0,0.49,178.0,-9999.0,-9999.0,2.35,0.17,5.13,5.36,2.68,-9999.0,56.91,-9999.0,0.4,983.14,407.58,4.19,8.26,-9999.0,76.32,2.18
La_Martella,40.686388,16.546944,05/01/2021 12:00,-9999.0,0.5,166.0,-9999.0,-9999.0,2.32,0.19,5.96,5.45,2.34,-9999.0,61.52,-9999.0,0.0,982.78,314.04,5.42,9.26,-9999.0,74.18,2.9
La_Martella,40.686388,16.546944,05/01/2021 13:00,2.09,0.5,183.0,0.05,0.06,2.31,0.16,6.3,5.57,2.29,0.02,62.57,0.04,0.4,982.39,264.02,5.71,10.12,0.9,72.01,3.86
La_Martella,40.686388,16.546944,05/01/2021 14:00,1.07,0.5,182.0,0.03,0.02,2.27,0.21,7.09,6.86,3.15,0.01,64.25,0.02,0.0,982.2,249.82,6.24,10.45,0.58,73.16,3.54
La_Martella,40.686388,16.546944,05/01/2021 15:00,1.09,0.48,193.0,0.04,0.02,2.23,0.22,5.35,5.81,3.01,0.02,68.04,0.17,0.0,982.04,215.49,5.09,11.05,0.74,68.87,3.82
La_Martella,40.686388,16.546944,05/01/2021 16:00,0.98,0.5,204.0,0.03,0.03,2.26,0.22,9.37,8.37,3.46,0.01,-9999.0,0.03,0.0,982.07,74.07,5.56,10.64,0.73,72.6,2.78
La_Martella,40.686388,16.546944,05/01/2021 17:00,1.31,0.49,184.0,0.02,0.01,2.27,0.23,9.09,8.37,3.61,0.01,63.08,0.02,0.0,982.16,17.83,5.46,9.64,0.79,81.92,1.82
La_Martella,40.686388,16.546944,05/01/2021 18:00,1.15,0.47,181.0,0.02,0.01,2.25,0.23,10.49,9.6,4.09,0.01,63.37,0.02,0.0,982.44,0.11,4.42,8.53,0.7,87.94,2.33
La_Martella,40.686388,16.546944,05/01/2021 19:00,1.2,0.48,209.0,0.01,0.01,2.23,0.23,7.81,6.5,2.4,0.01,68.61,0.01,0.0,982.47,0.09,3.72,8.43,0.71,76.73,3.1
La_Martella,40.686388,16.546944,05/01/2021 20:00,0.93,0.48,175.0,0.02,0.01,2.23,0.21,6.54,5.38,1.96,0.01,69.28,0.01,0.0,982.64,0.13,5.06,8.18,0.65,73.44,2.029
La_Martella,40.686388,16.546944,05/01/2021 21:00,0.9,0.48,184.0,0.02,0.01,2.19,0.23,4.17,3.0,0.81,0.01,73.66,0.02,0.0,982.87,0.15,5.04,8.33,0.62,72.45,2.73
La_Martella,40.686388,16.546944,05/01/2021 22:00,0.83,0.47,162.0,0.01,0.01,2.17,0.23,3.33,2.23,0.49,0.01,72.39,0.01,0.0,982.7,0.15,5.13,8.74,0.45,67.06,2.52
La_Martella,40.686388,16.546944,05/01/2021 23:00,0.91,0.5,181.0,0.01,0.01,2.18,0.23,3.11,2.11,0.48,0.01,71.16,0.01,0.0,982.8,0.14,4.48,8.57,0.59,70.1,3.59
La_Martella,40.686388,16.546944,06/01/2021 00:00,0.93,0.51,188.0,0.02,0.01,2.15,0.24,3.05,1.78,0.21,0.01,70.1,0.01,0.0,982.91,0.17,4.69,8.16,0.47,73.09,4.33
