"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Grumento3","PM2-5","µg/m³","01/01/2022","6.44","1"
"Grumento3","PM2-5","µg/m³","02/01/2022","10.39","1"
"Grumento3","PM2-5","µg/m³","03/01/2022","8.86","1"
"Grumento3","PM2-5","µg/m³","04/01/2022","4.27","1"
"Grumento3","PM2-5","µg/m³","05/01/2022","3.98","1"
"Grumento3","PM2-5","µg/m³","06/01/2022","6.64","1"
"Grumento3","PM2-5","µg/m³","07/01/2022","9.02","1"
"Grumento3","PM2-5","µg/m³","08/01/2022","6.39","1"
"Grumento3","PM2-5","µg/m³","09/01/2022","6.08","1"
"Grumento3","PM2-5","µg/m³","10/01/2022","4.98","1"
"Grumento3","PM2-5","µg/m³","11/01/2022","5.33","1"
"Grumento3","PM2-5","µg/m³","12/01/2022","9.13","1"
"Grumento3","PM2-5","µg/m³","13/01/2022","10.63","1"
"Grumento3","PM2-5","µg/m³","14/01/2022","10.08","1"
"Grumento3","PM2-5","µg/m³","15/01/2022","7.83","1"
"Grumento3","PM2-5","µg/m³","16/01/2022","13.21","1"
"Grumento3","PM2-5","µg/m³","17/01/2022","9.39","1"
"Grumento3","PM2-5","µg/m³","18/01/2022","19.42","1"
"Grumento3","PM2-5","µg/m³","19/01/2022","11.42","1"
"Grumento3","PM2-5","µg/m³","20/01/2022","5.98","1"
"Grumento3","PM2-5","µg/m³","21/01/2022","4.25","1"
"Grumento3","PM2-5","µg/m³","22/01/2022","2.74","1"
"Grumento3","PM2-5","µg/m³","23/01/2022","3.26","1"
"Grumento3","PM2-5","µg/m³","24/01/2022","6.05","1"
"Grumento3","PM2-5","µg/m³","25/01/2022","9.02","1"
"Grumento3","PM2-5","µg/m³","26/01/2022","7.78","1"
"Grumento3","PM2-5","µg/m³","27/01/2022","12.32","1"
"Grumento3","PM2-5","µg/m³","28/01/2022","10.02","1"
"Grumento3","PM2-5","µg/m³","29/01/2022","5.19","1"
"Grumento3","PM2-5","µg/m³","30/01/2022","5.54","1"
"Grumento3","PM2-5","µg/m³","31/01/2022","6.12","1"
"Grumento3","PM2-5","µg/m³","01/02/2022","5.41","1"
"Grumento3","PM2-5","µg/m³","02/02/2022","5.98","1"
"Grumento3","PM2-5","µg/m³","03/02/2022","8.67","1"
"Grumento3","PM2-5","µg/m³","04/02/2022","7.52","1"
"Grumento3","PM2-5","µg/m³","05/02/2022","14.37","1"
"Grumento3","PM2-5","µg/m³","06/02/2022","13.02","1"
"Grumento3","PM2-5","µg/m³","07/02/2022","5.11","1"
"Grumento3","PM2-5","µg/m³","08/02/2022","4.19","1"
"Grumento3","PM2-5","µg/m³","09/02/2022","6.08","1"
"Grumento3","PM2-5","µg/m³","10/02/2022","11.67","1"
"Grumento3","PM2-5","µg/m³","11/02/2022","12.07","1"
"Grumento3","PM2-5","µg/m³","12/02/2022","26.53","1"
"Grumento3","PM2-5","µg/m³","13/02/2022","18.05","1"
"Grumento3","PM2-5","µg/m³","14/02/2022","12.92","1"
"Grumento3","PM2-5","µg/m³","15/02/2022","8.96","1"
"Grumento3","PM2-5","µg/m³","16/02/2022","4.33","1"
"Grumento3","PM2-5","µg/m³","17/02/2022","4.91","1"
"Grumento3","PM2-5","µg/m³","18/02/2022","6.16","1"
"Grumento3","PM2-5","µg/m³","19/02/2022","5.59","1"
"Grumento3","PM2-5","µg/m³","20/02/2022","8.71","1"
"Grumento3","PM2-5","µg/m³","21/02/2022","6.07","1"
"Grumento3","PM2-5","µg/m³","22/02/2022","3.48","1"
"Grumento3","PM2-5","µg/m³","23/02/2022","5.73","1"
"Grumento3","PM2-5","µg/m³","24/02/2022","5.52","1"
"Grumento3","PM2-5","µg/m³","25/02/2022","7.07","1"
"Grumento3","PM2-5","µg/m³","26/02/2022","7.83","1"
"Grumento3","PM2-5","µg/m³","27/02/2022","7.36","1"
"Grumento3","PM2-5","µg/m³","28/02/2022","6.82","1"
"Grumento3","PM2-5","µg/m³","01/03/2022","8.67","1"
"Grumento3","PM2-5","µg/m³","02/03/2022","-9999","-1"
"Grumento3","PM2-5","µg/m³","03/03/2022","13.56","1"
"Grumento3","PM2-5","µg/m³","04/03/2022","18.35","1"
"Grumento3","PM2-5","µg/m³","05/03/2022","12.76","1"
"Grumento3","PM2-5","µg/m³","06/03/2022","18.75","1"
"Grumento3","PM2-5","µg/m³","07/03/2022","-9999","-1"
"Grumento3","PM2-5","µg/m³","08/03/2022","11.72","1"
"Grumento3","PM2-5","µg/m³","09/03/2022","8.61","1"
"Grumento3","PM2-5","µg/m³","10/03/2022","8.97","1"
"Grumento3","PM2-5","µg/m³","11/03/2022","11.52","1"
"Grumento3","PM2-5","µg/m³","12/03/2022","16.17","1"
"Grumento3","PM2-5","µg/m³","13/03/2022","13.03","1"
"Grumento3","PM2-5","µg/m³","14/03/2022","17.10","1"
"Grumento3","PM2-5","µg/m³","15/03/2022","12.71","1"
"Grumento3","PM2-5","µg/m³","16/03/2022","11.35","1"
"Grumento3","PM2-5","µg/m³","17/03/2022","17.64","1"
"Grumento3","PM2-5","µg/m³","18/03/2022","23.94","1"
"Grumento3","PM2-5","µg/m³","19/03/2022","12.01","1"
"Grumento3","PM2-5","µg/m³","20/03/2022","12.46","1"
"Grumento3","PM2-5","µg/m³","21/03/2022","11.52","1"
"Grumento3","PM2-5","µg/m³","22/03/2022","13.82","1"
"Grumento3","PM2-5","µg/m³","23/03/2022","20.94","1"
"Grumento3","PM2-5","µg/m³","24/03/2022","24.60","1"
"Grumento3","PM2-5","µg/m³","25/03/2022","25.38","1"
"Grumento3","PM2-5","µg/m³","26/03/2022","-9999","-1"
"Grumento3","PM2-5","µg/m³","27/03/2022","17.10","1"
"Grumento3","PM2-5","µg/m³","28/03/2022","9.61","1"
"Grumento3","PM2-5","µg/m³","29/03/2022","19.09","1"
"Grumento3","PM2-5","µg/m³","30/03/2022","35.10","1"
"Grumento3","PM2-5","µg/m³","31/03/2022","12.20","1"
"Grumento3","PM2-5","µg/m³","01/04/2022","6.66","1"
"Grumento3","PM2-5","µg/m³","02/04/2022","4.58","1"
"Grumento3","PM2-5","µg/m³","03/04/2022","4.98","1"
"Grumento3","PM2-5","µg/m³","04/04/2022","7.26","1"
"Grumento3","PM2-5","µg/m³","05/04/2022","9.32","1"
"Grumento3","PM2-5","µg/m³","06/04/2022","11.86","1"
"Grumento3","PM2-5","µg/m³","07/04/2022","10.21","1"
"Grumento3","PM2-5","µg/m³","08/04/2022","8.75","1"
"Grumento3","PM2-5","µg/m³","09/04/2022","5.85","1"
"Grumento3","PM2-5","µg/m³","10/04/2022","6.13","1"
"Grumento3","PM2-5","µg/m³","11/04/2022","5.23","1"
"Grumento3","PM2-5","µg/m³","12/04/2022","7.11","1"
"Grumento3","PM2-5","µg/m³","13/04/2022","10.06","1"
"Grumento3","PM2-5","µg/m³","14/04/2022","9.91","1"
"Grumento3","PM2-5","µg/m³","15/04/2022","10.16","1"
"Grumento3","PM2-5","µg/m³","16/04/2022","13.29","1"
"Grumento3","PM2-5","µg/m³","17/04/2022","7.72","1"
"Grumento3","PM2-5","µg/m³","18/04/2022","7.58","1"
"Grumento3","PM2-5","µg/m³","19/04/2022","6.96","1"
"Grumento3","PM2-5","µg/m³","20/04/2022","6.86","1"
"Grumento3","PM2-5","µg/m³","21/04/2022","10.74","1"
"Grumento3","PM2-5","µg/m³","22/04/2022","10.24","1"
"Grumento3","PM2-5","µg/m³","23/04/2022","-9999","-1"
"Grumento3","PM2-5","µg/m³","24/04/2022","12.95","1"
"Grumento3","PM2-5","µg/m³","25/04/2022","8.10","1"
"Grumento3","PM2-5","µg/m³","26/04/2022","5.80","1"
"Grumento3","PM2-5","µg/m³","27/04/2022","7.69","1"
"Grumento3","PM2-5","µg/m³","28/04/2022","6.00","1"
"Grumento3","PM2-5","µg/m³","29/04/2022","8.80","1"
"Grumento3","PM2-5","µg/m³","30/04/2022","9.05","1"
"Grumento3","PM2-5","µg/m³","01/05/2022","10.88","1"
"Grumento3","PM2-5","µg/m³","02/05/2022","9.60","1"
"Grumento3","PM2-5","µg/m³","03/05/2022","10.40","1"
"Grumento3","PM2-5","µg/m³","04/05/2022","11.69","1"
"Grumento3","PM2-5","µg/m³","05/05/2022","13.30","1"
"Grumento3","PM2-5","µg/m³","06/05/2022","10.15","1"
"Grumento3","PM2-5","µg/m³","07/05/2022","17.67","1"
"Grumento3","PM2-5","µg/m³","08/05/2022","5.09","1"
"Grumento3","PM2-5","µg/m³","09/05/2022","4.71","1"
"Grumento3","PM2-5","µg/m³","10/05/2022","15.83","1"
"Grumento3","PM2-5","µg/m³","11/05/2022","17.98","1"
"Grumento3","PM2-5","µg/m³","12/05/2022","14.27","1"
"Grumento3","PM2-5","µg/m³","13/05/2022","12.73","1"
"Grumento3","PM2-5","µg/m³","14/05/2022","11.89","1"
"Grumento3","PM2-5","µg/m³","15/05/2022","12.84","1"
"Grumento3","PM2-5","µg/m³","16/05/2022","13.22","1"
"Grumento3","PM2-5","µg/m³","17/05/2022","14.33","1"
"Grumento3","PM2-5","µg/m³","18/05/2022","9.49","1"
"Grumento3","PM2-5","µg/m³","19/05/2022","10.34","1"
"Grumento3","PM2-5","µg/m³","20/05/2022","7.30","1"
"Grumento3","PM2-5","µg/m³","21/05/2022","12.34","1"
"Grumento3","PM2-5","µg/m³","22/05/2022","13.23","1"
"Grumento3","PM2-5","µg/m³","23/05/2022","12.60","1"
"Grumento3","PM2-5","µg/m³","24/05/2022","12.09","1"
"Grumento3","PM2-5","µg/m³","25/05/2022","12.55","1"
"Grumento3","PM2-5","µg/m³","26/05/2022","16.32","1"
"Grumento3","PM2-5","µg/m³","27/05/2022","17.17","1"
"Grumento3","PM2-5","µg/m³","28/05/2022","11.04","1"
"Grumento3","PM2-5","µg/m³","29/05/2022","15.38","1"
"Grumento3","PM2-5","µg/m³","30/05/2022","11.49","1"
"Grumento3","PM2-5","µg/m³","31/05/2022","18.22","1"
"Grumento3","PM2-5","µg/m³","01/06/2022","15.82","1"
"Grumento3","PM2-5","µg/m³","02/06/2022","14.42","1"
"Grumento3","PM2-5","µg/m³","03/06/2022","11.93","1"
"Grumento3","PM2-5","µg/m³","04/06/2022","18.07","1"
"Grumento3","PM2-5","µg/m³","05/06/2022","22.67","1"
"Grumento3","PM2-5","µg/m³","06/06/2022","24.06","1"
"Grumento3","PM2-5","µg/m³","07/06/2022","13.23","1"
"Grumento3","PM2-5","µg/m³","08/06/2022","7.55","1"
"Grumento3","PM2-5","µg/m³","09/06/2022","6.11","1"
"Grumento3","PM2-5","µg/m³","10/06/2022","3.95","1"
"Grumento3","PM2-5","µg/m³","11/06/2022","9.35","1"
"Grumento3","PM2-5","µg/m³","12/06/2022","11.14","1"
"Grumento3","PM2-5","µg/m³","13/06/2022","9.24","1"
"Grumento3","PM2-5","µg/m³","14/06/2022","12.29","1"
"Grumento3","PM2-5","µg/m³","15/06/2022","12.63","1"
"Grumento3","PM2-5","µg/m³","16/06/2022","15.94","1"
"Grumento3","PM2-5","µg/m³","17/06/2022","14.03","1"
"Grumento3","PM2-5","µg/m³","18/06/2022","8.03","1"
"Grumento3","PM2-5","µg/m³","19/06/2022","10.68","1"
"Grumento3","PM2-5","µg/m³","20/06/2022","11.13","1"
"Grumento3","PM2-5","µg/m³","21/06/2022","12.68","1"
"Grumento3","PM2-5","µg/m³","22/06/2022","29.25","1"
"Grumento3","PM2-5","µg/m³","23/06/2022","31.60","1"
"Grumento3","PM2-5","µg/m³","24/06/2022","29.29","1"
"Grumento3","PM2-5","µg/m³","25/06/2022","19.07","1"
"Grumento3","PM2-5","µg/m³","26/06/2022","18.48","1"
"Grumento3","PM2-5","µg/m³","27/06/2022","26.50","1"
"Grumento3","PM2-5","µg/m³","28/06/2022","31.26","1"
"Grumento3","PM2-5","µg/m³","29/06/2022","32.34","1"
"Grumento3","PM2-5","µg/m³","30/06/2022","25.26","1"
"Grumento3","PM2-5","µg/m³","01/07/2022","20.67","1"
"Grumento3","PM2-5","µg/m³","02/07/2022","27.56","1"
"Grumento3","PM2-5","µg/m³","03/07/2022","17.67","1"
"Grumento3","PM2-5","µg/m³","04/07/2022","16.12","1"
"Grumento3","PM2-5","µg/m³","05/07/2022","19.45","1"
"Grumento3","PM2-5","µg/m³","06/07/2022","21.92","1"
"Grumento3","PM2-5","µg/m³","07/07/2022","11.94","1"
"Grumento3","PM2-5","µg/m³","08/07/2022","10.72","1"
"Grumento3","PM2-5","µg/m³","09/07/2022","5.98","1"
