"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Potenza_Cda_Rossellino","PM10","µg/m³","01/01/2021","8.86","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","02/01/2021","8.74","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","03/01/2021","8.96","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","04/01/2021","6.80","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","05/01/2021","4.58","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","06/01/2021","8.22","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","07/01/2021","8.08","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","08/01/2021","11.45","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","09/01/2021","5.08","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","10/01/2021","4.84","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","11/01/2021","7.58","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","12/01/2021","5.97","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","13/01/2021","12.44","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","14/01/2021","6.86","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","15/01/2021","7.60","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","16/01/2021","5.36","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","17/01/2021","6.96","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","18/01/2021","8.24","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","19/01/2021","10.10","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","20/01/2021","6.62","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","21/01/2021","18.69","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","22/01/2021","16.19","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","23/01/2021","8.44","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","24/01/2021","1.87","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","25/01/2021","5.48","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","26/01/2021","4.46","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","27/01/2021","10.46","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","28/01/2021","12.11","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","29/01/2021","2.63","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","30/01/2021","9.61","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","31/01/2021","3.47","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","01/02/2021","5.65","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","02/02/2021","12.25","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","03/02/2021","8.00","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","04/02/2021","10.62","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","05/02/2021","13.82","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","06/02/2021","33.26","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","07/02/2021","29.39","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","08/02/2021","7.33","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","09/02/2021","5.01","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","10/02/2021","4.62","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","11/02/2021","7.75","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","12/02/2021","8.61","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","13/02/2021","4.51","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","14/02/2021","8.75","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","15/02/2021","8.50","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","16/02/2021","9.00","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","17/02/2021","10.11","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","18/02/2021","13.40","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","19/02/2021","12.79","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","20/02/2021","15.89","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","21/02/2021","18.28","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","22/02/2021","22.46","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","23/02/2021","23.47","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","24/02/2021","25.84","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","25/02/2021","34.06","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","26/02/2021","30.82","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","27/02/2021","37.03","1"
"Potenza_Cda_Rossellino","PM10","µg/m³","28/02/2021","23.35","1"
