"Stazione","ParamNome","ParamUdm","Data","Ora","Media","Validit√†"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","01","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","02","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","03","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","04","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","05","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","06","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","07","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","08","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","09","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","10","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","11","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","12","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","13","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","14","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","15","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","16","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","17","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","18","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","19","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","20","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","21","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","22","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","23","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","01/01/2022","24","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","01","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","02","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","03","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","04","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","05","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","06","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","07","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","08","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","09","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","10","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","11","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","12","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","13","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","14","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","15","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","16","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","17","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","18","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","19","0.09","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","20","0.02","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","21","0.10","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","22","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","23","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","02/01/2022","24","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","01","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","02","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","03","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","04","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","05","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","06","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","07","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","08","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","09","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","10","0.01","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","11","0.41","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","12","0.78","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","13","0.02","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","14","0.01","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","15","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","16","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","17","0.00","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","18","0.13","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","19","0.05","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","20","0.47","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","21","0.06","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","22","1.09","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","23","1.04","1"
"Ferrandina","o-Xilene","µg/m≥","03/01/2022","24","0.01","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","01","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","02","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","03","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","04","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","05","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","06","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","07","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","08","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","09","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","10","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","11","0.02","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","12","0.50","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","13","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","14","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","15","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","16","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","17","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","18","0.22","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","19","0.04","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","20","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","21","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","22","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","23","0.47","-1"
"Ferrandina","o-Xilene","µg/m≥","04/01/2022","24","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","01","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","02","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","03","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","04","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","05","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","06","0.00","-1"
"Ferrandina","o-Xilene","µg/m≥","05/01/2022","07","0.00","-1"
