"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Ferrandina","Temperatura","°C","04/01/2022","12","13.23","1"
"Ferrandina","Temperatura","°C","04/01/2022","13","14.84","1"
"Ferrandina","Temperatura","°C","04/01/2022","14","16.31","1"
"Ferrandina","Temperatura","°C","04/01/2022","15","16.34","1"
"Ferrandina","Temperatura","°C","04/01/2022","16","15.62","1"
"Ferrandina","Temperatura","°C","04/01/2022","17","13.29","1"
"Ferrandina","Temperatura","°C","04/01/2022","18","10.42","1"
"Ferrandina","Temperatura","°C","04/01/2022","19","8.22","1"
"Ferrandina","Temperatura","°C","04/01/2022","20","7.36","1"
"Ferrandina","Temperatura","°C","04/01/2022","21","6.50","1"
"Ferrandina","Temperatura","°C","04/01/2022","22","5.74","1"
"Ferrandina","Temperatura","°C","04/01/2022","23","4.87","1"
"Ferrandina","Temperatura","°C","04/01/2022","24","4.79","1"
"Ferrandina","Temperatura","°C","05/01/2022","01","4.59","1"
"Ferrandina","Temperatura","°C","05/01/2022","02","4.34","1"
"Ferrandina","Temperatura","°C","05/01/2022","03","4.06","1"
"Ferrandina","Temperatura","°C","05/01/2022","04","3.93","1"
"Ferrandina","Temperatura","°C","05/01/2022","05","3.35","1"
"Ferrandina","Temperatura","°C","05/01/2022","06","3.11","1"
"Ferrandina","Temperatura","°C","05/01/2022","07","2.68","1"
"Ferrandina","Temperatura","°C","05/01/2022","08","2.79","1"
"Ferrandina","Temperatura","°C","05/01/2022","09","4.82","1"
"Ferrandina","Temperatura","°C","05/01/2022","10","6.76","1"
"Ferrandina","Temperatura","°C","05/01/2022","11","9.38","1"
"Ferrandina","Temperatura","°C","05/01/2022","12","12.97","1"
"Ferrandina","Temperatura","°C","05/01/2022","13","15.12","1"
"Ferrandina","Temperatura","°C","05/01/2022","14","16.30","1"
"Ferrandina","Temperatura","°C","05/01/2022","15","15.03","1"
"Ferrandina","Temperatura","°C","05/01/2022","16","13.92","1"
"Ferrandina","Temperatura","°C","05/01/2022","17","13.34","1"
"Ferrandina","Temperatura","°C","05/01/2022","18","12.04","1"
"Ferrandina","Temperatura","°C","05/01/2022","19","10.61","1"
"Ferrandina","Temperatura","°C","05/01/2022","20","8.73","1"
"Ferrandina","Temperatura","°C","05/01/2022","21","8.09","1"
"Ferrandina","Temperatura","°C","05/01/2022","22","6.43","1"
"Ferrandina","Temperatura","°C","05/01/2022","23","8.38","1"
"Ferrandina","Temperatura","°C","05/01/2022","24","14.37","1"
"Ferrandina","Temperatura","°C","06/01/2022","01","14.30","1"
"Ferrandina","Temperatura","°C","06/01/2022","02","14.55","1"
"Ferrandina","Temperatura","°C","06/01/2022","03","14.43","1"
"Ferrandina","Temperatura","°C","06/01/2022","04","11.36","1"
"Ferrandina","Temperatura","°C","06/01/2022","05","11.19","1"
"Ferrandina","Temperatura","°C","06/01/2022","06","10.51","1"
"Ferrandina","Temperatura","°C","06/01/2022","07","9.14","1"
"Ferrandina","Temperatura","°C","06/01/2022","08","8.60","1"
"Ferrandina","Temperatura","°C","06/01/2022","09","9.39","1"
"Ferrandina","Temperatura","°C","06/01/2022","10","10.65","1"
"Ferrandina","Temperatura","°C","06/01/2022","11","13.00","1"
"Ferrandina","Temperatura","°C","06/01/2022","12","14.63","1"
"Ferrandina","Temperatura","°C","06/01/2022","13","16.61","1"
"Ferrandina","Temperatura","°C","06/01/2022","14","17.23","1"
"Ferrandina","Temperatura","°C","06/01/2022","15","17.02","1"
"Ferrandina","Temperatura","°C","06/01/2022","16","16.06","1"
"Ferrandina","Temperatura","°C","06/01/2022","17","14.01","1"
"Ferrandina","Temperatura","°C","06/01/2022","18","11.76","1"
"Ferrandina","Temperatura","°C","06/01/2022","19","10.23","1"
"Ferrandina","Temperatura","°C","06/01/2022","20","9.48","1"
"Ferrandina","Temperatura","°C","06/01/2022","21","9.91","1"
"Ferrandina","Temperatura","°C","06/01/2022","22","10.45","1"
"Ferrandina","Temperatura","°C","06/01/2022","23","10.27","1"
"Ferrandina","Temperatura","°C","06/01/2022","24","9.83","1"
"Ferrandina","Temperatura","°C","07/01/2022","01","10.04","1"
"Ferrandina","Temperatura","°C","07/01/2022","02","9.91","1"
"Ferrandina","Temperatura","°C","07/01/2022","03","9.92","1"
"Ferrandina","Temperatura","°C","07/01/2022","04","9.99","1"
"Ferrandina","Temperatura","°C","07/01/2022","05","9.02","1"
"Ferrandina","Temperatura","°C","07/01/2022","06","8.77","1"
"Ferrandina","Temperatura","°C","07/01/2022","07","8.84","1"
"Ferrandina","Temperatura","°C","07/01/2022","08","8.86","1"
"Ferrandina","Temperatura","°C","07/01/2022","09","8.97","1"
"Ferrandina","Temperatura","°C","07/01/2022","10","8.87","1"
"Ferrandina","Temperatura","°C","07/01/2022","11","8.98","1"
"Ferrandina","Temperatura","°C","07/01/2022","12","9.24","1"
"Ferrandina","Temperatura","°C","07/01/2022","13","9.13","1"
"Ferrandina","Temperatura","°C","07/01/2022","14","9.92","1"
"Ferrandina","Temperatura","°C","07/01/2022","15","10.21","1"
"Ferrandina","Temperatura","°C","07/01/2022","16","10.14","1"
"Ferrandina","Temperatura","°C","07/01/2022","17","10.08","1"
"Ferrandina","Temperatura","°C","07/01/2022","18","9.92","1"
"Ferrandina","Temperatura","°C","07/01/2022","19","9.44","1"
"Ferrandina","Temperatura","°C","07/01/2022","20","8.66","1"
"Ferrandina","Temperatura","°C","07/01/2022","21","8.45","1"
"Ferrandina","Temperatura","°C","07/01/2022","22","8.58","1"
"Ferrandina","Temperatura","°C","07/01/2022","23","8.57","1"
"Ferrandina","Temperatura","°C","07/01/2022","24","8.32","1"
"Ferrandina","Temperatura","°C","08/01/2022","01","7.91","1"
"Ferrandina","Temperatura","°C","08/01/2022","02","7.96","1"
"Ferrandina","Temperatura","°C","08/01/2022","03","7.79","1"
"Ferrandina","Temperatura","°C","08/01/2022","04","7.26","1"
"Ferrandina","Temperatura","°C","08/01/2022","05","7.01","1"
"Ferrandina","Temperatura","°C","08/01/2022","06","6.97","1"
"Ferrandina","Temperatura","°C","08/01/2022","07","6.89","1"
"Ferrandina","Temperatura","°C","08/01/2022","08","6.68","1"
"Ferrandina","Temperatura","°C","08/01/2022","09","6.72","1"
"Ferrandina","Temperatura","°C","08/01/2022","10","7.33","1"
"Ferrandina","Temperatura","°C","08/01/2022","11","7.94","1"
"Ferrandina","Temperatura","°C","08/01/2022","12","8.03","1"
"Ferrandina","Temperatura","°C","08/01/2022","13","8.65","1"
"Ferrandina","Temperatura","°C","08/01/2022","14","9.12","1"
"Ferrandina","Temperatura","°C","08/01/2022","15","9.56","1"
"Ferrandina","Temperatura","°C","08/01/2022","16","8.98","1"
"Ferrandina","Temperatura","°C","08/01/2022","17","8.37","1"
"Ferrandina","Temperatura","°C","08/01/2022","18","7.84","1"
"Ferrandina","Temperatura","°C","08/01/2022","19","7.44","1"
"Ferrandina","Temperatura","°C","08/01/2022","20","7.24","1"
