"Stazione","ParamNome","ParamUdm","Data","Ora","Media","Validit√†"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","01","179.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","02","163.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","03","299.000","-1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","04","181.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","05","275.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","06","176.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","07","205.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","08","210.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","09","211.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","10","204.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","11","63.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","12","61.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","13","167.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","14","187.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","15","181.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","16","255.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","17","173.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","18","198.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","19","204.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","20","190.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","21","174.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","22","189.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","23","197.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","01/01/2021","24","160.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","01","192.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","02","195.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","03","298.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","04","297.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","05","176.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","06","159.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","07","172.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","08","160.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","09","192.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","10","182.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","11","128.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","12","156.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","13","166.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","14","227.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","15","182.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","16","205.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","17","118.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","18","141.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","19","140.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","20","239.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","21","53.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","22","240.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","23","238.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","02/01/2021","24","211.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","01","218.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","02","209.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","03","190.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","04","164.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","05","275.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","06","213.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","07","293.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","08","188.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","09","153.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","10","184.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","11","123.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","12","129.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","13","135.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","14","250.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","15","187.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","16","181.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","17","237.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","18","188.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","19","201.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","20","203.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","21","184.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","22","61.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","23","275.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","03/01/2021","24","226.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","01","212.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","02","208.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","03","301.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","04","288.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","05","206.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","06","277.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","07","241.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","08","308.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","09","313.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","10","68.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","11","232.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","12","242.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","13","249.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","14","272.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","15","281.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","16","294.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","17","285.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","18","274.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","19","272.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","20","2.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","21","284.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","22","272.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","23","262.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","04/01/2021","24","258.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","01","195.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","02","218.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","03","209.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","04","278.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","05","256.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","06","203.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","07","197.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","08","196.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","09","299.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","10","317.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","11","308.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","12","203.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","13","200.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","14","187.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","15","182.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","16","176.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","17","185.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","18","199.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","19","172.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","20","171.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","21","163.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","22","175.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","23","206.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","05/01/2021","24","187.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","01","185.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","02","249.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","03","97.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","04","54.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","05","120.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","06","312.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","07","78.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","08","193.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","09","185.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","10","232.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","11","166.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","12","167.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","13","182.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","14","174.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","15","238.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","16","218.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","17","311.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","18","318.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","19","308.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","20","288.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","21","180.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","22","299.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","23","294.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","06/01/2021","24","143.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","01","294.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","02","200.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","03","180.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","04","203.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","05","43.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","06","202.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","07","188.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","08","298.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","09","298.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","10","288.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","11","95.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","12","101.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","13","110.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","14","116.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","15","61.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","16","87.000","-1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","17","313.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","18","3.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","19","11.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","20","336.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","21","333.000","1"
"S_N_di_Melfi","Direzione_Vento","∞N","07/01/2021","22","9.000","1"
