Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),H2S (µg/m³),Metano (ugC/m³),NMHC (ugC/m³),NO2 (µg/m³),NOx (µg/m³),NO (µg/m³),o-Xilene (µg/m³),O3 (µg/m³),PM10 (µg/m³),PM2-5 (µg/m³),Precipitazione (mm),Pressione (hPa),Radiazione_Globale (W/m²),Radiazione_Netta (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s),Xilene (µg/m³)
Grumento3,40.288333,15.891388,15/02/2022 23:00,0.74,0.63,205.0,0.17,0.5,995.56,54.29,3.13,5.24,1.38,0.23,81.25,,,0.0,925.46,2.05,-12.57,5.14,2.94,0.35,85.33,7.73,0.59
Grumento3,40.288333,15.891388,16/02/2022 00:00,1.09,0.5,31.0,0.15,0.39,990.43,42.43,1.92,3.77,1.21,0.17,78.85,,,0.0,925.61,0.54,-9.95,4.46,2.94,0.5,86.17,3.21,0.44
Grumento3,40.288333,15.891388,16/02/2022 01:00,0.64,0.44,253.0,0.07,0.68,986.15,39.26,1.19,3.02,1.2,0.1,81.45,,,0.0,925.35,0.25,-13.26,3.54,2.85,0.28,87.61,4.08,0.25
Grumento3,40.288333,15.891388,16/02/2022 02:00,0.47,0.43,237.0,0.06,0.46,984.75,39.02,1.08,2.9,1.18,0.04,83.58,,,0.0,925.41,0.09,-13.44,4.08,3.29,0.14,85.78,2.9,0.06
Grumento3,40.288333,15.891388,16/02/2022 03:00,0.43,0.43,259.0,0.06,0.33,989.51,39.72,1.02,2.83,1.18,0.04,78.8,,,0.0,925.08,0.38,-15.6,3.57,3.32,0.15,85.66,3.49,0.16
Grumento3,40.288333,15.891388,16/02/2022 04:00,0.44,0.43,272.0,0.06,0.45,983.02,39.17,0.73,2.52,1.16,0.03,73.54,,,0.0,923.55,0.83,-11.49,3.67,2.77,0.14,87.34,4.69,0.06
Grumento3,40.288333,15.891388,16/02/2022 05:00,0.45,0.44,231.0,0.05,0.55,1011.96,37.84,0.94,2.72,1.16,0.03,70.28,,,0.0,923.42,0.67,-9.06,2.93,2.95,0.14,86.73,4.59,0.03
Grumento3,40.288333,15.891388,16/02/2022 06:00,0.49,0.43,255.0,0.05,0.37,1013.52,33.76,1.09,2.91,1.19,0.03,70.23,,,0.0,923.44,0.64,-14.89,4.07,2.87,0.14,87.84,5.0,0.08
Grumento3,40.288333,15.891388,16/02/2022 07:00,0.49,0.46,164.0,0.05,0.5,998.24,41.36,2.24,4.05,1.18,0.03,73.27,,,0.0,923.83,0.35,-27.99,2.74,3.06,0.12,86.91,3.45,0.04
Grumento3,40.288333,15.891388,16/02/2022 08:00,0.61,0.37,271.0,0.05,0.34,1006.22,44.98,3.05,4.91,1.21,0.03,68.39,,,0.0,923.92,16.31,-35.19,2.25,2.75,0.21,87.5,2.72,0.08
Grumento3,40.288333,15.891388,16/02/2022 09:00,0.52,0.38,262.0,0.06,0.61,1005.61,37.47,1.81,3.7,1.23,0.03,67.27,,,0.0,925.86,71.42,20.34,2.54,3.66,0.18,89.17,1.3,0.07
Grumento3,40.288333,15.891388,16/02/2022 10:00,0.55,0.43,196.0,0.05,0.42,1007.76,43.76,3.74,6.08,1.52,0.03,65.59,,,0.0,925.5,80.93,35.33,2.58,5.34,0.22,87.31,1.05,0.05
Grumento3,40.288333,15.891388,16/02/2022 11:00,0.79,0.38,284.0,0.05,0.52,998.62,37.91,2.0,4.1,1.37,0.03,71.05,,,0.0,925.02,94.05,58.73,2.56,6.65,0.3,79.56,1.2,0.1
Grumento3,40.288333,15.891388,16/02/2022 12:00,0.49,0.37,253.0,0.05,0.48,999.97,37.96,1.88,4.52,1.97,0.03,73.34,,,0.0,924.61,242.4,215.08,2.03,8.65,0.15,68.75,2.67,0.03
Grumento3,40.288333,15.891388,16/02/2022 13:00,0.45,0.36,259.0,0.05,0.6,994.01,42.54,1.8,3.76,1.27,0.03,71.9,,,0.0,924.01,157.9,54.93,1.37,8.13,0.1,66.26,4.13,0.03
Grumento3,40.288333,15.891388,16/02/2022 14:00,0.69,0.47,228.0,0.07,0.38,994.87,56.97,4.41,6.57,1.41,0.03,71.93,,,0.0,923.37,154.99,96.71,1.66,7.68,0.21,66.38,1.49,0.07
Grumento3,40.288333,15.891388,16/02/2022 15:00,1.04,0.34,245.0,0.07,0.34,995.38,40.99,1.68,3.67,1.3,0.03,71.71,,,0.0,922.91,215.02,178.45,1.32,9.68,0.37,60.12,2.72,0.1
Grumento3,40.288333,15.891388,16/02/2022 16:00,0.51,0.32,331.0,0.05,-9999.0,999.63,40.71,2.27,4.22,1.27,0.03,73.6,,,0.0,922.75,121.46,81.92,0.57,9.31,0.16,59.59,5.73,0.03
Grumento3,40.288333,15.891388,16/02/2022 17:00,0.53,0.34,259.0,0.05,0.58,-9999.0,-9999.0,1.99,3.98,1.3,0.03,75.26,,,0.0,923.05,51.8,20.31,0.54,6.55,0.18,70.4,6.77,0.04
Grumento3,40.288333,15.891388,16/02/2022 18:00,0.52,0.31,258.0,0.06,0.46,1013.05,32.35,2.66,4.43,1.16,0.04,72.38,,,0.0,922.08,2.44,-37.69,1.86,4.54,0.19,81.15,7.32,0.05
Grumento3,40.288333,15.891388,16/02/2022 19:00,0.56,0.31,253.0,0.07,0.39,1017.51,36.98,2.83,4.57,1.14,0.04,69.99,,,0.0,923.15,0.0,-30.63,2.15,4.81,0.22,79.99,4.33,0.06
Grumento3,40.288333,15.891388,16/02/2022 20:00,0.62,0.32,268.0,0.07,1.0,1018.12,42.87,4.02,5.8,1.16,0.05,68.39,,,0.0,924.46,0.0,-1.13,2.75,5.26,0.23,78.77,2.54,0.07
Grumento3,40.288333,15.891388,16/02/2022 21:00,0.7,0.31,255.0,0.07,2.68,1016.8,42.83,3.24,5.04,1.17,0.04,70.32,,,0.0,924.62,0.02,-2.89,3.61,5.37,0.22,77.05,3.38,0.1
Grumento3,40.288333,15.891388,16/02/2022 22:00,0.67,0.31,256.0,0.07,2.71,1028.29,43.02,2.76,4.54,1.16,0.05,68.13,,,0.0,924.96,0.01,-8.4,3.35,5.12,0.29,77.41,3.55,0.09
Grumento3,40.288333,15.891388,16/02/2022 23:00,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
Grumento3,40.288333,15.891388,17/02/2022 00:00,0.73,0.3,249.0,0.07,2.52,1021.62,44.16,2.91,4.68,1.16,0.05,69.44,,,0.0,924.85,0.0,-24.7,3.19,5.0,0.29,75.69,2.09,0.06
Grumento3,40.288333,15.891388,17/02/2022 01:00,0.65,0.34,93.0,0.07,2.44,1025.05,49.24,3.99,5.76,1.15,0.05,67.16,,,0.0,924.09,0.01,-37.7,3.65,4.32,0.27,77.65,1.18,0.05
Grumento3,40.288333,15.891388,17/02/2022 02:00,0.84,0.34,243.0,0.07,2.68,1024.89,46.81,4.07,5.89,1.18,0.05,67.35,,,0.0,922.67,0.0,-44.61,4.05,3.46,0.37,78.52,3.24,0.06
Grumento3,40.288333,15.891388,17/02/2022 03:00,0.78,0.27,260.0,0.07,2.74,1017.91,43.01,2.59,4.42,1.19,0.05,69.05,,,0.0,922.41,0.0,-29.37,4.61,3.19,0.31,78.04,4.03,0.07
Grumento3,40.288333,15.891388,17/02/2022 04:00,0.6,0.28,244.0,0.07,2.62,1003.78,42.77,2.9,4.69,1.17,0.05,67.4,,,0.0,922.27,0.0,-47.12,3.89,2.68,0.26,79.62,3.48,0.05
Grumento3,40.288333,15.891388,17/02/2022 05:00,0.59,0.26,255.0,0.07,2.45,1017.13,40.75,2.85,4.65,1.17,0.05,64.47,,,0.0,922.24,0.03,-23.02,4.05,2.51,0.25,80.78,3.8,0.05
Grumento3,40.288333,15.891388,17/02/2022 06:00,0.59,0.26,247.0,0.07,2.98,1020.74,37.51,2.72,4.5,1.16,0.05,65.33,,,0.0,922.38,0.02,-7.89,4.38,2.7,0.24,80.38,3.55,0.05
Grumento3,40.288333,15.891388,17/02/2022 07:00,0.59,0.25,260.0,0.07,2.72,1023.04,40.87,2.16,4.0,1.2,0.05,62.89,,,0.0,922.39,1.09,-13.63,3.52,2.35,0.25,80.6,3.84,0.05
Grumento3,40.288333,15.891388,17/02/2022 08:00,0.57,0.32,255.0,0.07,2.71,1028.05,42.82,1.99,3.8,1.18,0.05,58.82,,,0.0,922.91,33.64,5.87,2.47,1.72,0.22,83.93,4.63,0.05
Grumento3,40.288333,15.891388,17/02/2022 09:00,0.58,0.55,204.0,0.07,2.65,1045.33,63.32,6.92,9.76,1.86,0.05,50.77,,,0.0,925.02,83.48,32.83,2.99,3.64,0.23,81.54,1.65,0.06
Grumento3,40.288333,15.891388,17/02/2022 10:00,1.41,0.51,211.0,0.07,2.72,1030.83,52.5,4.97,7.26,1.49,0.05,61.66,,,0.0,926.16,119.02,55.48,3.01,4.7,0.73,77.92,0.9,0.24
Grumento3,40.288333,15.891388,17/02/2022 11:00,1.18,0.4,328.0,0.07,2.46,1016.12,41.52,1.69,3.55,1.21,0.05,72.25,,,0.0,925.92,219.15,140.81,3.51,7.22,0.58,66.67,0.73,0.18
Grumento3,40.288333,15.891388,17/02/2022 12:00,0.58,0.42,327.0,0.07,2.58,1022.12,39.16,2.56,4.57,1.31,0.05,68.79,,,0.0,925.48,245.45,165.15,2.98,9.09,0.2,64.93,1.28,0.05
Grumento3,40.288333,15.891388,17/02/2022 13:00,0.64,0.42,264.0,0.07,2.87,1023.98,37.56,2.64,4.82,1.42,0.05,69.86,,,0.0,925.34,237.8,73.1,3.41,10.3,0.21,63.86,3.84,0.05
Grumento3,40.288333,15.891388,17/02/2022 14:00,0.53,0.44,248.0,0.07,2.77,1009.37,40.56,1.59,3.6,1.32,0.05,74.33,,,0.0,924.76,319.51,57.09,2.14,11.72,0.2,55.59,5.48,0.05
Grumento3,40.288333,15.891388,17/02/2022 15:00,0.49,0.44,234.0,0.07,2.58,1010.39,40.0,1.3,3.15,1.21,0.05,74.61,,,0.0,924.57,231.7,162.17,1.72,11.7,0.17,55.48,6.78,0.05
Grumento3,40.288333,15.891388,17/02/2022 16:00,0.49,0.45,230.0,0.07,2.5,1009.76,39.99,1.48,3.39,1.24,0.05,76.18,,,0.0,924.26,326.99,190.66,-9999.0,11.62,0.2,55.7,7.47,0.05
Grumento3,40.288333,15.891388,17/02/2022 17:00,0.49,0.49,232.0,0.05,2.63,1007.19,40.54,1.39,3.33,1.27,0.03,78.09,,,0.0,924.06,180.59,82.44,1.84,10.89,0.17,56.67,7.59,0.03
Grumento3,40.288333,15.891388,17/02/2022 18:00,0.49,0.57,227.0,0.03,2.51,1008.19,40.88,1.45,3.29,1.2,0.02,78.25,,,0.0,924.38,10.55,-39.56,0.39,8.88,0.14,60.44,7.31,0.02
Grumento3,40.288333,15.891388,17/02/2022 19:00,0.52,0.47,221.0,0.06,2.65,1010.8,43.51,1.88,3.67,1.17,0.04,77.15,,,0.0,924.75,0.0,-47.62,2.46,7.73,0.16,62.34,7.44,0.04
Grumento3,40.288333,15.891388,17/02/2022 20:00,0.52,0.47,224.0,0.06,2.4,1014.61,43.54,1.68,3.52,1.2,0.04,78.93,,,0.0,924.86,0.0,-47.26,2.37,7.28,0.18,61.42,7.89,0.05
Grumento3,40.288333,15.891388,17/02/2022 21:00,0.56,0.44,228.0,0.06,2.92,1011.52,44.51,1.51,3.25,1.13,0.04,81.16,,,0.0,924.95,0.0,-49.11,3.05,7.18,0.19,58.49,7.94,0.05
Grumento3,40.288333,15.891388,17/02/2022 22:00,0.56,0.43,224.0,0.06,2.68,1014.28,42.47,1.53,3.3,1.16,0.05,81.64,,,0.0,925.17,0.0,-49.05,2.35,6.51,0.17,62.15,6.92,0.05
Grumento3,40.288333,15.891388,17/02/2022 23:00,0.54,0.41,244.0,0.06,2.68,1017.67,43.48,1.76,3.49,1.13,0.04,80.24,,,0.0,925.32,0.0,-47.92,1.94,5.91,0.14,62.53,3.36,0.05
Grumento3,40.288333,15.891388,18/02/2022 00:00,0.53,0.39,231.0,0.06,2.44,1019.88,44.11,1.62,3.41,1.16,0.05,80.72,,,0.0,925.74,0.0,-48.27,2.5,6.21,0.17,59.58,3.33,0.05
Grumento3,40.288333,15.891388,18/02/2022 01:00,0.53,0.41,294.0,0.06,2.71,1023.46,44.78,2.47,4.24,1.16,0.04,77.83,,,0.0,925.86,0.0,-50.73,2.1,5.25,0.18,64.22,0.99,0.05
Grumento3,40.288333,15.891388,18/02/2022 02:00,0.6,0.39,245.0,0.06,2.72,1022.46,44.92,2.43,4.21,1.17,0.05,77.24,,,0.0,925.97,0.0,-49.78,2.04,5.35,0.2,62.14,1.49,0.05
Grumento3,40.288333,15.891388,18/02/2022 03:00,0.59,0.37,237.0,0.06,2.56,1021.17,46.18,2.3,4.08,1.16,0.05,76.08,,,0.0,926.25,0.0,-48.77,1.81,5.0,0.2,60.35,1.56,0.05
Grumento3,40.288333,15.891388,18/02/2022 04:00,0.53,0.36,329.0,0.06,2.63,1003.06,45.47,2.51,4.28,1.16,0.05,75.86,,,0.0,925.31,0.02,-49.23,1.28,4.42,0.18,61.17,1.68,0.05
Grumento3,40.288333,15.891388,18/02/2022 05:00,0.52,0.35,256.0,0.06,2.97,1017.14,47.1,2.27,4.05,1.16,0.05,75.93,,,0.0,923.98,0.0,-46.18,2.05,3.93,0.19,62.57,3.76,0.05
Grumento3,40.288333,15.891388,18/02/2022 06:00,0.54,0.34,261.0,0.06,2.45,1020.23,41.97,1.8,3.58,1.16,0.05,74.35,,,0.0,924.21,0.0,-46.11,2.22,4.0,0.17,64.68,4.27,0.05
Grumento3,40.288333,15.891388,18/02/2022 07:00,0.54,0.35,270.0,0.06,2.89,1016.42,41.34,1.64,3.43,1.17,0.05,75.29,,,0.0,924.56,0.88,-44.09,3.27,4.29,0.18,68.14,4.72,0.05
Grumento3,40.288333,15.891388,18/02/2022 08:00,0.48,0.35,261.0,0.06,2.61,1018.58,41.93,1.59,3.37,1.16,0.05,74.68,,,0.0,927.51,14.53,-31.93,2.65,5.02,0.18,70.91,2.26,0.05
Grumento3,40.288333,15.891388,18/02/2022 09:00,0.46,0.44,248.0,0.04,2.27,1017.75,40.6,1.58,3.48,1.24,0.02,74.97,,,-9999.0,928.06,25.1,-23.38,1.12,5.68,0.15,70.89,1.28,0.03
Grumento3,40.288333,15.891388,18/02/2022 10:00,0.5,0.53,255.0,0.04,3.62,996.72,44.25,1.54,3.43,1.24,0.03,75.96,,,0.0,928.3,31.96,-18.38,0.13,6.21,0.14,69.87,2.86,0.03
Grumento3,40.288333,15.891388,18/02/2022 11:00,0.51,0.46,261.0,0.06,3.76,981.39,48.39,3.03,5.12,1.36,0.04,73.66,,,0.0,928.65,87.9,1.09,1.6,9.37,0.18,62.72,1.43,0.05
Grumento3,40.288333,15.891388,18/02/2022 12:00,0.62,0.49,256.0,0.06,3.54,980.92,44.7,3.22,5.39,1.42,0.05,74.36,,,0.0,928.66,124.78,140.13,2.42,12.74,0.24,56.67,1.86,0.06
Grumento3,40.288333,15.891388,18/02/2022 13:00,0.53,0.5,328.0,0.06,3.36,974.33,44.61,2.58,4.58,1.31,0.05,77.27,,,0.0,928.31,170.31,-25.75,2.35,15.41,0.2,49.12,1.51,0.05
Grumento3,40.288333,15.891388,18/02/2022 14:00,0.48,0.48,245.0,0.07,3.63,959.63,46.65,2.15,4.16,1.31,0.06,79.26,,,0.0,928.05,350.82,-31.63,3.63,17.45,0.18,42.85,4.25,0.06
Grumento3,40.288333,15.891388,18/02/2022 15:00,0.45,0.49,233.0,0.07,3.97,958.38,48.75,2.2,4.27,1.35,0.05,87.33,,,1.4,928.0,137.55,220.94,4.52,17.84,0.16,42.07,4.87,0.05
Grumento3,40.288333,15.891388,18/02/2022 16:00,0.47,0.52,236.0,0.04,3.2,-9999.0,-9999.0,2.21,4.29,1.36,0.03,83.11,,,2.8,928.07,366.74,230.58,1.83,18.27,0.17,44.52,3.65,0.03
Grumento3,40.288333,15.891388,18/02/2022 17:00,0.49,0.6,218.0,0.04,3.42,1003.73,33.68,2.64,4.91,1.54,0.02,79.97,,,0.0,928.09,184.63,86.64,1.87,16.91,0.17,49.88,3.95,0.03
Grumento3,40.288333,15.891388,18/02/2022 18:00,0.55,0.6,210.0,0.04,3.19,1023.85,49.12,4.53,6.55,1.31,0.03,76.0,,,0.0,928.36,4.3,-49.37,0.75,13.68,0.18,54.44,2.9,0.03
Grumento3,40.288333,15.891388,18/02/2022 19:00,0.92,0.6,231.0,0.04,2.86,1022.65,49.61,3.53,5.42,1.23,0.03,77.27,,,0.0,928.59,0.0,-52.42,1.87,12.25,0.32,60.49,4.58,0.03
Grumento3,40.288333,15.891388,18/02/2022 20:00,0.78,0.57,245.0,0.04,-9999.0,1023.44,41.45,2.34,4.23,1.24,0.03,77.98,,,0.0,928.82,0.0,-49.63,2.17,11.08,0.31,65.68,5.06,0.03
Grumento3,40.288333,15.891388,18/02/2022 21:00,0.53,0.6,260.0,0.05,1.68,1025.67,46.64,3.44,5.31,1.22,0.03,71.89,,,0.0,928.91,0.0,-50.13,1.97,9.38,0.21,73.07,3.67,0.03
Grumento3,40.288333,15.891388,18/02/2022 22:00,0.63,0.63,260.0,0.05,1.73,1032.1,46.58,4.02,5.86,1.2,0.03,67.5,,,0.0,929.0,0.0,-49.93,1.17,8.21,0.21,78.13,2.75,0.03
Grumento3,40.288333,15.891388,18/02/2022 23:00,0.77,0.69,259.0,0.05,1.75,1029.29,50.6,5.12,6.97,1.21,0.03,62.68,,,0.0,929.06,0.0,-48.63,1.39,7.57,0.28,82.29,2.76,0.03
Grumento3,40.288333,15.891388,19/02/2022 00:00,0.88,0.62,252.0,0.05,1.57,1012.22,55.36,3.31,5.16,1.2,0.03,70.13,,,0.0,928.87,0.0,-47.89,1.97,8.94,0.36,66.78,2.16,0.05
Grumento3,40.288333,15.891388,19/02/2022 01:00,0.67,0.55,265.0,0.05,1.44,1012.31,47.32,2.42,4.23,1.18,0.03,69.87,,,0.0,928.36,0.0,-46.75,1.68,8.59,0.23,65.86,2.95,0.03
Grumento3,40.288333,15.891388,19/02/2022 02:00,0.57,0.53,246.0,0.05,1.66,1009.19,44.8,1.25,3.11,1.21,0.03,68.71,,,0.0,928.14,0.0,-45.75,2.07,8.65,0.17,62.54,4.79,0.03
Grumento3,40.288333,15.891388,19/02/2022 03:00,0.49,0.53,237.0,0.05,1.66,1004.89,42.98,1.11,2.9,1.17,0.03,72.59,,,0.0,927.84,0.0,-47.9,1.84,8.93,0.15,63.17,4.69,0.04
Grumento3,40.288333,15.891388,19/02/2022 04:00,0.43,0.52,252.0,0.05,1.86,1002.09,42.86,1.35,3.16,1.18,0.03,67.86,,,0.0,927.52,0.0,-45.92,2.12,7.37,0.12,67.98,3.87,0.04
Grumento3,40.288333,15.891388,19/02/2022 05:00,0.42,0.51,245.0,0.05,1.57,1012.53,37.44,1.05,2.87,1.19,0.03,66.94,,,0.0,927.52,0.0,-45.57,2.6,7.04,0.13,71.85,4.26,0.04
Grumento3,40.288333,15.891388,19/02/2022 06:00,0.39,0.5,257.0,0.05,1.8,1011.08,34.54,1.12,2.93,1.18,0.03,63.49,,,0.0,927.67,0.0,-44.04,1.69,6.51,0.12,73.65,4.48,0.03
Grumento3,40.288333,15.891388,19/02/2022 07:00,0.39,0.49,244.0,0.05,1.76,1002.82,33.58,1.39,3.22,1.19,0.03,66.48,,,0.0,927.97,0.53,-45.52,3.56,6.88,0.12,75.41,2.02,0.04
Grumento3,40.288333,15.891388,19/02/2022 08:00,0.41,0.39,310.0,0.05,1.84,997.76,35.85,1.71,3.51,1.17,0.03,71.03,,,0.0,928.29,16.24,-30.91,4.34,7.97,0.13,71.12,0.85,0.03
Grumento3,40.288333,15.891388,19/02/2022 09:00,0.36,0.37,15.0,0.05,1.64,997.16,35.74,2.11,3.96,1.2,0.03,72.59,,,0.0,928.54,35.74,-14.02,3.29,9.34,0.11,65.08,0.77,0.04
Grumento3,40.288333,15.891388,19/02/2022 10:00,0.34,0.39,195.0,0.05,1.54,1001.09,40.66,2.65,4.7,1.33,0.03,70.94,,,0.0,928.7,65.84,9.62,2.85,11.04,0.1,60.27,1.44,0.04
Grumento3,40.288333,15.891388,19/02/2022 11:00,0.43,0.35,235.0,0.05,1.38,1005.68,37.18,1.56,3.56,1.3,0.03,70.43,,,0.0,928.71,113.59,34.99,2.08,14.95,0.18,48.71,3.28,0.05
Grumento3,40.288333,15.891388,19/02/2022 12:00,0.4,0.33,269.0,0.05,1.43,1010.05,35.36,0.95,2.92,1.29,0.03,71.72,,,0.0,928.34,185.99,148.65,2.05,17.28,0.15,43.54,2.5,0.03
Grumento3,40.288333,15.891388,19/02/2022 13:00,0.29,0.33,231.0,0.05,1.46,1010.13,33.91,0.88,2.83,1.27,0.03,71.23,,,0.0,927.95,206.26,20.51,2.13,18.35,0.1,41.17,5.73,0.03
Grumento3,40.288333,15.891388,19/02/2022 14:00,0.29,0.34,235.0,0.05,1.52,1011.62,34.04,0.99,2.92,1.26,0.03,77.57,,,0.0,927.64,366.66,42.37,1.61,18.38,0.09,41.4,5.81,0.03
Grumento3,40.288333,15.891388,19/02/2022 15:00,0.3,-9999.0,248.0,0.05,1.6,1019.37,35.25,1.12,3.04,1.25,0.03,74.08,,,0.0,927.29,191.1,182.7,1.49,19.2,0.1,40.09,5.12,0.03
Grumento3,40.288333,15.891388,19/02/2022 16:00,0.34,0.34,235.0,0.05,1.52,1019.04,28.64,1.66,3.64,1.29,0.03,72.16,,,0.0,927.67,225.62,116.72,1.15,17.73,0.11,49.63,5.89,0.03
Grumento3,40.288333,15.891388,19/02/2022 17:00,0.4,0.39,222.0,0.05,1.74,1010.64,30.6,1.8,3.71,1.25,0.03,68.42,,,0.0,927.86,84.65,18.97,1.41,15.41,0.14,58.09,5.2,0.03
Grumento3,40.288333,15.891388,19/02/2022 18:00,0.44,0.43,223.0,0.05,1.7,1005.01,35.54,2.13,3.98,1.21,0.03,69.06,,,0.0,927.97,6.93,-31.33,1.49,13.86,0.13,61.98,4.54,0.03
Grumento3,40.288333,15.891388,19/02/2022 19:00,0.43,0.42,227.0,0.05,1.71,1005.44,37.43,3.56,5.42,1.22,0.03,68.68,,,0.0,928.07,0.0,-32.3,1.91,13.6,0.13,60.66,4.4,0.03
Grumento3,40.288333,15.891388,19/02/2022 20:00,0.42,0.43,232.0,0.05,1.83,1009.49,38.08,2.74,4.61,1.22,0.03,66.93,,,0.0,928.19,0.0,-29.15,2.55,13.11,0.15,61.56,3.8,0.03
Grumento3,40.288333,15.891388,19/02/2022 21:00,0.45,0.49,278.0,0.05,2.12,1020.43,49.13,4.43,6.38,1.27,0.03,63.71,,,0.0,928.17,0.0,-25.98,2.61,12.22,0.18,63.72,1.01,0.03
Grumento3,40.288333,15.891388,19/02/2022 22:00,0.65,0.47,244.0,0.05,2.3,1018.29,43.77,3.92,5.81,1.23,0.03,62.61,,,0.0,928.04,0.0,-26.98,2.89,12.03,0.25,63.16,2.26,0.03
Grumento3,40.288333,15.891388,19/02/2022 23:00,0.61,0.43,232.0,0.05,2.23,1008.87,43.92,2.15,4.06,1.24,0.03,65.47,,,0.0,928.12,0.0,-26.06,2.42,12.1,0.22,57.63,3.34,0.05
Grumento3,40.288333,15.891388,20/02/2022 00:00,0.47,0.39,235.0,0.05,1.82,1017.27,41.1,1.96,3.86,1.24,0.03,64.78,,,0.0,928.02,0.0,-30.41,2.39,11.9,0.13,55.74,4.52,0.03
Grumento3,40.288333,15.891388,20/02/2022 01:00,0.41,0.36,230.0,0.06,1.71,1001.77,37.38,1.16,3.02,1.21,0.03,68.82,,,0.0,928.12,0.0,-24.16,2.54,11.9,0.14,55.53,5.8,0.03
Grumento3,40.288333,15.891388,20/02/2022 02:00,0.31,0.36,226.0,0.06,1.76,996.5,35.26,1.27,3.08,1.18,0.03,74.74,,,0.0,927.97,0.0,-22.23,2.32,12.28,0.12,55.62,7.56,0.03
Grumento3,40.288333,15.891388,20/02/2022 03:00,0.31,0.36,228.0,0.05,1.77,999.15,34.89,0.96,2.79,1.19,0.03,78.27,,,0.0,927.82,0.0,-21.89,2.98,11.67,0.1,59.13,5.77,0.03
Grumento3,40.288333,15.891388,20/02/2022 04:00,0.32,0.35,228.0,0.06,1.59,981.76,35.56,0.65,2.49,1.2,0.03,77.41,,,0.0,927.42,0.0,-28.63,2.65,11.31,0.11,59.54,4.71,0.03
Grumento3,40.288333,15.891388,20/02/2022 05:00,0.35,0.35,230.0,0.06,1.63,994.28,32.03,0.8,2.65,1.21,0.03,78.14,,,0.0,927.27,0.0,-37.42,2.5,11.1,0.1,60.3,4.96,0.03
Grumento3,40.288333,15.891388,20/02/2022 06:00,0.34,0.34,226.0,0.06,1.85,997.31,28.47,0.99,2.83,1.2,0.03,78.3,,,0.0,927.23,0.0,-39.27,2.67,10.92,0.1,61.47,5.19,0.03
Grumento3,40.288333,15.891388,20/02/2022 07:00,0.32,0.35,232.0,0.06,2.03,1007.59,35.64,1.39,3.24,1.21,0.03,75.73,,,0.0,927.24,0.56,-40.45,3.52,10.3,0.1,63.34,3.66,0.04
Grumento3,40.288333,15.891388,20/02/2022 08:00,0.33,0.34,232.0,0.05,1.81,994.46,34.32,0.92,2.78,1.22,0.03,78.47,,,0.0,927.38,34.2,-15.75,3.13,10.75,0.11,62.54,4.39,0.03
Grumento3,40.288333,15.891388,20/02/2022 09:00,0.33,0.39,234.0,0.05,1.95,1000.13,34.3,1.61,3.56,1.27,0.03,73.75,,,0.0,927.87,73.51,14.6,2.25,10.94,0.1,62.93,5.04,0.03
Grumento3,40.288333,15.891388,20/02/2022 10:00,0.39,0.38,232.0,0.05,1.91,1006.69,34.04,2.03,4.06,1.32,0.03,76.5,,,0.0,928.62,103.32,37.28,2.59,11.69,0.1,62.6,5.96,0.03
Grumento3,40.288333,15.891388,20/02/2022 11:00,0.39,0.39,226.0,0.05,2.1,1005.59,35.14,1.25,3.27,1.32,0.03,78.88,,,0.0,928.81,132.85,47.75,2.55,12.83,0.1,59.56,5.68,0.03
Grumento3,40.288333,15.891388,20/02/2022 12:00,0.36,0.38,232.0,0.05,1.98,1005.57,35.38,1.06,2.99,1.26,0.03,80.45,,,0.0,929.12,170.8,91.39,2.63,13.68,0.12,55.92,6.8,0.03
Grumento3,40.288333,15.891388,20/02/2022 13:00,0.37,0.39,230.0,0.05,2.02,1007.2,35.06,1.42,3.38,1.28,0.03,80.59,,,0.0,928.81,232.27,87.49,2.15,14.92,0.11,53.78,6.0,0.03
Grumento3,40.288333,15.891388,20/02/2022 14:00,0.35,0.39,234.0,0.05,1.67,1008.06,34.51,1.72,3.65,1.26,0.03,79.02,,,0.0,928.54,296.79,43.0,1.82,14.96,0.14,54.56,4.57,0.03
Grumento3,40.288333,15.891388,20/02/2022 15:00,0.38,0.42,244.0,0.05,1.89,1011.22,34.7,-9999.0,-9999.0,-9999.0,0.03,79.22,,,0.0,928.03,110.12,227.19,1.77,17.46,0.16,49.81,3.2,0.03
Grumento3,40.288333,15.891388,20/02/2022 16:00,0.44,0.43,251.0,0.05,1.97,1013.19,34.41,1.72,3.66,1.27,0.03,87.89,,,0.0,927.76,358.83,222.87,2.09,17.8,0.21,48.91,3.2,0.03
Grumento3,40.288333,15.891388,20/02/2022 17:00,0.4,0.47,215.0,0.05,1.99,1011.95,36.6,2.23,4.23,1.31,0.03,77.02,,,0.0,927.71,165.46,75.65,2.2,16.91,0.13,52.33,2.59,0.03
