Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 13:00,1.13,0.27,246.62,0.35,0.41,1.86,0.11,3.92,3.43,2.38,0.32,72.07,0.47,0.0,938.82,474.63,0.83,16.22,0.55,47.08,1.97
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 14:00,0.96,0.3,270.48,0.33,0.43,1.87,0.12,3.39,3.19,2.42,0.36,75.68,0.35,0.0,938.77,418.63,0.29,16.65,0.34,42.41,1.57
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 15:00,1.26,0.31,246.84,0.38,0.62,1.88,0.14,3.23,2.86,2.17,0.39,74.81,0.39,0.0,938.59,301.26,0.43,16.47,0.24,43.7,1.75
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 16:00,1.27,0.22,269.03,0.2,0.31,1.85,0.13,2.19,2.35,2.2,0.81,71.58,0.24,0.0,938.95,141.12,0.37,15.54,0.49,49.07,1.89
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 17:00,0.44,0.29,203.41,0.77,0.5,1.83,0.13,4.53,3.53,2.16,0.52,68.31,0.43,0.0,939.27,9.05,0.12,12.92,0.44,57.79,2.27
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 18:00,0.89,0.3,180.59,0.27,0.3,1.87,0.12,5.19,3.95,2.25,0.38,62.71,0.41,0.0,939.85,0.0,0.26,10.31,0.32,68.27,2.26
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 19:00,1.07,0.35,203.02,0.2,0.35,1.84,0.12,6.23,4.46,2.21,0.85,55.88,0.35,0.0,940.2,0.0,0.18,8.5,0.47,74.28,1.92
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 20:00,1.47,0.39,201.05,0.44,0.36,1.9,0.12,8.05,5.45,2.25,0.47,49.62,0.54,0.0,940.63,0.0,0.19,6.96,0.46,79.74,1.93
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 21:00,1.52,0.42,202.21,0.3,0.34,1.86,0.12,8.64,5.45,1.95,0.37,46.64,0.42,0.0,940.82,0.0,0.41,6.04,0.38,81.53,1.31
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 22:00,1.56,0.53,203.81,0.44,0.36,1.94,0.12,17.21,10.7,2.73,0.29,32.94,0.23,0.0,941.16,0.0,0.45,4.45,0.39,86.66,1.47
Potenza_San_Luca_Branca,40.643888,15.872777,01/01/2022 23:00,2.2,0.46,202.12,0.52,0.28,1.9,0.11,10.63,6.65,2.1,0.28,39.75,0.28,0.0,941.16,0.0,0.39,4.48,1.13,83.92,1.48
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 00:00,1.94,0.44,201.65,0.31,0.44,1.89,0.1,8.71,5.9,2.36,0.4,43.0,0.27,0.0,941.27,0.0,0.36,4.13,0.39,86.11,1.7
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 01:00,1.79,0.38,181.31,0.2,0.39,1.9,0.09,8.27,5.61,2.3,0.32,43.55,0.39,0.0,941.24,0.0,2.67,3.92,0.54,85.44,2.02
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 02:00,1.41,0.5,203.8,0.23,0.27,1.96,0.11,12.86,7.6,1.9,0.29,29.57,0.23,0.0,941.22,0.0,0.07,2.38,0.74,90.4,1.2
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 03:00,1.8,0.33,202.28,0.33,0.5,1.89,0.08,6.23,4.22,1.97,0.39,39.78,0.55,0.0,941.27,0.0,0.29,2.67,0.72,91.8,1.58
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 04:00,1.3,0.28,202.5,0.4,0.47,1.86,0.07,4.43,3.34,2.02,0.39,39.34,0.87,0.0,941.03,0.0,0.19,1.9,0.49,91.26,0.93
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 05:00,1.4,0.25,202.6,0.71,0.34,1.86,0.07,3.13,2.35,1.72,0.29,43.37,0.6,0.0,940.73,0.0,0.17,2.14,0.29,92.33,1.15
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 06:00,0.57,0.24,202.02,1.07,2.19,1.89,0.07,3.26,2.72,2.02,0.44,44.46,4.19,0.0,940.44,0.0,0.18,2.04,7.25,90.13,0.96
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 07:00,3.79,0.23,202.03,2.82,3.49,1.9,0.07,3.06,2.68,2.08,2.0,43.83,1.64,0.0,940.47,0.0,-9999.0,1.54,14.51,90.94,1.04
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 08:00,1.02,0.23,221.33,2.88,1.78,1.89,0.07,4.68,3.62,2.17,1.59,43.9,1.08,0.0,940.55,5.9,0.28,1.58,1.22,88.62,1.02
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 09:00,1.33,0.19,202.65,1.96,3.11,1.88,0.06,5.69,4.37,2.41,2.71,50.01,2.32,0.0,940.76,39.5,0.29,3.23,3.1,82.49,1.43
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 10:00,1.49,0.22,224.6,1.37,3.88,1.83,0.07,5.8,5.16,3.13,4.91,54.78,1.85,0.0,940.81,156.08,0.1,7.07,2.72,65.3,1.48
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 11:00,1.55,0.23,180.33,4.49,1.64,1.84,0.08,7.63,6.47,3.48,1.24,59.02,1.05,0.0,940.39,261.86,0.27,12.18,2.18,49.24,2.16
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 12:00,0.7,0.27,202.64,0.1,0.14,1.83,0.1,9.82,7.83,3.7,0.12,64.76,0.09,0.0,939.77,437.44,0.48,15.29,0.47,40.77,2.13
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 13:00,2.31,0.23,226.1,0.67,0.42,1.83,0.11,6.72,5.39,2.88,0.57,71.91,0.43,0.0,938.82,495.86,0.18,17.21,0.91,33.76,3.52
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 14:00,1.32,0.23,244.93,1.2,1.01,1.82,0.12,4.11,3.41,2.26,2.44,71.93,1.37,0.0,938.27,439.77,0.7,16.94,2.16,34.2,4.22
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 15:00,1.2,0.34,225.22,2.62,6.05,1.83,0.13,5.28,4.14,2.38,7.07,64.83,2.66,0.0,938.28,317.46,0.44,13.76,3.21,50.51,4.4
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 16:00,1.75,0.34,226.58,2.06,0.96,1.88,0.13,5.93,4.43,2.33,0.46,60.46,0.34,0.0,938.49,152.54,1.05,11.32,1.08,65.01,3.7
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 17:00,1.35,0.37,224.4,0.22,0.12,1.87,0.13,7.32,5.31,2.49,0.21,55.66,0.12,0.0,938.62,10.4,0.99,8.62,0.63,79.7,3.09
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 18:00,1.41,0.4,224.65,0.15,0.47,1.89,0.12,8.59,5.87,2.39,0.23,52.29,0.22,0.0,939.0,0.0,0.96,6.58,0.73,92.04,3.01
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 19:00,1.51,0.38,223.64,0.44,0.46,1.89,0.11,6.16,4.58,2.37,0.25,53.5,0.23,0.0,939.13,0.0,0.2,6.05,0.59,98.35,4.23
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 20:00,1.65,0.31,204.45,0.49,0.33,1.89,0.1,5.01,3.75,2.13,0.35,55.76,0.31,0.0,939.17,0.07,0.34,6.15,0.22,99.46,5.71
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 21:00,1.21,0.31,221.29,0.17,0.14,1.9,0.1,4.87,3.96,2.41,0.13,56.57,0.13,0.0,939.09,0.11,0.79,6.3,0.38,97.87,6.76
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 22:00,1.28,0.33,222.14,0.22,0.19,1.9,0.09,4.51,3.61,2.25,0.16,55.12,0.09,0.0,938.66,0.08,0.54,6.21,0.59,96.26,6.52
Potenza_San_Luca_Branca,40.643888,15.872777,02/01/2022 23:00,1.73,0.3,222.42,0.37,0.54,1.89,0.09,3.81,2.79,1.79,0.41,54.4,0.64,0.0,938.28,0.03,0.57,6.01,1.42,96.02,6.4
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 00:00,1.18,0.28,203.86,1.52,1.52,1.89,0.08,3.36,2.89,2.14,0.77,54.8,0.7,0.0,938.13,0.09,0.84,6.04,0.37,94.74,6.52
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 01:00,2.23,0.24,203.59,1.92,1.94,1.79,0.08,3.01,2.78,2.2,2.59,58.69,2.5,0.0,937.73,0.06,2.94,6.22,2.39,92.84,7.25
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 02:00,0.78,0.22,204.66,2.33,4.72,1.82,0.08,2.56,2.28,1.94,2.25,61.11,2.63,0.0,937.43,0.01,1.41,6.17,8.21,90.8,6.91
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 03:00,2.1,0.21,223.02,2.81,4.34,1.82,0.08,2.22,2.38,2.21,2.15,62.95,1.99,0.0,937.2,0.02,1.41,6.43,13.4,89.29,7.48
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 04:00,1.37,0.2,204.02,2.68,3.11,1.85,0.08,2.26,2.26,2.08,4.74,63.56,3.63,0.0,936.44,0.02,1.09,6.45,4.23,88.2,8.04
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 05:00,4.98,0.21,224.66,2.24,8.38,1.85,0.08,2.39,2.55,2.3,5.09,62.67,4.95,0.0,935.81,0.06,1.47,6.55,3.99,87.88,6.78
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 06:00,2.64,0.21,225.53,2.73,3.01,1.87,0.08,2.83,2.67,2.19,4.15,60.96,2.08,0.0,935.82,0.02,-9999.0,6.58,1.93,87.99,6.03
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 07:00,1.51,0.23,225.64,1.54,1.94,1.8,0.08,4.73,3.79,2.32,1.68,55.57,3.49,0.0,935.89,0.14,1.36,6.57,13.92,90.37,5.83
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 08:00,2.25,0.22,225.48,1.41,0.42,1.86,0.08,6.25,4.66,2.4,47.28,55.45,1.04,0.0,935.88,10.63,1.55,6.4,2.46,92.43,6.1
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 09:00,1.5,0.19,224.84,2.23,1.15,1.85,0.08,5.32,4.46,2.68,0.89,57.61,0.46,0.0,935.87,68.06,0.65,6.8,12.77,90.51,6.43
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 10:00,1.12,0.15,224.51,2.67,6.19,1.84,0.08,5.62,4.92,2.98,2.73,62.74,3.15,0.0,935.94,221.86,0.94,7.96,8.03,82.13,7.96
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 11:00,3.46,0.14,225.66,3.52,4.05,1.83,0.08,3.8,3.34,2.36,2.48,63.89,2.33,0.0,935.6,247.03,1.45,8.55,2.65,80.0,8.22
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 12:00,0.87,0.17,226.89,3.37,2.43,1.83,0.09,5.07,4.11,2.46,3.27,61.43,6.5,0.0,935.48,177.1,1.69,8.86,3.15,81.51,6.71
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 13:00,0.79,0.16,225.67,0.37,2.61,1.83,0.09,4.31,3.72,2.47,5.87,63.97,1.27,0.0,934.89,194.9,1.77,9.21,1.22,83.27,7.68
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 14:00,0.45,0.14,226.39,0.19,0.21,1.82,0.09,3.17,3.06,2.4,0.26,67.24,0.22,0.0,934.17,357.0,1.55,9.88,0.25,77.47,8.89
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 15:00,2.28,0.15,226.38,0.65,2.29,1.82,0.09,3.27,3.3,2.59,2.14,67.65,2.41,0.0,933.92,209.48,2.2,9.66,11.27,78.29,9.91
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 16:00,0.84,0.16,225.09,2.46,1.81,1.83,0.08,3.83,3.18,2.17,1.17,66.51,3.33,0.0,933.84,63.91,1.43,9.05,3.12,84.71,9.49
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 17:00,-9999.0,0.2,227.12,-9999.0,-9999.0,1.85,0.09,5.97,4.06,1.95,-9999.0,63.08,-9999.0,0.0,934.21,7.82,1.9,8.49,-9999.0,86.9,7.53
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 18:00,-9999.0,0.28,226.25,-9999.0,-9999.0,1.85,0.1,10.62,6.34,1.8,-9999.0,58.43,-9999.0,0.0,934.53,0.0,1.86,8.0,-9999.0,88.95,5.33
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 19:00,-9999.0,0.28,225.74,-9999.0,-9999.0,1.84,0.11,8.33,5.01,1.66,-9999.0,57.09,-9999.0,0.2,934.37,0.0,3.41,7.75,-9999.0,93.07,4.92
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 20:00,-9999.0,0.31,226.44,-9999.0,-9999.0,-9999.0,-9999.0,7.07,4.79,2.1,-9999.0,56.38,-9999.0,0.0,934.06,0.0,4.02,7.34,-9999.0,93.66,3.45
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 21:00,-9999.0,0.27,223.81,-9999.0,-9999.0,1.85,0.09,6.5,4.51,2.12,-9999.0,56.6,-9999.0,0.0,934.41,0.0,2.93,7.49,-9999.0,94.6,4.49
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 22:00,-9999.0,0.15,204.0,-9999.0,-9999.0,1.83,0.08,3.1,3.08,2.46,-9999.0,66.36,-9999.0,0.0,933.82,0.0,2.83,8.16,-9999.0,87.6,6.11
Potenza_San_Luca_Branca,40.643888,15.872777,03/01/2022 23:00,3.94,0.23,224.64,3.12,4.0,1.85,0.09,5.46,4.18,2.33,13.99,59.13,5.31,0.0,934.08,0.11,3.65,7.84,4.95,89.37,3.15
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 00:00,3.45,0.19,223.9,4.28,2.28,1.83,0.09,2.98,2.88,2.32,18.13,63.96,5.38,0.0,933.74,0.19,3.82,8.15,18.09,89.97,3.5
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 01:00,2.28,0.17,226.05,9.88,3.88,1.83,0.09,2.7,2.47,2.06,7.73,63.37,4.57,0.0,933.13,0.09,5.95,7.93,30.86,90.85,4.69
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 02:00,0.8,0.16,226.15,1.48,10.17,1.83,0.09,2.0,2.02,1.97,4.76,64.48,1.96,0.0,932.84,0.01,4.01,7.83,1.01,92.25,5.69
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 03:00,2.06,0.14,225.65,3.4,7.0,1.83,0.08,1.77,2.02,2.09,14.08,66.32,3.19,0.0,932.77,0.01,3.99,7.79,3.95,92.34,6.51
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 04:00,4.92,0.14,226.16,5.2,11.67,1.83,0.08,1.62,1.6,1.75,11.89,66.34,11.27,0.0,932.4,0.11,4.43,7.8,5.98,92.95,5.55
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 05:00,2.09,0.15,225.08,5.09,3.4,1.83,0.08,2.12,2.25,2.14,9.31,63.92,5.55,0.0,932.17,0.08,4.53,7.53,10.61,94.47,4.81
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 06:00,0.82,0.14,226.7,11.64,3.33,1.83,0.08,1.88,2.07,2.09,37.93,63.9,7.7,0.0,931.97,0.12,4.62,7.69,3.55,91.66,5.38
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 07:00,1.14,0.14,226.64,4.22,3.32,1.83,0.08,2.59,2.55,2.19,17.83,62.46,3.82,0.0,932.08,0.11,4.23,7.64,20.76,92.33,6.0
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 08:00,1.27,0.15,226.89,8.81,6.24,1.83,0.08,3.7,3.17,2.24,16.6,61.07,8.24,0.0,932.08,6.74,4.35,7.78,5.37,92.26,6.51
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 09:00,0.6,0.15,226.33,3.75,4.69,1.83,0.09,5.8,5.04,3.01,9.22,59.74,7.26,0.0,932.23,54.34,4.76,7.94,5.06,90.86,5.71
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 10:00,0.85,0.15,225.97,3.68,2.96,1.83,0.08,4.92,4.41,2.84,8.35,63.66,4.28,0.0,932.39,165.8,4.64,8.93,7.33,83.34,6.25
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 11:00,1.84,0.15,226.45,3.47,2.73,1.82,0.08,6.47,5.34,2.96,4.31,65.83,4.12,0.0,932.22,271.76,4.68,9.79,2.37,77.2,6.79
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 12:00,3.78,0.16,226.76,9.13,6.71,1.82,0.09,5.17,4.31,2.61,6.39,67.5,5.27,0.0,931.44,420.29,4.73,10.52,1.24,73.29,6.66
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 13:00,2.08,0.16,227.02,5.37,3.3,1.82,0.09,4.82,4.36,2.84,3.0,69.12,2.83,0.0,930.74,478.37,4.64,11.4,14.2,68.9,6.17
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 14:00,0.95,0.16,226.51,1.79,2.39,1.81,0.09,4.92,4.2,2.63,5.03,69.15,2.53,0.0,930.06,425.11,4.49,11.81,4.21,67.33,6.45
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 15:00,0.75,0.14,226.29,0.87,2.13,1.81,0.09,3.02,3.1,2.52,2.79,72.19,1.14,0.0,929.61,308.75,5.4,11.5,1.56,68.67,7.95
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 16:00,2.96,0.16,226.86,2.03,1.37,1.81,0.1,5.85,4.6,2.55,3.24,64.09,3.48,0.0,929.57,153.27,5.85,10.98,5.79,73.92,6.36
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 17:00,1.11,0.28,226.06,1.36,2.41,1.83,0.11,10.4,7.23,2.81,2.15,58.0,1.23,0.0,929.63,13.61,5.35,9.62,2.5,82.68,4.59
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 18:00,1.08,0.32,224.31,0.16,0.07,1.83,0.12,13.92,9.5,3.24,0.13,52.56,0.07,0.0,929.44,0.0,5.94,8.47,0.57,89.81,5.52
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 19:00,1.57,0.29,223.14,1.77,1.13,1.83,0.11,12.45,8.14,2.65,9.51,51.97,0.84,0.0,929.22,0.0,5.24,8.07,0.93,92.31,7.96
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 20:00,4.27,0.27,223.5,1.35,3.38,1.83,0.1,11.16,8.14,3.33,6.44,55.24,6.1,0.0,928.87,0.0,5.48,7.7,2.98,93.16,7.82
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 21:00,6.66,0.22,204.29,4.11,5.01,1.82,0.09,6.66,5.04,2.57,7.15,57.46,2.99,0.0,928.64,0.0,5.74,7.42,15.32,92.17,6.52
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 22:00,1.54,0.19,201.8,3.62,9.23,1.82,0.08,4.89,3.9,2.35,26.2,57.96,16.99,0.0,928.33,0.0,5.95,7.04,2.59,93.23,6.2
Potenza_San_Luca_Branca,40.643888,15.872777,04/01/2022 23:00,1.31,0.15,201.79,4.31,27.77,1.81,0.08,2.72,2.63,2.2,45.99,61.22,12.69,0.0,927.84,0.0,6.18,7.24,2.53,91.95,6.6
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 00:00,2.16,0.15,201.65,33.59,27.2,1.81,0.08,1.91,2.16,2.16,16.57,62.1,11.04,0.0,927.56,0.0,7.1,7.23,19.57,89.42,5.43
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 01:00,1.21,0.14,200.02,4.44,5.46,1.81,0.08,1.63,1.99,2.13,24.23,62.22,2.32,0.0,927.01,0.0,8.1,7.07,4.65,89.31,5.55
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 02:00,1.0,0.13,200.68,3.62,10.86,1.81,0.08,1.15,1.78,2.18,11.37,63.69,4.58,0.0,926.79,0.01,6.39,7.11,4.05,90.52,5.47
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 03:00,1.04,0.13,204.09,3.51,4.17,1.81,0.08,0.97,1.7,2.19,11.63,65.66,4.72,0.0,926.7,0.02,5.56,7.32,6.66,90.52,5.12
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 04:00,2.96,0.12,203.26,4.92,5.41,1.8,0.07,0.98,1.98,2.46,12.06,67.33,5.37,0.0,926.39,0.02,6.83,7.3,6.79,89.13,5.72
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 05:00,0.79,0.12,199.53,3.13,5.99,1.81,0.08,0.79,1.61,2.19,11.08,67.19,4.59,0.0,925.76,0.0,7.01,6.81,20.51,89.27,5.47
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 06:00,5.54,0.14,183.1,2.58,7.41,1.81,0.07,1.12,2.03,2.44,6.61,68.98,4.7,0.0,925.38,0.0,6.6,6.81,15.93,89.81,5.46
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 07:00,1.08,0.15,181.62,4.24,4.84,1.81,0.07,1.86,2.15,2.18,8.17,69.44,3.37,0.0,925.42,0.0,6.43,6.76,8.18,89.68,5.46
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 08:00,3.22,0.18,181.88,4.32,3.41,1.81,0.09,1.95,2.41,2.39,7.83,71.5,3.55,0.0,925.28,7.32,7.44,7.19,3.61,88.32,4.88
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 09:00,2.9,0.17,179.5,2.08,2.76,1.81,0.11,4.41,3.78,2.48,6.61,64.66,3.4,0.0,924.9,42.01,6.88,6.96,4.92,87.43,2.97
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 10:00,1.52,0.17,178.8,2.14,6.04,1.8,0.09,6.24,5.71,3.45,3.57,62.16,2.49,0.0,924.65,174.32,6.55,9.7,2.29,76.24,2.21
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 11:00,1.6,0.17,178.74,1.54,5.14,1.79,0.1,3.77,4.03,3.06,8.64,65.62,1.98,0.0,924.06,255.5,6.5,13.22,2.1,59.08,2.69
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 12:00,2.06,0.2,223.72,2.94,4.42,1.78,0.11,7.36,5.91,3.07,5.88,68.58,2.47,0.0,923.48,433.47,7.8,14.47,3.21,50.41,3.67
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 13:00,1.14,0.21,226.23,2.08,4.97,1.78,0.12,7.23,6.23,3.46,4.85,69.64,3.47,0.0,922.8,491.64,8.21,14.79,1.76,47.5,3.86
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 14:00,0.86,0.18,225.32,3.99,2.1,1.78,0.1,5.11,4.85,3.18,10.47,74.65,1.53,0.0,921.9,439.4,8.98,15.75,1.52,36.49,6.24
Potenza_San_Luca_Branca,40.643888,15.872777,05/01/2022 15:00,1.01,0.2,226.17,2.42,8.03,1.78,0.1,7.12,6.19,3.47,4.11,75.97,1.54,0.0,921.6,317.23,8.72,15.41,3.68,34.99,5.26
