Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Ferrandina,40.313888,15.904444,08/02/2022 16:00,0.53,0.38,67.38,0.0,0.0,2.02,0.06,8.71,4.44,0.3,0.0,74.83,0.0,0.0,995.73,312.42,-9999.0,10.64,0.14,40.85,6.75
Ferrandina,40.313888,15.904444,08/02/2022 17:00,0.54,0.38,66.67,0.0,0.0,2.03,0.06,6.11,3.0,0.2,0.0,75.29,0.0,0.0,996.29,104.57,4.9,9.61,0.19,43.22,5.64
Ferrandina,40.313888,15.904444,08/02/2022 18:00,0.51,0.38,66.25,0.0,0.0,2.03,0.07,9.15,4.92,0.64,0.0,71.52,0.04,0.0,997.46,2.09,4.23,8.26,0.75,48.94,3.6
Ferrandina,40.313888,15.904444,08/02/2022 19:00,0.64,0.38,45.09,0.14,0.06,2.04,0.07,6.22,2.56,0.01,0.0,70.48,0.11,0.0,998.73,0.0,4.65,7.16,0.71,54.27,2.19
Ferrandina,40.313888,15.904444,08/02/2022 20:00,0.54,0.38,23.36,0.16,0.1,2.04,0.06,23.49,12.7,0.6,0.0,50.58,0.22,0.0,999.52,0.0,4.08,5.17,0.84,60.5,0.79
Ferrandina,40.313888,15.904444,08/02/2022 21:00,0.55,0.39,43.27,0.03,0.02,2.05,0.06,12.13,6.26,0.2,0.0,59.02,0.09,0.0,999.88,0.0,4.17,4.67,0.55,66.27,1.25
Ferrandina,40.313888,15.904444,08/02/2022 22:00,0.61,0.39,44.48,0.09,0.0,2.05,0.07,13.22,6.78,0.4,0.0,54.36,0.01,0.0,1000.42,0.0,4.41,3.7,0.56,72.05,0.98
Ferrandina,40.313888,15.904444,08/02/2022 23:00,0.59,0.38,45.8,0.07,0.04,2.05,0.07,8.28,4.18,0.14,0.0,62.15,0.09,0.0,1000.06,0.0,4.15,4.35,0.59,72.29,2.38
Ferrandina,40.313888,15.904444,09/02/2022 00:00,0.54,0.39,45.87,0.0,0.0,2.05,0.07,5.96,2.85,0.1,0.0,61.29,0.01,0.0,1000.42,0.0,3.67,4.06,0.24,71.64,1.69
Ferrandina,40.313888,15.904444,09/02/2022 01:00,0.55,0.38,0.97,0.03,0.0,2.05,0.06,6.19,3.24,0.21,0.0,59.73,0.01,0.0,1000.9,0.0,4.8,3.15,0.28,74.53,1.01
Ferrandina,40.313888,15.904444,09/02/2022 02:00,0.54,0.39,336.5,0.0,0.0,2.06,0.06,6.4,3.09,0.18,0.0,57.21,0.0,0.0,1001.29,0.0,3.61,2.95,0.25,72.75,0.73
Ferrandina,40.313888,15.904444,09/02/2022 03:00,0.58,0.38,0.27,0.0,0.0,2.05,0.07,6.9,3.38,0.33,0.0,51.19,0.0,0.0,1001.57,0.0,3.6,1.94,0.23,72.96,0.37
Ferrandina,40.313888,15.904444,09/02/2022 04:00,0.63,0.37,359.21,0.0,0.0,2.1,0.07,7.64,3.65,0.06,0.0,36.84,0.0,0.0,1001.28,0.0,3.4,-0.09,0.29,79.37,0.27
Ferrandina,40.313888,15.904444,09/02/2022 05:00,0.64,0.38,1.23,0.0,0.0,2.09,0.09,18.86,10.39,0.85,0.0,26.84,0.0,0.0,1000.98,0.0,3.5,-0.1,0.23,82.76,0.3
Ferrandina,40.313888,15.904444,09/02/2022 06:00,0.68,0.39,359.41,0.0,0.01,2.12,0.11,36.98,22.83,5.01,0.0,11.37,0.01,0.0,1000.81,0.0,2.51,-0.43,0.36,84.0,0.29
Ferrandina,40.313888,15.904444,09/02/2022 07:00,0.7,0.39,66.33,0.01,0.0,2.21,0.15,53.13,42.32,14.56,0.0,2.59,0.04,0.0,1001.04,0.07,3.29,-0.42,0.44,84.08,0.6
Ferrandina,40.313888,15.904444,09/02/2022 08:00,0.66,0.39,46.4,0.08,0.01,2.11,0.12,51.69,33.59,7.04,0.01,13.25,0.17,0.0,1001.43,17.34,4.28,1.14,0.69,82.54,1.93
Ferrandina,40.313888,15.904444,09/02/2022 09:00,0.73,0.4,46.41,0.49,0.29,2.07,0.12,28.98,16.9,1.9,0.21,38.72,0.53,0.0,1001.3,258.09,3.43,6.01,2.38,65.71,2.34
Ferrandina,40.313888,15.904444,09/02/2022 10:00,1.65,0.39,46.16,1.85,0.94,2.04,0.07,15.89,9.5,1.2,0.33,55.23,1.79,0.0,1000.86,435.12,3.62,10.65,4.48,49.03,2.4
Ferrandina,40.313888,15.904444,09/02/2022 11:00,0.8,0.38,67.77,0.76,0.37,2.02,0.08,-9999.0,-9999.0,-9999.0,0.06,68.8,0.62,0.0,1000.45,567.92,3.15,14.95,2.12,35.85,2.55
Ferrandina,40.313888,15.904444,09/02/2022 12:00,0.59,0.36,45.42,0.23,0.08,-9999.0,-9999.0,4.62,1.9,0.04,0.0,81.13,0.15,0.0,999.68,646.12,3.75,17.32,0.97,26.04,3.98
Ferrandina,40.313888,15.904444,09/02/2022 13:00,0.35,0.35,45.83,0.04,0.01,2.0,0.07,5.35,2.56,0.31,0.0,82.39,0.01,0.0,998.78,663.33,3.38,18.25,0.38,25.73,4.14
Ferrandina,40.313888,15.904444,09/02/2022 14:00,0.32,0.36,45.39,0.01,0.0,1.99,0.07,7.17,4.15,0.68,0.0,82.83,0.0,0.0,998.18,598.28,3.68,18.95,0.45,25.94,4.04
Ferrandina,40.313888,15.904444,09/02/2022 15:00,0.36,0.36,66.07,0.0,0.0,1.99,0.07,5.03,2.8,0.38,0.0,84.39,0.0,0.0,997.75,485.76,-9999.0,19.24,0.26,24.54,4.19
Ferrandina,40.313888,15.904444,09/02/2022 16:00,0.32,0.36,65.89,0.0,0.0,1.99,0.07,7.35,4.26,0.69,0.0,84.57,0.0,0.0,997.45,319.79,4.44,18.94,0.17,25.22,4.26
Ferrandina,40.313888,15.904444,09/02/2022 17:00,0.33,0.41,336.3,0.0,0.0,1.98,0.08,24.49,15.08,2.31,0.0,69.06,0.0,0.0,997.49,106.67,4.08,17.44,1.01,27.61,1.93
Ferrandina,40.313888,15.904444,09/02/2022 18:00,0.53,0.47,334.0,0.0,0.0,1.99,0.09,74.67,45.11,6.08,0.0,28.97,0.01,0.0,997.82,1.68,4.04,13.68,0.64,36.03,0.67
Ferrandina,40.313888,15.904444,09/02/2022 19:00,0.91,0.45,0.72,0.07,0.06,2.0,0.11,58.07,32.39,4.21,0.01,37.87,0.16,0.0,998.23,0.0,4.68,11.45,1.03,42.7,1.05
Ferrandina,40.313888,15.904444,09/02/2022 20:00,0.78,0.37,1.13,0.28,0.19,2.01,0.07,30.76,16.94,1.0,0.07,43.81,0.43,0.0,998.72,0.0,4.07,10.09,1.53,45.15,0.57
Ferrandina,40.313888,15.904444,09/02/2022 21:00,0.61,0.41,0.36,0.03,0.02,2.04,0.11,56.79,34.28,7.78,0.02,18.52,0.1,0.0,999.05,0.0,3.51,6.78,0.59,55.68,0.36
Ferrandina,40.313888,15.904444,09/02/2022 22:00,0.76,0.42,24.1,0.07,0.05,2.12,0.11,30.8,15.94,0.31,0.01,32.46,0.2,0.0,999.26,0.0,3.77,5.33,0.78,61.26,0.83
Ferrandina,40.313888,15.904444,09/02/2022 23:00,0.69,0.4,43.33,0.06,0.02,2.08,0.09,22.83,12.07,0.34,0.0,32.93,0.08,0.0,999.18,0.0,3.62,4.4,0.68,66.56,1.18
Ferrandina,40.313888,15.904444,10/02/2022 00:00,0.73,0.38,45.66,0.09,0.07,2.07,0.09,13.58,6.73,0.06,0.0,37.82,0.23,0.0,998.78,0.0,2.99,3.98,0.93,70.41,1.67
Ferrandina,40.313888,15.904444,10/02/2022 01:00,0.6,0.4,44.57,0.02,0.01,2.06,0.07,8.39,4.0,0.05,0.0,42.14,0.18,0.0,998.48,0.0,4.06,4.12,1.51,70.04,1.37
Ferrandina,40.313888,15.904444,10/02/2022 02:00,0.76,0.41,20.6,0.01,0.0,2.03,0.08,11.05,5.57,0.2,0.0,39.82,0.0,0.0,998.32,0.0,3.83,3.21,0.82,73.34,0.71
Ferrandina,40.313888,15.904444,10/02/2022 03:00,0.81,0.42,43.32,0.0,0.0,2.04,0.07,7.1,3.39,0.14,0.0,44.82,0.04,0.0,997.96,0.0,3.44,3.8,0.87,71.02,1.96
Ferrandina,40.313888,15.904444,10/02/2022 04:00,0.88,0.43,45.46,0.0,0.0,2.04,0.07,6.21,2.95,0.09,0.0,46.19,0.06,0.0,997.69,0.0,3.37,3.85,0.63,69.55,2.36
Ferrandina,40.313888,15.904444,10/02/2022 05:00,0.91,0.42,45.6,0.0,0.0,2.04,0.06,6.55,3.18,0.1,0.0,42.8,0.01,0.0,997.89,0.0,3.89,2.87,0.42,71.76,1.79
Ferrandina,40.313888,15.904444,10/02/2022 06:00,0.88,0.43,43.61,0.0,0.0,2.04,0.07,13.08,6.76,0.2,0.0,40.08,0.0,0.0,997.87,0.0,3.54,2.84,0.41,71.97,1.54
Ferrandina,40.313888,15.904444,10/02/2022 07:00,0.87,0.43,45.89,0.0,0.0,2.05,0.07,22.61,13.83,2.09,0.0,29.1,0.0,0.0,998.28,0.08,2.88,2.49,0.4,72.01,1.53
Ferrandina,40.313888,15.904444,10/02/2022 08:00,0.88,0.44,43.1,0.0,0.0,2.04,0.08,47.86,32.67,8.96,0.0,15.99,0.0,0.0,998.53,20.87,2.37,2.48,0.43,74.38,1.42
Ferrandina,40.313888,15.904444,10/02/2022 09:00,0.95,0.44,45.35,0.21,0.12,2.04,0.08,25.87,15.75,2.74,0.01,38.93,0.16,0.0,998.7,261.68,2.96,6.65,1.29,60.73,1.61
Ferrandina,40.313888,15.904444,10/02/2022 10:00,0.98,0.43,66.3,0.1,0.06,2.03,0.08,-9999.0,-9999.0,-9999.0,0.0,49.54,0.04,0.0,998.32,439.41,3.22,10.7,0.98,48.34,1.67
Ferrandina,40.313888,15.904444,10/02/2022 11:00,0.86,0.43,0.49,0.22,0.09,-9999.0,-9999.0,15.12,8.64,0.76,0.0,60.63,0.26,0.0,997.84,572.31,3.27,15.04,1.17,37.7,0.49
Ferrandina,40.313888,15.904444,10/02/2022 12:00,0.83,0.44,336.99,0.29,0.18,2.01,0.08,12.16,6.83,0.6,0.07,84.37,0.29,0.0,997.03,648.19,3.85,18.01,1.3,30.44,0.62
Ferrandina,40.313888,15.904444,10/02/2022 13:00,0.78,0.4,292.78,0.08,0.05,1.99,0.08,6.41,3.32,0.23,0.0,95.6,0.08,0.0,995.59,677.52,3.47,19.0,0.52,25.07,0.86
Ferrandina,40.313888,15.904444,10/02/2022 14:00,0.57,0.41,270.19,0.0,0.0,1.99,0.07,8.13,4.39,0.52,0.0,96.9,0.0,0.0,994.45,604.83,-9999.0,19.43,0.2,24.77,1.23
Ferrandina,40.313888,15.904444,10/02/2022 15:00,0.59,0.41,269.59,0.0,0.0,1.99,0.08,7.21,3.47,0.08,0.0,97.42,0.0,0.0,994.13,489.57,4.54,19.19,0.56,26.2,1.9
Ferrandina,40.313888,15.904444,10/02/2022 16:00,0.63,0.43,269.16,0.0,0.0,1.99,0.08,10.72,5.87,0.54,0.0,93.4,0.0,0.0,994.16,313.79,3.62,18.75,2.03,33.97,1.6
Ferrandina,40.313888,15.904444,10/02/2022 17:00,0.69,0.45,271.2,0.01,0.01,2.0,0.08,27.52,16.52,2.32,0.0,79.78,0.08,0.0,994.22,106.89,4.12,16.6,1.59,39.05,1.11
Ferrandina,40.313888,15.904444,10/02/2022 18:00,0.73,0.47,292.78,0.02,0.04,2.0,0.09,65.07,39.24,5.7,0.0,45.86,0.06,0.0,994.86,2.07,3.62,12.29,1.27,51.27,0.85
Ferrandina,40.313888,15.904444,10/02/2022 19:00,0.77,0.45,359.92,0.04,0.05,2.01,0.08,54.5,43.17,15.0,0.0,30.1,0.07,0.0,995.24,0.0,2.77,8.41,1.29,61.66,0.16
Ferrandina,40.313888,15.904444,10/02/2022 20:00,0.86,0.5,0.12,0.05,0.02,2.01,0.1,79.79,59.9,19.11,0.0,4.01,0.08,0.0,995.32,0.0,3.71,6.12,1.0,72.2,0.21
Ferrandina,40.313888,15.904444,10/02/2022 21:00,1.0,0.51,0.82,0.01,0.01,2.02,0.11,74.47,50.58,11.66,0.04,2.44,0.13,0.0,995.52,0.0,3.51,4.47,1.52,77.88,0.08
Ferrandina,40.313888,15.904444,10/02/2022 22:00,0.98,0.47,2.97,0.01,0.14,2.03,0.11,62.93,34.84,4.66,0.0,11.15,0.27,0.0,995.68,0.0,3.35,3.43,3.04,81.93,0.23
Ferrandina,40.313888,15.904444,10/02/2022 23:00,0.82,0.43,43.03,0.19,0.15,2.03,0.11,32.41,15.83,0.74,0.01,31.32,0.29,0.0,995.64,0.0,3.83,3.63,3.85,82.21,0.97
Ferrandina,40.313888,15.904444,11/02/2022 00:00,0.73,0.42,359.03,0.17,0.14,2.03,0.09,27.69,14.47,0.19,0.01,24.36,0.04,0.0,995.27,0.0,3.53,2.23,2.83,83.15,0.2
Ferrandina,40.313888,15.904444,11/02/2022 01:00,0.71,0.43,2.28,0.07,0.07,2.03,0.1,19.58,10.16,0.12,0.01,25.54,0.11,0.0,994.86,0.0,4.89,1.22,2.37,87.28,0.03
Ferrandina,40.313888,15.904444,11/02/2022 02:00,0.74,0.42,3.07,0.12,0.05,2.04,0.09,16.48,8.6,0.25,0.01,24.23,0.12,0.0,994.41,0.0,3.25,0.71,2.24,89.8,0.14
Ferrandina,40.313888,15.904444,11/02/2022 03:00,0.71,0.42,43.5,0.08,0.07,2.08,0.1,11.65,5.49,0.06,0.01,28.53,0.01,0.0,993.98,0.0,3.33,0.85,2.03,91.81,0.66
Ferrandina,40.313888,15.904444,11/02/2022 04:00,0.72,0.43,22.44,0.05,0.04,2.07,0.09,7.35,3.64,0.15,0.0,33.67,0.07,0.0,993.51,0.0,3.5,1.23,2.47,92.92,0.64
Ferrandina,40.313888,15.904444,11/02/2022 05:00,0.78,0.45,43.1,0.01,0.01,2.06,0.08,9.51,4.77,0.18,0.0,29.76,0.02,0.0,993.38,0.0,3.75,0.86,1.8,93.3,0.68
Ferrandina,40.313888,15.904444,11/02/2022 06:00,0.8,0.46,63.28,0.01,0.0,2.09,0.08,11.66,6.32,0.45,0.0,27.14,0.08,0.0,993.17,0.0,3.21,0.81,1.62,94.25,1.14
Ferrandina,40.313888,15.904444,11/02/2022 07:00,0.82,0.47,45.56,0.05,0.0,2.09,0.09,26.85,15.24,1.25,0.0,19.91,0.02,0.0,993.25,0.15,4.14,1.31,1.49,94.82,1.3
Ferrandina,40.313888,15.904444,11/02/2022 08:00,1.2,0.47,66.08,0.61,0.25,2.07,0.09,27.66,16.38,1.92,0.2,21.41,0.43,0.0,993.43,24.68,3.99,1.98,1.33,94.32,1.47
Ferrandina,40.313888,15.904444,11/02/2022 09:00,0.92,0.5,45.26,0.66,0.31,2.06,0.09,-9999.0,-9999.0,-9999.0,0.26,32.38,0.73,0.0,993.36,262.9,4.06,5.76,1.85,83.99,2.09
Ferrandina,40.313888,15.904444,11/02/2022 10:00,0.96,0.48,45.15,0.32,0.19,-9999.0,-9999.0,16.95,9.43,0.72,0.1,51.47,0.38,0.0,993.1,439.14,3.98,9.91,1.2,63.39,1.79
Ferrandina,40.313888,15.904444,11/02/2022 11:00,1.13,0.46,67.0,0.53,0.23,2.01,0.09,20.58,12.55,2.2,0.07,73.33,0.44,0.0,992.57,570.28,4.11,13.43,1.35,51.23,0.97
Ferrandina,40.313888,15.904444,11/02/2022 12:00,0.76,0.45,269.62,0.3,0.06,2.0,0.08,16.92,10.62,1.82,0.02,82.69,0.35,0.0,991.64,648.88,3.66,14.56,1.21,48.41,1.25
Ferrandina,40.313888,15.904444,11/02/2022 13:00,0.69,0.45,268.47,0.02,0.01,1.99,0.07,14.39,7.46,0.51,0.0,92.19,0.02,0.0,990.38,672.02,-9999.0,15.94,0.35,46.65,1.74
Ferrandina,40.313888,15.904444,11/02/2022 14:00,0.68,0.47,268.35,0.03,0.0,1.99,0.08,13.66,7.74,0.78,0.0,96.0,0.1,0.0,989.28,599.69,4.65,16.37,0.67,50.82,2.75
Ferrandina,40.313888,15.904444,11/02/2022 15:00,0.8,0.49,268.31,0.01,0.01,2.0,0.08,10.19,5.43,0.36,0.0,97.7,0.01,0.0,988.7,476.17,5.08,16.58,1.16,55.65,2.63
Ferrandina,40.313888,15.904444,11/02/2022 16:00,0.91,0.46,268.56,0.11,0.15,1.99,0.07,12.69,6.98,1.0,0.01,101.03,0.41,0.0,988.7,313.45,5.15,15.61,0.54,59.01,2.4
Ferrandina,40.313888,15.904444,11/02/2022 17:00,0.76,0.47,269.47,0.2,0.2,2.0,0.07,17.36,10.61,1.71,0.14,93.83,0.56,0.0,988.94,102.59,5.04,14.08,0.46,66.15,1.58
Ferrandina,40.313888,15.904444,11/02/2022 18:00,0.87,0.53,271.48,0.01,0.01,2.01,0.08,47.32,27.8,4.66,0.0,71.98,0.02,0.0,989.35,3.66,5.52,11.47,0.24,76.95,1.47
Ferrandina,40.313888,15.904444,11/02/2022 19:00,1.05,0.51,292.18,0.06,0.05,2.04,0.08,38.64,21.32,1.27,0.0,59.84,0.12,0.0,989.88,0.0,4.77,9.45,0.55,84.57,0.77
Ferrandina,40.313888,15.904444,11/02/2022 20:00,1.14,0.53,359.58,0.05,0.02,2.04,0.09,48.29,29.56,4.36,0.0,25.61,0.03,0.0,990.25,0.0,4.56,6.73,0.63,88.91,0.22
Ferrandina,40.313888,15.904444,11/02/2022 21:00,1.15,0.56,358.35,0.04,0.04,2.06,0.16,67.03,47.58,12.55,0.0,7.81,0.07,0.0,990.59,0.0,3.95,5.67,1.01,93.23,0.21
Ferrandina,40.313888,15.904444,11/02/2022 22:00,1.23,0.57,0.77,0.05,0.01,2.07,0.18,57.36,31.46,2.11,0.0,5.42,0.02,0.0,991.01,0.0,4.7,5.15,1.91,95.41,0.12
Ferrandina,40.313888,15.904444,11/02/2022 23:00,1.25,0.5,44.49,0.11,0.01,2.07,0.13,32.75,16.45,0.21,0.0,24.27,0.12,0.0,991.31,0.0,4.97,5.39,1.74,96.94,1.17
Ferrandina,40.313888,15.904444,12/02/2022 00:00,1.03,0.47,45.22,0.45,0.32,2.06,0.07,13.48,6.18,0.01,0.01,36.92,0.8,0.0,991.55,0.0,4.48,5.61,2.15,97.31,2.14
Ferrandina,40.313888,15.904444,12/02/2022 01:00,0.95,0.47,45.5,0.09,0.01,2.05,0.07,8.79,4.43,0.12,0.0,37.43,0.15,0.0,991.37,0.0,6.0,5.15,1.33,97.21,2.62
Ferrandina,40.313888,15.904444,12/02/2022 02:00,0.9,0.47,45.51,0.01,0.0,2.06,0.07,7.09,3.5,0.23,0.0,36.14,0.02,0.0,991.42,0.0,4.21,4.75,0.76,96.49,2.7
Ferrandina,40.313888,15.904444,12/02/2022 03:00,0.9,0.48,65.75,0.02,0.0,2.06,0.07,6.88,3.17,0.03,0.0,49.66,0.0,0.0,991.41,0.0,3.84,6.36,0.72,96.24,2.21
Ferrandina,40.313888,15.904444,12/02/2022 04:00,0.96,0.5,46.27,0.04,0.01,2.05,0.08,6.32,2.89,0.03,0.0,58.41,0.01,0.0,991.28,0.0,4.02,7.33,0.7,94.54,2.1
Ferrandina,40.313888,15.904444,12/02/2022 05:00,1.01,0.5,0.5,0.01,0.02,2.05,0.08,8.08,3.92,0.05,0.0,60.47,0.05,0.0,991.66,0.0,4.67,6.8,0.61,93.76,0.83
Ferrandina,40.313888,15.904444,12/02/2022 06:00,1.0,0.5,43.14,0.06,0.01,2.07,0.09,20.57,11.9,1.51,0.0,41.06,0.02,0.0,992.06,0.0,3.75,5.46,0.55,92.58,0.73
Ferrandina,40.313888,15.904444,12/02/2022 07:00,0.97,0.5,45.3,0.04,0.0,2.06,0.08,17.28,9.46,0.73,0.0,38.07,0.04,0.0,992.33,0.04,3.76,5.65,0.54,91.59,1.3
Ferrandina,40.313888,15.904444,12/02/2022 08:00,0.99,0.5,45.19,0.05,0.0,2.06,0.08,-9999.0,-9999.0,-9999.0,0.0,40.14,0.01,0.0,992.76,15.82,4.56,6.65,0.65,88.07,2.13
Ferrandina,40.313888,15.904444,12/02/2022 09:00,1.15,0.52,65.13,0.28,0.13,-9999.0,-9999.0,16.24,8.7,0.48,0.1,48.77,0.35,0.0,993.31,54.87,3.83,7.58,1.51,82.98,3.04
Ferrandina,40.313888,15.904444,12/02/2022 10:00,1.12,0.5,46.36,1.38,0.78,2.04,0.08,13.86,7.63,0.56,0.66,60.1,1.65,0.0,993.49,176.63,4.04,9.45,3.26,77.82,2.02
Ferrandina,40.313888,15.904444,12/02/2022 11:00,1.0,0.5,45.55,0.24,0.2,2.03,0.07,11.84,6.69,0.59,0.08,78.28,0.43,0.0,993.77,411.72,3.61,12.64,1.16,70.02,2.26
Ferrandina,40.313888,15.904444,12/02/2022 12:00,0.96,0.48,66.92,0.08,0.05,2.02,0.07,9.85,5.22,0.4,0.0,90.06,0.1,0.0,993.49,480.53,-9999.0,14.42,0.48,61.65,2.44
Ferrandina,40.313888,15.904444,12/02/2022 13:00,0.79,0.46,44.6,0.0,0.0,2.01,0.07,8.7,4.41,0.14,0.0,90.07,0.0,0.0,992.91,158.58,3.68,14.19,0.24,59.18,2.08
Ferrandina,40.313888,15.904444,12/02/2022 14:00,0.72,0.46,0.48,0.03,0.0,2.01,0.06,8.79,4.11,0.05,0.0,92.19,0.0,0.0,992.44,152.4,3.77,14.39,0.28,59.06,0.45
Ferrandina,40.313888,15.904444,12/02/2022 15:00,0.74,0.47,269.17,0.0,0.0,2.01,0.06,8.41,4.09,0.05,0.0,94.89,0.0,0.0,992.19,176.19,3.94,14.57,0.21,56.69,0.65
Ferrandina,40.313888,15.904444,12/02/2022 16:00,0.74,0.46,336.82,0.0,0.0,2.01,0.07,7.52,3.36,0.01,0.0,92.24,0.0,0.0,992.06,92.29,3.5,14.2,0.22,58.79,0.38
Ferrandina,40.313888,15.904444,12/02/2022 17:00,0.76,0.46,358.59,0.0,0.0,2.01,0.07,11.51,5.95,0.15,0.0,77.02,0.0,0.0,992.15,63.35,4.21,13.38,0.23,63.25,0.16
Ferrandina,40.313888,15.904444,12/02/2022 18:00,0.78,0.5,359.36,0.0,0.0,2.01,0.09,59.5,41.07,10.73,0.0,21.72,0.0,0.0,992.56,3.18,4.46,11.36,0.32,71.47,0.26
Ferrandina,40.313888,15.904444,12/02/2022 19:00,0.9,0.51,1.6,0.03,0.0,2.02,0.09,47.49,23.88,0.47,0.0,46.56,0.01,0.0,993.25,0.0,3.51,11.39,0.42,74.71,1.06
Ferrandina,40.313888,15.904444,12/02/2022 20:00,0.94,0.45,2.93,0.06,0.0,2.01,0.07,15.06,7.76,0.1,0.0,72.29,0.01,0.0,993.95,0.0,3.79,11.18,0.46,74.16,1.05
Ferrandina,40.313888,15.904444,12/02/2022 21:00,0.82,0.46,359.72,0.0,0.0,2.02,0.07,18.52,9.46,0.14,0.0,64.46,0.0,0.0,994.25,0.0,3.44,10.71,0.27,73.13,0.87
Ferrandina,40.313888,15.904444,12/02/2022 22:00,0.89,0.48,359.9,0.02,0.0,2.03,0.08,20.17,10.64,0.3,0.0,60.01,0.0,0.0,994.68,0.0,2.99,10.25,0.32,73.3,0.82
Ferrandina,40.313888,15.904444,12/02/2022 23:00,0.99,0.47,1.45,0.01,0.0,2.04,0.07,17.91,9.35,0.28,0.0,59.29,0.06,0.0,994.92,0.0,3.01,9.87,0.42,72.77,0.58
Ferrandina,40.313888,15.904444,13/02/2022 00:00,0.95,0.46,68.48,0.03,0.0,2.04,0.08,7.4,3.19,0.01,0.0,63.21,0.03,0.0,995.13,0.0,3.74,9.76,0.39,76.15,2.18
Ferrandina,40.313888,15.904444,13/02/2022 01:00,0.94,0.46,68.36,0.01,0.0,2.04,0.07,5.61,2.43,0.03,0.0,59.49,0.01,0.0,995.22,0.0,4.54,9.68,0.39,77.95,2.5
Ferrandina,40.313888,15.904444,13/02/2022 02:00,0.94,0.45,68.19,0.03,0.0,2.03,0.07,5.24,2.38,0.05,0.0,54.98,0.0,0.0,995.08,0.0,2.96,9.34,0.36,81.82,3.51
Ferrandina,40.313888,15.904444,13/02/2022 03:00,0.86,0.44,68.04,0.01,0.0,2.03,0.07,4.56,1.78,0.01,0.0,54.96,0.0,0.0,995.12,0.0,3.37,9.04,0.34,83.28,3.16
Ferrandina,40.313888,15.904444,13/02/2022 04:00,0.76,0.43,68.98,0.0,0.0,2.03,0.06,3.58,1.51,0.06,0.0,57.23,0.0,0.0,994.8,0.0,3.33,8.92,0.29,82.29,2.92
Ferrandina,40.313888,15.904444,13/02/2022 05:00,0.71,0.43,70.38,0.0,0.0,2.03,0.07,3.68,1.4,0.02,0.0,56.5,0.0,0.0,994.95,0.0,3.31,8.45,0.25,82.38,3.09
Ferrandina,40.313888,15.904444,13/02/2022 06:00,0.67,0.42,71.04,0.0,0.0,2.03,0.08,3.41,1.16,0.02,0.0,58.48,0.0,0.0,995.0,0.0,3.18,8.26,0.23,82.4,2.96
Ferrandina,40.313888,15.904444,13/02/2022 07:00,0.65,0.41,69.88,0.0,0.0,2.02,0.07,-9999.0,-9999.0,-9999.0,0.0,54.9,0.0,0.0,995.14,0.26,2.91,8.06,0.25,82.17,2.11
Ferrandina,40.313888,15.904444,13/02/2022 08:00,0.64,0.41,70.34,0.0,0.0,-9999.0,-9999.0,21.41,11.57,0.44,0.0,43.41,0.0,0.0,995.34,35.69,2.34,7.39,0.27,83.5,1.49
Ferrandina,40.313888,15.904444,13/02/2022 09:00,0.63,0.42,70.04,0.0,0.0,2.03,0.08,14.33,7.96,0.66,0.0,54.7,0.01,0.0,995.67,254.43,2.7,9.52,0.27,76.18,2.27
Ferrandina,40.313888,15.904444,13/02/2022 10:00,0.69,0.42,68.83,0.0,0.0,2.02,0.06,4.68,2.01,0.04,0.0,69.95,0.01,0.0,995.38,430.6,2.96,11.96,0.29,64.46,3.12
Ferrandina,40.313888,15.904444,13/02/2022 11:00,0.67,0.43,44.48,0.0,0.0,2.01,0.06,4.12,1.72,0.02,0.0,75.02,0.0,0.0,995.51,565.96,-9999.0,13.6,0.19,56.46,3.33
Ferrandina,40.313888,15.904444,13/02/2022 12:00,0.65,0.44,43.59,0.0,0.0,2.01,0.06,4.15,1.66,0.03,0.0,80.71,0.0,0.0,995.13,649.35,2.81,14.59,0.16,50.74,2.41
Ferrandina,40.313888,15.904444,13/02/2022 13:00,0.63,0.42,43.5,0.0,0.0,2.01,0.06,3.52,1.47,0.06,0.0,84.84,0.0,0.0,994.03,673.71,3.18,15.4,0.17,46.71,2.24
Ferrandina,40.313888,15.904444,13/02/2022 14:00,0.58,0.41,89.14,0.0,0.0,2.0,0.06,3.43,1.33,0.02,0.0,83.85,0.0,0.0,992.83,593.42,3.45,15.73,0.11,46.31,2.01
Ferrandina,40.313888,15.904444,13/02/2022 15:00,0.56,0.41,69.39,0.0,0.0,2.0,0.06,3.7,1.52,0.17,0.0,86.14,0.0,0.0,992.0,484.02,3.99,16.05,0.11,44.67,1.23
Ferrandina,40.313888,15.904444,13/02/2022 16:00,0.58,0.41,44.32,0.0,0.0,2.0,0.06,3.96,1.82,0.05,0.0,84.46,0.0,0.0,991.68,144.73,3.82,14.76,0.11,47.61,0.95
Ferrandina,40.313888,15.904444,13/02/2022 17:00,0.59,0.52,358.87,0.0,0.0,2.0,0.1,18.41,9.84,0.34,0.0,66.67,0.0,0.0,991.93,47.88,3.01,13.58,0.11,52.93,0.3
