"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Lavello","PM10","µg/m³","01/01/2022","11.44","1"
"Lavello","PM10","µg/m³","02/01/2022","13.73","1"
"Lavello","PM10","µg/m³","03/01/2022","14.27","1"
"Lavello","PM10","µg/m³","04/01/2022","7.14","1"
"Lavello","PM10","µg/m³","05/01/2022","8.97","1"
"Lavello","PM10","µg/m³","06/01/2022","16.04","1"
"Lavello","PM10","µg/m³","07/01/2022","9.50","1"
"Lavello","PM10","µg/m³","08/01/2022","7.61","1"
"Lavello","PM10","µg/m³","09/01/2022","8.52","1"
"Lavello","PM10","µg/m³","10/01/2022","8.08","1"
"Lavello","PM10","µg/m³","11/01/2022","19.50","1"
"Lavello","PM10","µg/m³","12/01/2022","17.12","1"
"Lavello","PM10","µg/m³","13/01/2022","26.17","1"
"Lavello","PM10","µg/m³","14/01/2022","7.13","1"
"Lavello","PM10","µg/m³","15/01/2022","14.76","1"
"Lavello","PM10","µg/m³","16/01/2022","15.22","1"
"Lavello","PM10","µg/m³","17/01/2022","19.51","1"
"Lavello","PM10","µg/m³","18/01/2022","24.74","1"
"Lavello","PM10","µg/m³","19/01/2022","11.92","1"
"Lavello","PM10","µg/m³","20/01/2022","10.96","1"
"Lavello","PM10","µg/m³","21/01/2022","9.52","1"
"Lavello","PM10","µg/m³","22/01/2022","9.99","1"
"Lavello","PM10","µg/m³","23/01/2022","5.69","1"
"Lavello","PM10","µg/m³","24/01/2022","10.68","1"
"Lavello","PM10","µg/m³","25/01/2022","9.99","1"
"Lavello","PM10","µg/m³","26/01/2022","14.74","1"
"Lavello","PM10","µg/m³","27/01/2022","22.80","1"
"Lavello","PM10","µg/m³","28/01/2022","15.87","1"
"Lavello","PM10","µg/m³","29/01/2022","8.08","1"
"Lavello","PM10","µg/m³","30/01/2022","8.94","1"
"Lavello","PM10","µg/m³","31/01/2022","-9999","-1"
"Lavello","PM10","µg/m³","01/02/2022","-9999","-1"
"Lavello","PM10","µg/m³","02/02/2022","-9999","-1"
"Lavello","PM10","µg/m³","03/02/2022","15.21","1"
"Lavello","PM10","µg/m³","04/02/2022","10.58","1"
"Lavello","PM10","µg/m³","05/02/2022","25.22","1"
"Lavello","PM10","µg/m³","06/02/2022","16.17","1"
"Lavello","PM10","µg/m³","07/02/2022","7.61","1"
"Lavello","PM10","µg/m³","08/02/2022","7.61","1"
"Lavello","PM10","µg/m³","09/02/2022","10.00","1"
"Lavello","PM10","µg/m³","10/02/2022","19.23","1"
"Lavello","PM10","µg/m³","11/02/2022","25.44","1"
"Lavello","PM10","µg/m³","12/02/2022","26.00","1"
"Lavello","PM10","µg/m³","13/02/2022","11.23","1"
"Lavello","PM10","µg/m³","14/02/2022","15.70","1"
"Lavello","PM10","µg/m³","15/02/2022","9.03","1"
"Lavello","PM10","µg/m³","16/02/2022","13.22","1"
"Lavello","PM10","µg/m³","17/02/2022","8.55","1"
"Lavello","PM10","µg/m³","18/02/2022","9.99","1"
"Lavello","PM10","µg/m³","19/02/2022","9.03","1"
"Lavello","PM10","µg/m³","20/02/2022","17.20","1"
"Lavello","PM10","µg/m³","21/02/2022","22.30","1"
"Lavello","PM10","µg/m³","22/02/2022","8.55","1"
"Lavello","PM10","µg/m³","23/02/2022","11.90","1"
"Lavello","PM10","µg/m³","24/02/2022","7.61","1"
"Lavello","PM10","µg/m³","25/02/2022","11.82","1"
"Lavello","PM10","µg/m³","26/02/2022","3.52","1"
"Lavello","PM10","µg/m³","27/02/2022","8.57","1"
"Lavello","PM10","µg/m³","28/02/2022","10.94","1"
"Lavello","PM10","µg/m³","01/03/2022","9.55","1"
"Lavello","PM10","µg/m³","02/03/2022","14.73","1"
"Lavello","PM10","µg/m³","03/03/2022","16.22","1"
"Lavello","PM10","µg/m³","04/03/2022","21.88","1"
"Lavello","PM10","µg/m³","05/03/2022","7.03","1"
"Lavello","PM10","µg/m³","06/03/2022","19.52","1"
"Lavello","PM10","µg/m³","07/03/2022","12.45","1"
"Lavello","PM10","µg/m³","08/03/2022","14.22","1"
"Lavello","PM10","µg/m³","09/03/2022","13.32","1"
"Lavello","PM10","µg/m³","10/03/2022","17.64","1"
"Lavello","PM10","µg/m³","11/03/2022","18.17","1"
"Lavello","PM10","µg/m³","12/03/2022","17.60","1"
"Lavello","PM10","µg/m³","13/03/2022","19.04","1"
"Lavello","PM10","µg/m³","14/03/2022","24.75","1"
"Lavello","PM10","µg/m³","15/03/2022","19.50","1"
"Lavello","PM10","µg/m³","16/03/2022","21.47","1"
"Lavello","PM10","µg/m³","17/03/2022","33.29","1"
"Lavello","PM10","µg/m³","18/03/2022","43.28","1"
"Lavello","PM10","µg/m³","19/03/2022","21.76","1"
"Lavello","PM10","µg/m³","20/03/2022","19.03","1"
"Lavello","PM10","µg/m³","21/03/2022","19.00","1"
"Lavello","PM10","µg/m³","22/03/2022","22.35","1"
"Lavello","PM10","µg/m³","23/03/2022","25.91","1"
"Lavello","PM10","µg/m³","24/03/2022","26.64","1"
"Lavello","PM10","µg/m³","25/03/2022","25.89","1"
"Lavello","PM10","µg/m³","26/03/2022","33.78","1"
"Lavello","PM10","µg/m³","27/03/2022","19.03","1"
"Lavello","PM10","µg/m³","28/03/2022","14.99","1"
"Lavello","PM10","µg/m³","29/03/2022","19.60","1"
"Lavello","PM10","µg/m³","30/03/2022","62.31","1"
"Lavello","PM10","µg/m³","31/03/2022","12.37","1"
"Lavello","PM10","µg/m³","01/04/2022","7.61","1"
"Lavello","PM10","µg/m³","02/04/2022","9.03","1"
"Lavello","PM10","µg/m³","03/04/2022","6.66","1"
"Lavello","PM10","µg/m³","04/04/2022","12.84","1"
"Lavello","PM10","µg/m³","05/04/2022","14.37","1"
"Lavello","PM10","µg/m³","06/04/2022","15.86","1"
"Lavello","PM10","µg/m³","07/04/2022","12.39","1"
"Lavello","PM10","µg/m³","08/04/2022","13.32","1"
"Lavello","PM10","µg/m³","09/04/2022","12.84","1"
"Lavello","PM10","µg/m³","10/04/2022","9.99","1"
"Lavello","PM10","µg/m³","11/04/2022","7.41","1"
"Lavello","PM10","µg/m³","12/04/2022","9.99","1"
"Lavello","PM10","µg/m³","13/04/2022","17.60","1"
"Lavello","PM10","µg/m³","14/04/2022","23.84","1"
"Lavello","PM10","µg/m³","15/04/2022","14.89","1"
"Lavello","PM10","µg/m³","16/04/2022","23.31","1"
"Lavello","PM10","µg/m³","17/04/2022","-9999","-1"
"Lavello","PM10","µg/m³","18/04/2022","4.83","1"
"Lavello","PM10","µg/m³","19/04/2022","-9999","-1"
"Lavello","PM10","µg/m³","20/04/2022","21.42","1"
"Lavello","PM10","µg/m³","21/04/2022","38.06","1"
"Lavello","PM10","µg/m³","22/04/2022","20.85","1"
"Lavello","PM10","µg/m³","23/04/2022","8.08","1"
"Lavello","PM10","µg/m³","24/04/2022","23.17","1"
