"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Melfi","PM10","µg/m³","01/01/2022","3.41","1"
"Melfi","PM10","µg/m³","02/01/2022","9.86","1"
"Melfi","PM10","µg/m³","03/01/2022","10.28","1"
"Melfi","PM10","µg/m³","04/01/2022","4.30","1"
"Melfi","PM10","µg/m³","05/01/2022","8.61","1"
"Melfi","PM10","µg/m³","06/01/2022","11.30","1"
"Melfi","PM10","µg/m³","07/01/2022","5.85","1"
"Melfi","PM10","µg/m³","08/01/2022","3.95","1"
"Melfi","PM10","µg/m³","09/01/2022","3.39","1"
"Melfi","PM10","µg/m³","10/01/2022","5.61","1"
"Melfi","PM10","µg/m³","11/01/2022","15.92","1"
"Melfi","PM10","µg/m³","12/01/2022","12.08","1"
"Melfi","PM10","µg/m³","13/01/2022","13.10","1"
"Melfi","PM10","µg/m³","14/01/2022","5.83","1"
"Melfi","PM10","µg/m³","15/01/2022","4.98","1"
"Melfi","PM10","µg/m³","16/01/2022","6.28","1"
"Melfi","PM10","µg/m³","17/01/2022","12.74","1"
"Melfi","PM10","µg/m³","18/01/2022","12.45","1"
"Melfi","PM10","µg/m³","19/01/2022","6.50","1"
"Melfi","PM10","µg/m³","20/01/2022","5.41","1"
"Melfi","PM10","µg/m³","21/01/2022","5.39","1"
"Melfi","PM10","µg/m³","22/01/2022","4.13","1"
"Melfi","PM10","µg/m³","23/01/2022","3.45","1"
"Melfi","PM10","µg/m³","24/01/2022","10.28","1"
"Melfi","PM10","µg/m³","25/01/2022","6.24","1"
"Melfi","PM10","µg/m³","26/01/2022","9.71","1"
"Melfi","PM10","µg/m³","27/01/2022","-9999","-1"
"Melfi","PM10","µg/m³","28/01/2022","9.77","1"
"Melfi","PM10","µg/m³","29/01/2022","5.34","1"
"Melfi","PM10","µg/m³","30/01/2022","7.33","1"
"Melfi","PM10","µg/m³","31/01/2022","2.69","1"
"Melfi","PM10","µg/m³","01/02/2022","9.30","1"
"Melfi","PM10","µg/m³","02/02/2022","8.89","1"
"Melfi","PM10","µg/m³","03/02/2022","11.22","1"
"Melfi","PM10","µg/m³","04/02/2022","7.83","1"
"Melfi","PM10","µg/m³","05/02/2022","17.77","1"
"Melfi","PM10","µg/m³","06/02/2022","10.88","1"
"Melfi","PM10","µg/m³","07/02/2022","5.72","1"
"Melfi","PM10","µg/m³","08/02/2022","5.66","1"
"Melfi","PM10","µg/m³","09/02/2022","3.48","1"
"Melfi","PM10","µg/m³","10/02/2022","10.28","1"
"Melfi","PM10","µg/m³","11/02/2022","12.50","1"
"Melfi","PM10","µg/m³","12/02/2022","15.70","1"
"Melfi","PM10","µg/m³","13/02/2022","11.78","1"
"Melfi","PM10","µg/m³","14/02/2022","11.09","1"
"Melfi","PM10","µg/m³","15/02/2022","6.35","1"
"Melfi","PM10","µg/m³","16/02/2022","4.97","1"
"Melfi","PM10","µg/m³","17/02/2022","6.80","1"
"Melfi","PM10","µg/m³","18/02/2022","9.36","1"
"Melfi","PM10","µg/m³","19/02/2022","9.77","1"
"Melfi","PM10","µg/m³","20/02/2022","15.16","1"
"Melfi","PM10","µg/m³","21/02/2022","-9999","-1"
"Melfi","PM10","µg/m³","22/02/2022","-9999","-1"
"Melfi","PM10","µg/m³","23/02/2022","8.00","1"
"Melfi","PM10","µg/m³","24/02/2022","-9999","-1"
"Melfi","PM10","µg/m³","25/02/2022","-9999","-1"
"Melfi","PM10","µg/m³","26/02/2022","-9999","-1"
"Melfi","PM10","µg/m³","27/02/2022","7.77","1"
"Melfi","PM10","µg/m³","28/02/2022","6.73","1"
