"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","01/01/2022","4.48","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","02/01/2022","5.41","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","03/01/2022","5.47","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","04/01/2022","2.38","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","05/01/2022","3.06","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","06/01/2022","4.12","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","07/01/2022","3.33","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","08/01/2022","2.41","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","09/01/2022","2.95","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","10/01/2022","3.30","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","11/01/2022","5.33","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","12/01/2022","7.92","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","13/01/2022","7.58","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","14/01/2022","5.07","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","15/01/2022","3.82","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","16/01/2022","5.54","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","17/01/2022","7.83","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","18/01/2022","7.63","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","19/01/2022","4.58","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","20/01/2022","5.62","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","21/01/2022","2.57","1"
"Viggiano-Costa_Molina_Sud1","PM2-5","µg/m³","22/01/2022","3.34","1"
