"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Grumento3","PM10","µg/m³","01/01/2021","14.94","1"
"Grumento3","PM10","µg/m³","02/01/2021","18.95","1"
"Grumento3","PM10","µg/m³","03/01/2021","27.48","1"
"Grumento3","PM10","µg/m³","04/01/2021","7.17","1"
"Grumento3","PM10","µg/m³","05/01/2021","11.92","1"
"Grumento3","PM10","µg/m³","06/01/2021","18.20","1"
"Grumento3","PM10","µg/m³","07/01/2021","17.27","1"
"Grumento3","PM10","µg/m³","08/01/2021","21.52","1"
"Grumento3","PM10","µg/m³","09/01/2021","12.48","1"
"Grumento3","PM10","µg/m³","10/01/2021","18.17","1"
"Grumento3","PM10","µg/m³","11/01/2021","30.85","1"
"Grumento3","PM10","µg/m³","12/01/2021","11.78","1"
"Grumento3","PM10","µg/m³","13/01/2021","12.33","1"
"Grumento3","PM10","µg/m³","14/01/2021","10.80","1"
"Grumento3","PM10","µg/m³","15/01/2021","11.62","1"
"Grumento3","PM10","µg/m³","16/01/2021","8.86","1"
"Grumento3","PM10","µg/m³","17/01/2021","10.77","1"
"Grumento3","PM10","µg/m³","18/01/2021","10.01","1"
"Grumento3","PM10","µg/m³","19/01/2021","9.16","1"
"Grumento3","PM10","µg/m³","20/01/2021","7.89","1"
"Grumento3","PM10","µg/m³","21/01/2021","17.17","1"
"Grumento3","PM10","µg/m³","22/01/2021","24.13","1"
"Grumento3","PM10","µg/m³","23/01/2021","14.15","1"
"Grumento3","PM10","µg/m³","24/01/2021","7.83","1"
"Grumento3","PM10","µg/m³","25/01/2021","10.00","1"
"Grumento3","PM10","µg/m³","26/01/2021","7.02","1"
"Grumento3","PM10","µg/m³","27/01/2021","8.22","1"
"Grumento3","PM10","µg/m³","28/01/2021","17.50","1"
"Grumento3","PM10","µg/m³","29/01/2021","5.69","1"
"Grumento3","PM10","µg/m³","30/01/2021","15.40","1"
"Grumento3","PM10","µg/m³","31/01/2021","6.66","1"
"Grumento3","PM10","µg/m³","01/02/2021","5.66","1"
"Grumento3","PM10","µg/m³","02/02/2021","11.61","1"
"Grumento3","PM10","µg/m³","03/02/2021","10.61","1"
"Grumento3","PM10","µg/m³","04/02/2021","8.99","1"
"Grumento3","PM10","µg/m³","05/02/2021","10.78","1"
"Grumento3","PM10","µg/m³","06/02/2021","31.85","1"
"Grumento3","PM10","µg/m³","07/02/2021","38.02","1"
"Grumento3","PM10","µg/m³","08/02/2021","8.55","1"
"Grumento3","PM10","µg/m³","09/02/2021","6.99","1"
"Grumento3","PM10","µg/m³","10/02/2021","10.08","1"
"Grumento3","PM10","µg/m³","11/02/2021","7.14","1"
"Grumento3","PM10","µg/m³","12/02/2021","19.60","1"
"Grumento3","PM10","µg/m³","13/02/2021","9.41","1"
"Grumento3","PM10","µg/m³","14/02/2021","12.30","1"
"Grumento3","PM10","µg/m³","15/02/2021","12.05","1"
"Grumento3","PM10","µg/m³","16/02/2021","10.38","1"
"Grumento3","PM10","µg/m³","17/02/2021","8.86","1"
"Grumento3","PM10","µg/m³","18/02/2021","18.72","1"
"Grumento3","PM10","µg/m³","19/02/2021","15.28","1"
"Grumento3","PM10","µg/m³","20/02/2021","16.84","1"
"Grumento3","PM10","µg/m³","21/02/2021","25.99","1"
"Grumento3","PM10","µg/m³","22/02/2021","23.12","1"
"Grumento3","PM10","µg/m³","23/02/2021","30.40","1"
"Grumento3","PM10","µg/m³","24/02/2021","58.30","1"
"Grumento3","PM10","µg/m³","25/02/2021","35.65","1"
"Grumento3","PM10","µg/m³","26/02/2021","42.71","1"
"Grumento3","PM10","µg/m³","27/02/2021","45.76","1"
"Grumento3","PM10","µg/m³","28/02/2021","42.53","1"
"Grumento3","PM10","µg/m³","01/03/2021","21.85","1"
"Grumento3","PM10","µg/m³","02/03/2021","29.56","1"
"Grumento3","PM10","µg/m³","03/03/2021","26.37","1"
"Grumento3","PM10","µg/m³","04/03/2021","22.50","1"
"Grumento3","PM10","µg/m³","05/03/2021","24.59","1"
"Grumento3","PM10","µg/m³","06/03/2021","29.57","1"
"Grumento3","PM10","µg/m³","07/03/2021","21.42","1"
"Grumento3","PM10","µg/m³","08/03/2021","30.99","1"
"Grumento3","PM10","µg/m³","09/03/2021","34.27","1"
"Grumento3","PM10","µg/m³","10/03/2021","13.34","1"
"Grumento3","PM10","µg/m³","11/03/2021","15.26","1"
"Grumento3","PM10","µg/m³","12/03/2021","12.12","1"
"Grumento3","PM10","µg/m³","13/03/2021","13.28","1"
"Grumento3","PM10","µg/m³","14/03/2021","8.36","1"
"Grumento3","PM10","µg/m³","15/03/2021","6.83","1"
"Grumento3","PM10","µg/m³","16/03/2021","10.81","1"
"Grumento3","PM10","µg/m³","17/03/2021","12.00","1"
"Grumento3","PM10","µg/m³","18/03/2021","14.76","1"
"Grumento3","PM10","µg/m³","19/03/2021","-9999","-1"
"Grumento3","PM10","µg/m³","20/03/2021","-9999","-1"
"Grumento3","PM10","µg/m³","21/03/2021","11.01","1"
"Grumento3","PM10","µg/m³","22/03/2021","16.13","1"
"Grumento3","PM10","µg/m³","23/03/2021","12.02","1"
"Grumento3","PM10","µg/m³","24/03/2021","12.36","1"
"Grumento3","PM10","µg/m³","25/03/2021","14.34","1"
"Grumento3","PM10","µg/m³","26/03/2021","18.26","1"
"Grumento3","PM10","µg/m³","27/03/2021","14.61","1"
"Grumento3","PM10","µg/m³","28/03/2021","16.38","1"
"Grumento3","PM10","µg/m³","29/03/2021","17.12","1"
"Grumento3","PM10","µg/m³","30/03/2021","17.37","1"
"Grumento3","PM10","µg/m³","31/03/2021","16.39","1"
"Grumento3","PM10","µg/m³","01/04/2021","18.70","1"
"Grumento3","PM10","µg/m³","02/04/2021","16.84","1"
"Grumento3","PM10","µg/m³","03/04/2021","21.91","1"
"Grumento3","PM10","µg/m³","04/04/2021","12.05","1"
"Grumento3","PM10","µg/m³","05/04/2021","9.75","1"
"Grumento3","PM10","µg/m³","06/04/2021","12.00","1"
"Grumento3","PM10","µg/m³","07/04/2021","16.62","1"
"Grumento3","PM10","µg/m³","08/04/2021","8.80","1"
"Grumento3","PM10","µg/m³","09/04/2021","13.86","1"
"Grumento3","PM10","µg/m³","10/04/2021","12.27","1"
"Grumento3","PM10","µg/m³","11/04/2021","16.05","1"
"Grumento3","PM10","µg/m³","12/04/2021","19.07","1"
"Grumento3","PM10","µg/m³","13/04/2021","15.39","1"
"Grumento3","PM10","µg/m³","14/04/2021","9.33","1"
"Grumento3","PM10","µg/m³","15/04/2021","11.38","1"
"Grumento3","PM10","µg/m³","16/04/2021","14.33","1"
"Grumento3","PM10","µg/m³","17/04/2021","12.57","1"
"Grumento3","PM10","µg/m³","18/04/2021","15.71","1"
