"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Grumento3","Metano","ugC/m³","04/01/2021","21","919.120","1"
"Grumento3","Metano","ugC/m³","04/01/2021","22","919.540","1"
"Grumento3","Metano","ugC/m³","04/01/2021","23","920.430","1"
"Grumento3","Metano","ugC/m³","04/01/2021","24","925.540","1"
"Grumento3","Metano","ugC/m³","05/01/2021","01","925.170","1"
"Grumento3","Metano","ugC/m³","05/01/2021","02","925.000","1"
"Grumento3","Metano","ugC/m³","05/01/2021","03","924.800","1"
"Grumento3","Metano","ugC/m³","05/01/2021","04","907.410","1"
"Grumento3","Metano","ugC/m³","05/01/2021","05","920.090","1"
"Grumento3","Metano","ugC/m³","05/01/2021","06","918.560","1"
"Grumento3","Metano","ugC/m³","05/01/2021","07","919.800","1"
"Grumento3","Metano","ugC/m³","05/01/2021","08","922.920","1"
"Grumento3","Metano","ugC/m³","05/01/2021","09","927.610","1"
"Grumento3","Metano","ugC/m³","05/01/2021","10","933.820","1"
"Grumento3","Metano","ugC/m³","05/01/2021","11","929.190","1"
"Grumento3","Metano","ugC/m³","05/01/2021","12","913.090","1"
"Grumento3","Metano","ugC/m³","05/01/2021","13","888.990","1"
"Grumento3","Metano","ugC/m³","05/01/2021","14","888.920","1"
"Grumento3","Metano","ugC/m³","05/01/2021","15","905.940","1"
"Grumento3","Metano","ugC/m³","05/01/2021","16","910.890","1"
"Grumento3","Metano","ugC/m³","05/01/2021","17","910.650","1"
"Grumento3","Metano","ugC/m³","05/01/2021","18","911.340","1"
"Grumento3","Metano","ugC/m³","05/01/2021","19","915.370","1"
"Grumento3","Metano","ugC/m³","05/01/2021","20","914.350","1"
"Grumento3","Metano","ugC/m³","05/01/2021","21","915.100","1"
"Grumento3","Metano","ugC/m³","05/01/2021","22","915.990","1"
"Grumento3","Metano","ugC/m³","05/01/2021","23","912.120","1"
"Grumento3","Metano","ugC/m³","05/01/2021","24","909.090","1"
"Grumento3","Metano","ugC/m³","06/01/2021","01","905.940","1"
"Grumento3","Metano","ugC/m³","06/01/2021","02","903.670","1"
"Grumento3","Metano","ugC/m³","06/01/2021","03","907.450","1"
"Grumento3","Metano","ugC/m³","06/01/2021","04","897.820","1"
"Grumento3","Metano","ugC/m³","06/01/2021","05","912.570","1"
"Grumento3","Metano","ugC/m³","06/01/2021","06","910.740","1"
"Grumento3","Metano","ugC/m³","06/01/2021","07","912.390","1"
"Grumento3","Metano","ugC/m³","06/01/2021","08","912.710","1"
"Grumento3","Metano","ugC/m³","06/01/2021","09","921.090","1"
"Grumento3","Metano","ugC/m³","06/01/2021","10","922.070","1"
"Grumento3","Metano","ugC/m³","06/01/2021","11","920.970","1"
"Grumento3","Metano","ugC/m³","06/01/2021","12","918.270","1"
"Grumento3","Metano","ugC/m³","06/01/2021","13","915.990","1"
"Grumento3","Metano","ugC/m³","06/01/2021","14","912.610","1"
"Grumento3","Metano","ugC/m³","06/01/2021","15","913.130","1"
"Grumento3","Metano","ugC/m³","06/01/2021","16","913.570","1"
"Grumento3","Metano","ugC/m³","06/01/2021","17","910.630","1"
"Grumento3","Metano","ugC/m³","06/01/2021","18","911.560","1"
"Grumento3","Metano","ugC/m³","06/01/2021","19","909.520","1"
"Grumento3","Metano","ugC/m³","06/01/2021","20","908.930","1"
"Grumento3","Metano","ugC/m³","06/01/2021","21","910.120","1"
"Grumento3","Metano","ugC/m³","06/01/2021","22","909.770","1"
"Grumento3","Metano","ugC/m³","06/01/2021","23","908.000","1"
"Grumento3","Metano","ugC/m³","06/01/2021","24","903.460","1"
"Grumento3","Metano","ugC/m³","07/01/2021","01","904.110","1"
"Grumento3","Metano","ugC/m³","07/01/2021","02","902.550","1"
"Grumento3","Metano","ugC/m³","07/01/2021","03","906.950","1"
"Grumento3","Metano","ugC/m³","07/01/2021","04","895.210","1"
"Grumento3","Metano","ugC/m³","07/01/2021","05","907.420","1"
"Grumento3","Metano","ugC/m³","07/01/2021","06","906.930","1"
"Grumento3","Metano","ugC/m³","07/01/2021","07","911.260","1"
"Grumento3","Metano","ugC/m³","07/01/2021","08","913.100","1"
"Grumento3","Metano","ugC/m³","07/01/2021","09","919.950","1"
"Grumento3","Metano","ugC/m³","07/01/2021","10","936.400","1"
"Grumento3","Metano","ugC/m³","07/01/2021","11","950.520","1"
"Grumento3","Metano","ugC/m³","07/01/2021","12","949.340","1"
"Grumento3","Metano","ugC/m³","07/01/2021","13","934.280","1"
"Grumento3","Metano","ugC/m³","07/01/2021","14","937.390","1"
"Grumento3","Metano","ugC/m³","07/01/2021","15","914.110","1"
"Grumento3","Metano","ugC/m³","07/01/2021","16","910.830","1"
"Grumento3","Metano","ugC/m³","07/01/2021","17","909.150","1"
"Grumento3","Metano","ugC/m³","07/01/2021","18","908.430","1"
"Grumento3","Metano","ugC/m³","07/01/2021","19","906.600","1"
"Grumento3","Metano","ugC/m³","07/01/2021","20","907.300","1"
"Grumento3","Metano","ugC/m³","07/01/2021","21","909.370","1"
"Grumento3","Metano","ugC/m³","07/01/2021","22","919.160","1"
"Grumento3","Metano","ugC/m³","07/01/2021","23","918.750","1"
"Grumento3","Metano","ugC/m³","07/01/2021","24","931.240","1"
"Grumento3","Metano","ugC/m³","08/01/2021","01","912.560","1"
"Grumento3","Metano","ugC/m³","08/01/2021","02","883.620","1"
"Grumento3","Metano","ugC/m³","08/01/2021","03","881.490","1"
"Grumento3","Metano","ugC/m³","08/01/2021","04","871.480","1"
"Grumento3","Metano","ugC/m³","08/01/2021","05","889.880","1"
"Grumento3","Metano","ugC/m³","08/01/2021","06","890.300","1"
"Grumento3","Metano","ugC/m³","08/01/2021","07","891.510","1"
"Grumento3","Metano","ugC/m³","08/01/2021","08","892.190","1"
"Grumento3","Metano","ugC/m³","08/01/2021","09","894.380","1"
"Grumento3","Metano","ugC/m³","08/01/2021","10","898.610","1"
"Grumento3","Metano","ugC/m³","08/01/2021","11","902.540","1"
"Grumento3","Metano","ugC/m³","08/01/2021","12","-9999","-1"
"Grumento3","Metano","ugC/m³","08/01/2021","13","-9999","-1"
"Grumento3","Metano","ugC/m³","08/01/2021","14","885.960","1"
"Grumento3","Metano","ugC/m³","08/01/2021","15","899.940","1"
"Grumento3","Metano","ugC/m³","08/01/2021","16","897.250","1"
"Grumento3","Metano","ugC/m³","08/01/2021","17","906.630","1"
"Grumento3","Metano","ugC/m³","08/01/2021","18","897.740","1"
"Grumento3","Metano","ugC/m³","08/01/2021","19","902.920","1"
"Grumento3","Metano","ugC/m³","08/01/2021","20","901.790","1"
"Grumento3","Metano","ugC/m³","08/01/2021","21","913.240","1"
"Grumento3","Metano","ugC/m³","08/01/2021","22","919.180","1"
"Grumento3","Metano","ugC/m³","08/01/2021","23","936.550","1"
"Grumento3","Metano","ugC/m³","08/01/2021","24","939.970","1"
"Grumento3","Metano","ugC/m³","09/01/2021","01","942.260","1"
"Grumento3","Metano","ugC/m³","09/01/2021","02","940.870","1"
"Grumento3","Metano","ugC/m³","09/01/2021","03","939.050","1"
"Grumento3","Metano","ugC/m³","09/01/2021","04","924.710","1"
"Grumento3","Metano","ugC/m³","09/01/2021","05","939.630","1"
"Grumento3","Metano","ugC/m³","09/01/2021","06","941.130","1"
"Grumento3","Metano","ugC/m³","09/01/2021","07","940.940","1"
"Grumento3","Metano","ugC/m³","09/01/2021","08","936.060","1"
"Grumento3","Metano","ugC/m³","09/01/2021","09","935.760","1"
"Grumento3","Metano","ugC/m³","09/01/2021","10","942.010","1"
"Grumento3","Metano","ugC/m³","09/01/2021","11","940.610","1"
"Grumento3","Metano","ugC/m³","09/01/2021","12","933.870","1"
"Grumento3","Metano","ugC/m³","09/01/2021","13","931.110","1"
"Grumento3","Metano","ugC/m³","09/01/2021","14","930.150","1"
"Grumento3","Metano","ugC/m³","09/01/2021","15","930.060","1"
"Grumento3","Metano","ugC/m³","09/01/2021","16","930.960","1"
"Grumento3","Metano","ugC/m³","09/01/2021","17","935.330","1"
