"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","01","49.150","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","02","48.190","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","03","60.090","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","04","41.850","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","05","44.870","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","06","50.590","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","07","41.030","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","08","41.410","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","09","42.830","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","10","58.250","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","11","65.209","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","12","79.470","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","13","41.560","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","14","37.110","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","15","35.040","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","16","44.490","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","17","44.540","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","18","42.540","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","19","53.150","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","20","51.330","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","21","43.330","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","22","43.240","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","23","43.180","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","01/01/2021","24","45.220","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","01","46.920","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","02","36.520","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","03","39.680","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","04","32.860","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","05","26.310","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","06","34.570","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","07","21.530","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","08","53.570","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","09","25.710","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","10","24.830","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","11","22.580","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","12","20.500","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","13","29.890","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","14","31.480","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","15","31.050","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","16","29.710","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","17","22.080","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","18","33.360","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","19","37.340","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","20","21.030","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","21","19.120","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","22","23.060","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","23","26.980","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","02/01/2021","24","28.350","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","01","23.600","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","02","33.340","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","03","24.730","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","04","29.410","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","05","32.040","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","06","29.600","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","07","31.620","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","08","32.140","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","09","31.330","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","10","30.740","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","11","35.830","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","12","37.350","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","13","31.240","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","14","29.160","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","15","31.710","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","16","33.670","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","17","39.610","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","18","61.660","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","19","35.510","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","20","32.780","-1"
"Viggiano-Costa_Molina_Sud1","NMHC","ugC/m³","03/01/2021","21","36.840","-1"
