"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Viggiano1","PM10","µg/m³","01/01/2022","13.82","1"
"Viggiano1","PM10","µg/m³","02/01/2022","15.59","1"
"Viggiano1","PM10","µg/m³","03/01/2022","15.65","1"
"Viggiano1","PM10","µg/m³","04/01/2022","8.64","1"
"Viggiano1","PM10","µg/m³","05/01/2022","9.69","1"
"Viggiano1","PM10","µg/m³","06/01/2022","15.07","1"
"Viggiano1","PM10","µg/m³","07/01/2022","11.74","1"
"Viggiano1","PM10","µg/m³","08/01/2022","8.02","1"
"Viggiano1","PM10","µg/m³","09/01/2022","8.80","1"
"Viggiano1","PM10","µg/m³","10/01/2022","7.44","1"
"Viggiano1","PM10","µg/m³","11/01/2022","11.69","1"
"Viggiano1","PM10","µg/m³","12/01/2022","13.47","1"
"Viggiano1","PM10","µg/m³","13/01/2022","12.01","1"
"Viggiano1","PM10","µg/m³","14/01/2022","13.12","1"
"Viggiano1","PM10","µg/m³","15/01/2022","9.61","1"
"Viggiano1","PM10","µg/m³","16/01/2022","13.41","1"
"Viggiano1","PM10","µg/m³","17/01/2022","15.24","1"
"Viggiano1","PM10","µg/m³","18/01/2022","17.85","1"
"Viggiano1","PM10","µg/m³","19/01/2022","10.17","1"
"Viggiano1","PM10","µg/m³","20/01/2022","9.64","1"
"Viggiano1","PM10","µg/m³","21/01/2022","9.33","1"
"Viggiano1","PM10","µg/m³","22/01/2022","7.55","1"
"Viggiano1","PM10","µg/m³","23/01/2022","8.80","1"
"Viggiano1","PM10","µg/m³","24/01/2022","9.64","1"
"Viggiano1","PM10","µg/m³","25/01/2022","12.36","1"
"Viggiano1","PM10","µg/m³","26/01/2022","13.08","1"
"Viggiano1","PM10","µg/m³","27/01/2022","15.46","1"
"Viggiano1","PM10","µg/m³","28/01/2022","15.48","1"
"Viggiano1","PM10","µg/m³","29/01/2022","9.72","1"
"Viggiano1","PM10","µg/m³","30/01/2022","10.60","1"
"Viggiano1","PM10","µg/m³","31/01/2022","9.55","1"
"Viggiano1","PM10","µg/m³","01/02/2022","7.55","1"
"Viggiano1","PM10","µg/m³","02/02/2022","9.35","1"
"Viggiano1","PM10","µg/m³","03/02/2022","13.11","1"
"Viggiano1","PM10","µg/m³","04/02/2022","13.71","1"
"Viggiano1","PM10","µg/m³","05/02/2022","21.17","1"
"Viggiano1","PM10","µg/m³","06/02/2022","17.00","1"
"Viggiano1","PM10","µg/m³","07/02/2022","5.66","1"
"Viggiano1","PM10","µg/m³","08/02/2022","10.17","1"
"Viggiano1","PM10","µg/m³","09/02/2022","7.49","1"
"Viggiano1","PM10","µg/m³","10/02/2022","15.22","1"
"Viggiano1","PM10","µg/m³","11/02/2022","14.28","1"
"Viggiano1","PM10","µg/m³","12/02/2022","25.67","1"
"Viggiano1","PM10","µg/m³","13/02/2022","18.73","1"
"Viggiano1","PM10","µg/m³","14/02/2022","14.73","1"
"Viggiano1","PM10","µg/m³","15/02/2022","13.39","1"
"Viggiano1","PM10","µg/m³","16/02/2022","9.64","1"
"Viggiano1","PM10","µg/m³","17/02/2022","11.34","1"
"Viggiano1","PM10","µg/m³","18/02/2022","12.78","1"
"Viggiano1","PM10","µg/m³","19/02/2022","9.27","1"
"Viggiano1","PM10","µg/m³","20/02/2022","14.64","1"
"Viggiano1","PM10","µg/m³","21/02/2022","11.53","1"
"Viggiano1","PM10","µg/m³","22/02/2022","9.14","1"
"Viggiano1","PM10","µg/m³","23/02/2022","12.30","1"
"Viggiano1","PM10","µg/m³","24/02/2022","8.72","1"
"Viggiano1","PM10","µg/m³","25/02/2022","8.22","1"
"Viggiano1","PM10","µg/m³","26/02/2022","9.36","1"
"Viggiano1","PM10","µg/m³","27/02/2022","12.10","1"
"Viggiano1","PM10","µg/m³","28/02/2022","13.22","1"
"Viggiano1","PM10","µg/m³","01/03/2022","11.95","1"
"Viggiano1","PM10","µg/m³","02/03/2022","14.75","1"
"Viggiano1","PM10","µg/m³","03/03/2022","17.03","1"
"Viggiano1","PM10","µg/m³","04/03/2022","19.73","1"
"Viggiano1","PM10","µg/m³","05/03/2022","13.07","1"
"Viggiano1","PM10","µg/m³","06/03/2022","21.82","1"
"Viggiano1","PM10","µg/m³","07/03/2022","13.41","1"
"Viggiano1","PM10","µg/m³","08/03/2022","15.55","1"
"Viggiano1","PM10","µg/m³","09/03/2022","-9999","-1"
"Viggiano1","PM10","µg/m³","10/03/2022","16.80","1"
"Viggiano1","PM10","µg/m³","11/03/2022","18.67","1"
"Viggiano1","PM10","µg/m³","12/03/2022","18.45","1"
"Viggiano1","PM10","µg/m³","13/03/2022","16.80","1"
"Viggiano1","PM10","µg/m³","14/03/2022","19.25","1"
"Viggiano1","PM10","µg/m³","15/03/2022","14.79","1"
"Viggiano1","PM10","µg/m³","16/03/2022","13.36","1"
"Viggiano1","PM10","µg/m³","17/03/2022","26.90","1"
"Viggiano1","PM10","µg/m³","18/03/2022","28.03","1"
"Viggiano1","PM10","µg/m³","19/03/2022","14.53","1"
"Viggiano1","PM10","µg/m³","20/03/2022","17.05","1"
"Viggiano1","PM10","µg/m³","21/03/2022","16.51","1"
"Viggiano1","PM10","µg/m³","22/03/2022","19.26","1"
"Viggiano1","PM10","µg/m³","23/03/2022","24.90","1"
"Viggiano1","PM10","µg/m³","24/03/2022","28.37","1"
"Viggiano1","PM10","µg/m³","25/03/2022","29.69","1"
"Viggiano1","PM10","µg/m³","26/03/2022","24.89","1"
"Viggiano1","PM10","µg/m³","27/03/2022","12.68","1"
"Viggiano1","PM10","µg/m³","28/03/2022","18.67","1"
"Viggiano1","PM10","µg/m³","29/03/2022","42.79","1"
"Viggiano1","PM10","µg/m³","30/03/2022","81.57","1"
"Viggiano1","PM10","µg/m³","31/03/2022","20.78","1"
"Viggiano1","PM10","µg/m³","01/04/2022","11.72","1"
"Viggiano1","PM10","µg/m³","02/04/2022","10.35","1"
"Viggiano1","PM10","µg/m³","03/04/2022","8.75","1"
"Viggiano1","PM10","µg/m³","04/04/2022","11.93","1"
"Viggiano1","PM10","µg/m³","05/04/2022","11.58","1"
"Viggiano1","PM10","µg/m³","06/04/2022","29.28","1"
"Viggiano1","PM10","µg/m³","07/04/2022","20.80","1"
"Viggiano1","PM10","µg/m³","08/04/2022","12.66","1"
"Viggiano1","PM10","µg/m³","09/04/2022","16.28","1"
"Viggiano1","PM10","µg/m³","10/04/2022","11.68","1"
"Viggiano1","PM10","µg/m³","11/04/2022","9.42","1"
"Viggiano1","PM10","µg/m³","12/04/2022","9.33","1"
"Viggiano1","PM10","µg/m³","13/04/2022","10.75","1"
"Viggiano1","PM10","µg/m³","14/04/2022","11.32","1"
"Viggiano1","PM10","µg/m³","15/04/2022","12.40","1"
"Viggiano1","PM10","µg/m³","16/04/2022","18.20","1"
"Viggiano1","PM10","µg/m³","17/04/2022","11.63","1"
"Viggiano1","PM10","µg/m³","18/04/2022","17.42","1"
"Viggiano1","PM10","µg/m³","19/04/2022","14.00","1"
"Viggiano1","PM10","µg/m³","20/04/2022","9.77","1"
"Viggiano1","PM10","µg/m³","21/04/2022","17.35","1"
