"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Viggiano1","PM2-5","µg/m³","01/01/2022","9.27","1"
"Viggiano1","PM2-5","µg/m³","02/01/2022","10.76","1"
"Viggiano1","PM2-5","µg/m³","03/01/2022","10.75","1"
"Viggiano1","PM2-5","µg/m³","04/01/2022","4.36","1"
"Viggiano1","PM2-5","µg/m³","05/01/2022","3.77","1"
"Viggiano1","PM2-5","µg/m³","06/01/2022","8.24","1"
"Viggiano1","PM2-5","µg/m³","07/01/2022","7.52","1"
"Viggiano1","PM2-5","µg/m³","08/01/2022","4.16","1"
"Viggiano1","PM2-5","µg/m³","09/01/2022","5.33","1"
"Viggiano1","PM2-5","µg/m³","10/01/2022","4.62","1"
"Viggiano1","PM2-5","µg/m³","11/01/2022","7.08","1"
"Viggiano1","PM2-5","µg/m³","12/01/2022","8.19","1"
"Viggiano1","PM2-5","µg/m³","13/01/2022","7.38","1"
"Viggiano1","PM2-5","µg/m³","14/01/2022","7.36","1"
"Viggiano1","PM2-5","µg/m³","15/01/2022","4.52","1"
"Viggiano1","PM2-5","µg/m³","16/01/2022","8.10","1"
"Viggiano1","PM2-5","µg/m³","17/01/2022","9.61","1"
"Viggiano1","PM2-5","µg/m³","18/01/2022","10.91","1"
"Viggiano1","PM2-5","µg/m³","19/01/2022","6.58","1"
"Viggiano1","PM2-5","µg/m³","20/01/2022","6.08","1"
"Viggiano1","PM2-5","µg/m³","21/01/2022","3.82","1"
"Viggiano1","PM2-5","µg/m³","22/01/2022","3.84","1"
"Viggiano1","PM2-5","µg/m³","23/01/2022","3.55","1"
"Viggiano1","PM2-5","µg/m³","24/01/2022","4.76","1"
"Viggiano1","PM2-5","µg/m³","25/01/2022","8.14","1"
"Viggiano1","PM2-5","µg/m³","26/01/2022","7.36","1"
"Viggiano1","PM2-5","µg/m³","27/01/2022","10.39","1"
"Viggiano1","PM2-5","µg/m³","28/01/2022","8.82","1"
"Viggiano1","PM2-5","µg/m³","29/01/2022","4.73","1"
"Viggiano1","PM2-5","µg/m³","30/01/2022","5.18","1"
"Viggiano1","PM2-5","µg/m³","31/01/2022","3.97","1"
"Viggiano1","PM2-5","µg/m³","01/02/2022","3.19","1"
"Viggiano1","PM2-5","µg/m³","02/02/2022","5.55","1"
"Viggiano1","PM2-5","µg/m³","03/02/2022","7.99","1"
"Viggiano1","PM2-5","µg/m³","04/02/2022","7.58","1"
"Viggiano1","PM2-5","µg/m³","05/02/2022","10.11","1"
"Viggiano1","PM2-5","µg/m³","06/02/2022","10.54","1"
"Viggiano1","PM2-5","µg/m³","07/02/2022","4.16","1"
"Viggiano1","PM2-5","µg/m³","08/02/2022","5.51","1"
"Viggiano1","PM2-5","µg/m³","09/02/2022","6.08","1"
"Viggiano1","PM2-5","µg/m³","10/02/2022","9.38","1"
"Viggiano1","PM2-5","µg/m³","11/02/2022","9.77","1"
"Viggiano1","PM2-5","µg/m³","12/02/2022","17.10","1"
"Viggiano1","PM2-5","µg/m³","13/02/2022","11.78","1"
"Viggiano1","PM2-5","µg/m³","14/02/2022","10.64","1"
"Viggiano1","PM2-5","µg/m³","15/02/2022","6.53","1"
"Viggiano1","PM2-5","µg/m³","16/02/2022","3.08","1"
"Viggiano1","PM2-5","µg/m³","17/02/2022","6.08","1"
"Viggiano1","PM2-5","µg/m³","18/02/2022","7.19","1"
"Viggiano1","PM2-5","µg/m³","19/02/2022","6.46","1"
"Viggiano1","PM2-5","µg/m³","20/02/2022","6.75","1"
"Viggiano1","PM2-5","µg/m³","21/02/2022","4.34","1"
"Viggiano1","PM2-5","µg/m³","22/02/2022","4.21","1"
"Viggiano1","PM2-5","µg/m³","23/02/2022","4.94","1"
"Viggiano1","PM2-5","µg/m³","24/02/2022","6.11","1"
"Viggiano1","PM2-5","µg/m³","25/02/2022","5.30","1"
"Viggiano1","PM2-5","µg/m³","26/02/2022","5.69","1"
"Viggiano1","PM2-5","µg/m³","27/02/2022","7.80","1"
"Viggiano1","PM2-5","µg/m³","28/02/2022","5.90","1"
"Viggiano1","PM2-5","µg/m³","01/03/2022","7.64","1"
"Viggiano1","PM2-5","µg/m³","02/03/2022","8.80","1"
"Viggiano1","PM2-5","µg/m³","03/03/2022","12.20","1"
"Viggiano1","PM2-5","µg/m³","04/03/2022","13.28","1"
"Viggiano1","PM2-5","µg/m³","05/03/2022","6.75","1"
"Viggiano1","PM2-5","µg/m³","06/03/2022","15.39","1"
"Viggiano1","PM2-5","µg/m³","07/03/2022","9.28","1"
"Viggiano1","PM2-5","µg/m³","08/03/2022","10.02","1"
"Viggiano1","PM2-5","µg/m³","09/03/2022","-9999","-1"
"Viggiano1","PM2-5","µg/m³","10/03/2022","10.91","1"
"Viggiano1","PM2-5","µg/m³","11/03/2022","10.19","1"
"Viggiano1","PM2-5","µg/m³","12/03/2022","10.24","1"
"Viggiano1","PM2-5","µg/m³","13/03/2022","10.91","1"
"Viggiano1","PM2-5","µg/m³","14/03/2022","13.59","1"
"Viggiano1","PM2-5","µg/m³","15/03/2022","11.61","1"
"Viggiano1","PM2-5","µg/m³","16/03/2022","9.33","1"
"Viggiano1","PM2-5","µg/m³","17/03/2022","12.57","1"
"Viggiano1","PM2-5","µg/m³","18/03/2022","15.49","1"
"Viggiano1","PM2-5","µg/m³","19/03/2022","7.55","1"
"Viggiano1","PM2-5","µg/m³","20/03/2022","9.97","1"
"Viggiano1","PM2-5","µg/m³","21/03/2022","10.81","1"
"Viggiano1","PM2-5","µg/m³","22/03/2022","12.28","1"
"Viggiano1","PM2-5","µg/m³","23/03/2022","18.01","1"
"Viggiano1","PM2-5","µg/m³","24/03/2022","20.29","1"
"Viggiano1","PM2-5","µg/m³","25/03/2022","20.92","1"
"Viggiano1","PM2-5","µg/m³","26/03/2022","17.42","1"
"Viggiano1","PM2-5","µg/m³","27/03/2022","8.75","1"
"Viggiano1","PM2-5","µg/m³","28/03/2022","8.80","1"
"Viggiano1","PM2-5","µg/m³","29/03/2022","20.30","1"
"Viggiano1","PM2-5","µg/m³","30/03/2022","36.26","1"
"Viggiano1","PM2-5","µg/m³","31/03/2022","11.59","1"
"Viggiano1","PM2-5","µg/m³","01/04/2022","5.16","1"
"Viggiano1","PM2-5","µg/m³","02/04/2022","3.34","1"
"Viggiano1","PM2-5","µg/m³","03/04/2022","5.09","1"
"Viggiano1","PM2-5","µg/m³","04/04/2022","5.73","1"
"Viggiano1","PM2-5","µg/m³","05/04/2022","4.83","1"
"Viggiano1","PM2-5","µg/m³","06/04/2022","12.49","1"
"Viggiano1","PM2-5","µg/m³","07/04/2022","10.15","1"
"Viggiano1","PM2-5","µg/m³","08/04/2022","6.94","1"
"Viggiano1","PM2-5","µg/m³","09/04/2022","7.55","1"
"Viggiano1","PM2-5","µg/m³","10/04/2022","6.16","1"
"Viggiano1","PM2-5","µg/m³","11/04/2022","4.47","1"
"Viggiano1","PM2-5","µg/m³","12/04/2022","6.50","1"
"Viggiano1","PM2-5","µg/m³","13/04/2022","6.00","1"
"Viggiano1","PM2-5","µg/m³","14/04/2022","6.53","1"
"Viggiano1","PM2-5","µg/m³","15/04/2022","8.75","1"
"Viggiano1","PM2-5","µg/m³","16/04/2022","10.45","1"
"Viggiano1","PM2-5","µg/m³","17/04/2022","7.02","1"
"Viggiano1","PM2-5","µg/m³","18/04/2022","9.25","1"
"Viggiano1","PM2-5","µg/m³","19/04/2022","6.39","1"
"Viggiano1","PM2-5","µg/m³","20/04/2022","6.71","1"
"Viggiano1","PM2-5","µg/m³","21/04/2022","10.63","1"
"Viggiano1","PM2-5","µg/m³","22/04/2022","10.55","1"
"Viggiano1","PM2-5","µg/m³","23/04/2022","3.75","1"
"Viggiano1","PM2-5","µg/m³","24/04/2022","11.24","1"
"Viggiano1","PM2-5","µg/m³","25/04/2022","6.80","1"
"Viggiano1","PM2-5","µg/m³","26/04/2022","4.41","1"
"Viggiano1","PM2-5","µg/m³","27/04/2022","4.90","1"
"Viggiano1","PM2-5","µg/m³","28/04/2022","7.22","1"
"Viggiano1","PM2-5","µg/m³","29/04/2022","7.44","1"
"Viggiano1","PM2-5","µg/m³","30/04/2022","7.30","1"
"Viggiano1","PM2-5","µg/m³","01/05/2022","10.23","1"
"Viggiano1","PM2-5","µg/m³","02/05/2022","10.60","1"
"Viggiano1","PM2-5","µg/m³","03/05/2022","8.69","1"
"Viggiano1","PM2-5","µg/m³","04/05/2022","10.29","1"
"Viggiano1","PM2-5","µg/m³","05/05/2022","8.58","1"
"Viggiano1","PM2-5","µg/m³","06/05/2022","8.32","1"
"Viggiano1","PM2-5","µg/m³","07/05/2022","10.63","1"
"Viggiano1","PM2-5","µg/m³","08/05/2022","4.80","1"
"Viggiano1","PM2-5","µg/m³","09/05/2022","9.46","1"
"Viggiano1","PM2-5","µg/m³","10/05/2022","14.54","1"
