"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","01","55.090","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","02","48.400","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","03","46.370","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","04","55.060","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","05","73.910","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","06","50.070","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","07","61.220","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","08","82.330","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","09","58.170","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","10","34.370","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","11","36.060","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","12","36.800","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","13","36.410","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","14","34.000","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","15","35.290","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","16","34.270","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","17","48.380","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","18","46.680","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","19","66.880","1"
"Viggiano-Masseria_De_Blasiis","NMHC","ugC/m³","01/01/2021","20","44.180","1"
