"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","01/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","02/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","03/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","04/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","05/01/2021","11.47","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","06/01/2021","15.58","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","07/01/2021","26.64","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","08/01/2021","23.59","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","09/01/2021","8.58","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","10/01/2021","16.28","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","11/01/2021","23.67","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","12/01/2021","11.73","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","13/01/2021","15.63","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","14/01/2021","15.45","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","15/01/2021","7.39","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","16/01/2021","10.40","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","17/01/2021","10.43","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","18/01/2021","9.39","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","19/01/2021","13.52","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","20/01/2021","9.41","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","21/01/2021","19.60","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","22/01/2021","21.63","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","23/01/2021","11.82","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","24/01/2021","7.91","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","25/01/2021","8.55","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","26/01/2021","7.19","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","27/01/2021","15.54","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","28/01/2021","20.47","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","29/01/2021","5.96","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","30/01/2021","14.73","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","31/01/2021","8.97","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","01/02/2021","6.66","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","02/02/2021","10.76","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","03/02/2021","13.04","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","04/02/2021","9.55","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","05/02/2021","14.03","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","06/02/2021","32.03","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","07/02/2021","38.56","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","08/02/2021","9.22","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","09/02/2021","5.65","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","10/02/2021","11.74","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","11/02/2021","10.14","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","12/02/2021","14.98","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","13/02/2021","6.19","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","14/02/2021","12.08","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","15/02/2021","12.55","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","16/02/2021","11.91","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","17/02/2021","13.14","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","18/02/2021","19.00","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","19/02/2021","13.18","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","20/02/2021","16.47","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","21/02/2021","21.69","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","22/02/2021","21.85","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","23/02/2021","28.79","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","24/02/2021","50.33","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","25/02/2021","33.97","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","26/02/2021","39.28","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","27/02/2021","43.14","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","28/02/2021","42.29","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","01/03/2021","23.13","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","02/03/2021","27.02","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","03/03/2021","22.67","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","04/03/2021","22.92","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","05/03/2021","25.45","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","06/03/2021","27.74","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","07/03/2021","17.69","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","08/03/2021","25.31","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","09/03/2021","30.33","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","10/03/2021","14.08","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","11/03/2021","16.28","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","12/03/2021","14.66","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","13/03/2021","14.50","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","14/03/2021","9.21","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","15/03/2021","6.83","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","16/03/2021","11.71","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","17/03/2021","7.44","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","18/03/2021","15.29","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","19/03/2021","14.76","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","20/03/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","21/03/2021","9.92","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","22/03/2021","15.24","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","23/03/2021","11.34","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","24/03/2021","13.82","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","25/03/2021","15.84","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","26/03/2021","17.70","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","27/03/2021","14.87","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","28/03/2021","15.30","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","29/03/2021","19.17","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","30/03/2021","18.04","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","31/03/2021","18.45","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","01/04/2021","21.28","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","02/04/2021","18.19","1"
"Viggiano-Masseria_De_Blasiis","PM10","µg/m³","03/04/2021","21.15","1"
