"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","01","1139.430","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","02","1078.080","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","03","1092.900","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","04","1061.720","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","05","1164.090","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","06","1152.830","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","07","1211.640","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","08","1331.380","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","09","1217.980","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","10","1115.830","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","11","1052.730","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","12","1018.240","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","13","992.410","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","14","981.300","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","15","971.970","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","16","967.470","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","17","998.310","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","18","1007.520","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","19","1022.550","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","20","1039.970","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","21","1072.420","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","22","1180.960","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","23","1181.830","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","01/01/2021","24","1251.580","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","01","1236.970","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","02","1158.230","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","03","1170.040","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","04","1206.350","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","05","1355.450","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","06","1327.970","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","07","1285.370","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","08","1139.200","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","09","1095.200","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","10","1038.660","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","11","1015.980","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","12","920.460","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","13","906.310","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","14","-9999","-1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","15","902.990","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","16","906.170","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","17","937.210","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","18","942.320","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","19","972.110","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","20","947.720","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","21","994.190","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","22","1097.390","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","23","1153.970","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","02/01/2021","24","1157.070","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","03/01/2021","01","1199.930","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","03/01/2021","02","1263.270","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","03/01/2021","03","1198.830","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","03/01/2021","04","1091.060","1"
"Viggiano-Masseria_De_Blasiis","Metano","ugC/m³","03/01/2021","05","1102.420","1"
