"Stazione","ParamNome","ParamUdm","Data","Media","Validità"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","01/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","02/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","03/01/2021","-9999","-1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","04/01/2021","5.98","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","05/01/2021","8.39","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","06/01/2021","9.47","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","07/01/2021","14.05","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","08/01/2021","15.06","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","09/01/2021","7.41","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","10/01/2021","12.46","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","11/01/2021","14.71","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","12/01/2021","2.40","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","13/01/2021","10.98","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","14/01/2021","11.12","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","15/01/2021","5.73","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","16/01/2021","4.77","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","17/01/2021","8.94","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","18/01/2021","6.88","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","19/01/2021","11.85","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","20/01/2021","6.26","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","21/01/2021","11.50","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","22/01/2021","11.37","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","23/01/2021","6.26","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","24/01/2021","4.46","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","25/01/2021","3.32","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","26/01/2021","3.62","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","27/01/2021","12.12","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","28/01/2021","15.36","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","29/01/2021","4.77","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","30/01/2021","9.17","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","31/01/2021","6.32","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","01/02/2021","4.66","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","02/02/2021","6.78","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","03/02/2021","8.80","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","04/02/2021","6.00","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","05/02/2021","11.02","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","06/02/2021","16.48","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","07/02/2021","24.52","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","08/02/2021","4.55","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","09/02/2021","4.73","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","10/02/2021","7.42","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","11/02/2021","7.14","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","12/02/2021","10.23","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","13/02/2021","3.52","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","14/02/2021","6.94","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","15/02/2021","7.86","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","16/02/2021","6.30","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","17/02/2021","8.07","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","18/02/2021","13.26","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","19/02/2021","9.50","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","20/02/2021","13.62","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","21/02/2021","16.88","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","22/02/2021","18.42","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","23/02/2021","16.70","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","24/02/2021","24.92","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","25/02/2021","23.56","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","26/02/2021","24.29","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","27/02/2021","28.46","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","28/02/2021","28.15","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","01/03/2021","16.34","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","02/03/2021","21.03","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","03/03/2021","15.54","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","04/03/2021","17.44","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","05/03/2021","20.49","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","06/03/2021","22.51","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","07/03/2021","14.08","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","08/03/2021","21.80","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","09/03/2021","21.07","1"
"Viggiano-Masseria_De_Blasiis","PM2-5","µg/m³","10/03/2021","10.37","1"
